,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
3716,B00649LT06,992326428,Avengers [Blu-ray],N,Y,,"Concernant la livraison, je suis toujours satisfaite d'Amazon, j'ai reçu mon article le lendemain de la commande alors que j'avais sélectionné la livraison en 3 jours !!! En plus les frais d'envoi sont gratuits donc rien à dire...<br /><br />Concernant le film, vu que c'est pour offrir, je ne l'ai pas regardé. Mais j'ai suivi les conseils d'un membre de ma famille. Et d'après lui, ce film est TERRIBLE. Il y a beaucoup d'action et on est skotché du début à la fin.",2012-12-15,2,3,True
3720,B000050GQ4,869564928,Oliver! [DVD] [1968],N,Y,Great family film,"Such a great classic, Ive loved this film since I was a kid and have introduced my kids to it, they loved it so much we watched it twice in a row. Now they sing the songs and use some of the quotes, especially 'MORE?'",2015-03-13,1,9,False
3741,B008BM9L72,600633062,Fifty Shades Trilogy: Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed,N,Y,Five Stars,Loved it,2015-08-11,1,4,False
3743,B004UPIDDC,950170023,Rio,N,Y,,l histoire d un perroquet qui ne sais pas volé l histoire est touchante attendrissante et a la fois drole<br />si vous aimez les oiseaux je vous le conseille pour petit et grand,2013-08-06,0,3,False
3748,B00A79WLIS,784083012,Les Liaisons dangereuses [Blu-ray],N,N,RECU EN DOUBLE,"bonjour,j'ai recu en double blue ray les noces funebre,kalidor,moulin rouge,sierra torride,joe kidd,AI,les liaisons dangereuse,la mouche,lettre d'iwo jima,tueur née,et dvd mafemme est une sorciere,et non recu en blue ray l'exorciste,benjamin button,the thing,la liste des gentlemens extraordinaires,la planetes des singes,zodiac,la horde sauvage,amadeus,island,braveheart,  je voudrais renvoyer les double et recupérer les blue ray manqant ,pouvez vous m'indiquer le moyen le plus simple en 1 seul colis pour le renvoit et l'adresse , cordialement",2015-08-26,2,3,False
3751,B00B7FOQCK,6413212,Très bon produit,N,Y,Anker® Hub 4-Port USB 3.0 SuperSpeed avec Câble Intégré,"Très utile, ce produit est bien fini et fonctionne parfaitement.<br />Je pense qu'avec un câble légèrement plus long ce serait parfait.",2013-10-20,2,5,False
3757,B007L24T52,790669098,The Innocent (Will Robie Book 1),N,Y,Couldn't put it down,"What a terrific story from a truly gifted story teller. I have been a fan for a while but as in most cases preferences change in your personal appetites in literature, I bought this as I was taking a trip. It was like meeting an old friend and becoming reacquainted loved the characters and Julie deserves a story all of her own. I've already purchased the second instalment before I was half way through this one. Fantastic read buy it!!!!!",2014-09-02,1,4,False
3768,B00LL44XMU,784783773,satisfait,N,Y,Shark SH203 Montre Homme Digital/ LED Date/ Alarm Bracelet en Cuir,"Très  belle montre  étonnamment satisfait de la qualité  et la finition, bracelet  cuir etanche 30m tout va bien :-)<br />100% confiance",2015-05-04,2,19,False
3787,B005LBMKF6,63083279,Dexter: The Sixth Season [4 DVDs] [UK Import],N,Y,Eine rundum gute Staffel,"Wiedermal eine wunderbare Staffel Dexter, es kommt auch wieder Spannung auf ohne das Mittel des &#34;fast erwischt&#34; werdens zu benutzen",2013-01-28,0,3,True
3800,B0012ISPNI,530515680,Drunken Lullabies,N,Y,Molly's Lullabies,Love the Pogues and was pointed towards Flogging Molly by a mate. Drunken Lullabies is excellent great from the very first play.,2014-01-03,1,6,False
3817,0439139597,400589274,Harry Potter and the Goblet of Fire,N,N,I can only sum it up in one word: AWESOME,"J.K. Rowling is one of those rare authors who has managed to write a masterpiece series that not only children enjoy, but adults also. (My 70 year old grandfather can't wait to borrow &quot;The Goblet of Fire&quot;  from me.) It is certian that the Harry Potter series will go down in  history as a fantasy classic, along with C.S. Lewis's tales, THE HOBBIT,  and THE WIZARD OF OZ. I have read all four of the books by her so far, and  this one has to be my favorite.  Harry's friends, the Weasleys, have  managed to aquire tickets to the International Quidditch Cup; and they have  invited Harry and Hermione to join them. Thrilled, Harry leaves the  Dursleys and travels via portkey to watch the finals of the Quidditch game  (Ireland vs. Bulgaria). During the celebration, a group of Death Eaters  (followers of You-Know-Who who managed to escape the horrors Azkaban) cause  havoc amoung the nearby muggles. And then a loyal Death Eater sends up the  Dark Mark, which causes fear to ripple throughout the wizard community. For  the Dark Mark is the sign of You-Know-Who.  After all the commotion, Harry  finds himself at school amoung his friends (and Cho Chang) once agian. The  Ministry has a surprise waiting for them all, a Triwizard Tournament. The  Triwizard is a compition between the three different wizard schools. Harry  of course, can not enter. For safety reasons, the judges have put an age  restiction on the tournament. No one under 17 can enter. To the surprise of  both Harry and the adults at Hogwarts, Harry finds himself entered in the  tournament. From here on, Harry has to survive three tests in the Triwizard  Tournament and another surprise test that involves an encounter with the  wizard that changed Harry's life forever. A thrilling story that the whole  family will enjoy, Harry Potter and the Goblet of Fire will leave you  itching for the next story in this international best selling series.",2000-07-10,0,0,False
3826,B002V931SG,656011534,Terminator 2 [Édition Collector],N,Y,I'LL BE BACK,Que du bonheur sur une galette....toute ma jeunesse<br /><br />Ce film m'avait laisser pantois en 1991  et c'est toujours le cas...contrairement à d'autre et à moi..pas pris une ride<br /><br />Superbe,2012-11-12,2,3,False
3864,B00NBXMZJM,307651059,My Favourite Faded Fantasy,N,Y,excellent,Excellent. Worth the wait!!,2015-01-05,1,12,False
3870,B004P9MRLM,609615327,Luther - Series 1-2 [DVD] [2010],N,Y,Absolutely fantastic,Absolutely thrilling and grasping! We had to go straight away and watch the third series on iplayer! A definate buy and it was a great present too.,2013-08-15,1,3,False
3875,B00005Q66T,668052182,GHV2 (Greatest Hits Vol. 2),N,N,"Alle Hits, aber nichts Neues","Als großer Madonna Fan habe ich mich natürlich sofort auf das Album gestürzt und finde es suuuper toll. Es sind zwar keine neuen Songs drauf und einige Hits wurden auch vergessen, aber ich denke doch, dass das Album seinem Greatest Hits Titel gerecht wird.<BR>Die volle Ladung Madonna, ein Muss für jeden großen Madonna Fan!",2001-12-25,0,16,True
3879,B00ETZ3SJM,258212292,Pacific Rim [Blu-ray],N,N,Un grand film à la mesure de ses personnages!,"J'avais failli pas aller le voir au ciné en ayant peur, d'assister à une autre &#34;japoniaiserie&#34;, mais non, ça aurait été une erreur de ma part comme de ne pas l'acheter en blu-ray également ! je conseille vivement ce film aux indécis !!",2014-04-13,0,3,True
3897,B000CDINOK,963890115,Muse - Absolution Tour,N,Y,Für Músé-fáns,"Ein tolles Konzert, gar keine Frage, eine Freude es zu gucken bei sport, bügeln usw. Nur der name ist etwas irreführend: absolution TOUR. Ich dachte, es wäre zusammenfassungen aus verschidene Absolution-Konzerte, es war aber nur diese eine (auch wenn es toll war). Hätte auch gerne ein bisschen mehr interviews gehabt. Aber trotzdem, ein muss für Muse-fans. Habe es bestimmt schon 10 mal angehabt.",2010-01-12,0,3,False
3900,B000BTCK2G,137058361,Manfrotto 679B Monopode 3 sections Poignée en caoutchouc Dragonne Hauteur maximale : 157cm,N,N,excellent,"je ne peux plus m'en passer, le monopode est de qualité et non seulement il porte mon appareil mais il stabilise mes objectifs non IS, je m'en sers aussi à main levée pour les cadrages verticaux.",2010-10-03,2,18,True
3914,B008EL4YX6,474751007,,N,Y,Ichi,Pas beaucoup d'explication à donner. Le concept est intéressant mais ça ne m'a pas captiver plus de 2 parties. A tester.,2014-11-16,2,1,False
3932,B0019BSC6I,487115939,Appleseed - Ex Machina [Blu-ray],N,Y,"Tớp Film, Tớp Gráfik, mittélmässigér Sớúnd","Kúrz únd bündig éin génáúsớ gútér Film wié dér érsté. Ándérs vớn dér Máchárt ábér áúch súpér. Éin Stérn géht vérlớrén, wéil dié Déútsché Fássúng im Gégénsátz zúm érstén Téil léidér núr 2.0 Stéréớ hát. Kéiné Áhnúng wárúm. Ábér dás minimiért dás Vérgnügén léidér séhr.",2011-01-31,0,3,True
3939,B0002HYHBE,889986038,Obstgarten Würfelspiel,N,Y,"HABA 4170 - Obstgarten, Würfelspiel",Bestimmt gut für die Konzentration der Kleinen - daher sehr ansprechend.<br /><br />Zur Unterhaltung von und mit Kindern ab 3 Jahren sicherlich gut geeignet.,2012-12-09,0,2,False
3945,B00027SIV4,840084782,Troja (2 DVDs),N,N,"Sehr gut gemacht, doch leider ein großer Fehler","Und dieser große Fehler war Brad Pitt als Achilles zu besetzen. Alle Schauspieler die ausgewählt wurde passen super zu ihren Rollen (z.B. E.Bana als Hector, dessen Leistung wirklich Oscarreif war, oder O.Bloom als Paris). Pitt's schauspielerische Leistung war zwar wesendlich besser als ich erwartet hatte, konnte aber dennoch nicht überzeugen, Brad Pitt hat es (mal wieder) nicht geschafft seiner Rolle gerecht zu werden. Allerdings passt er auch schon allein vom Äußeren her gar nicht zu Achilles, mit diesen langen blonden Haaren als ob ein Krieger wie Achilles so ein schönling wäre.<BR>Natürlich gibt es wieder ein paar details an der Story die nicht stimmen (der trojanische Krieg dauerte zehn Jahre und nicht nur ein paar Wochen, ausserdem war Achilles nicht dabei) aber sowas gibt es ja immer.<BR>Trotzdem eine sehr gelungene Darstellung des Krieges um Troja.",2004-05-30,0,3,False
3947,B0031R5K72,47504452,The Book Thief,N,Y,Five Stars,"truly great book, we have all read it in out family",2014-11-14,0,4,False
3971,B0040JUUAW,371766924,"Enter The Void (Edition Ultime contenant un livre de photos de 44 pages à couverture rigide et au format A4 italien, le dvd du film, un dvd de compléments, le blu-ray et l'affiche 40x60 du film) [Blu-ray] [Édition Ultime]",N,N,,"Ce coffret n'a strictement aucun intérêt : les photos du livret sont des images abstraites psychédéliques, très peu de photos des acteurs.    Quant au film, il est d'une telle vacuité que son titre lui va à ravir : \\""entrez dans le vide\\"". Tout un programme...",2011-01-08,2,3,True
3982,B001GAD82U,254998502,Funhouse,N,N,Ihr bestes Album!!,Ich hábé étwás gébráúcht bis ich mich in dás Álbúm réingéhört hábé. És klingt schớn ándérs áls dié ándérén CD`s. Fúnhớúsé ähnélt dém Álbúm I`m nớt déád. És ist Pớp-Rớck mit Ớhrwúrm Géfáhr! Dié Liédér Sớbér únd Méán sớwié Crystál Báll sind gárántiérté Hits únd würdé ich án ihrér Stéllé véröfféntlichén! Áúch dér Rést dér Liédér sind náchdénklich ớdér éinfách núr áúf Párty áús! Jédér P!NK Fán wird áúf séiné Kớstén kớmmén! Vérsprớchén!,2008-11-29,0,6,False
3986,B009R8DJ72,632021160,The Third Wheel (Diary of a Wimpy Kid book 7),N,Y,Fantastic as usual,I would recommend this book to all ages. I'm 14 and I still love  these books. I love Greg's first love experience. It has a few surprises along the way,2013-01-29,1,4,False
3997,B009KMBTAY,130125478,coffret superbe,N,Y,Batman - The Dark Knight Rises [Édition limitée masque Batman - Blu-ray + DVD + Copie digitale],"le film est génial. Ce que propose le coffret idem. Le Masque de Batman est à tomber. Dommage pour les fans, le coffret a vite été épuisé",2013-04-22,2,3,False
3999,B002XQ2QV0,192026714,Gesetz der Rache,N,Y,géniálé Stớry,"Der Hintergrund des Films, die Ausführung, Handlung,... Der Film ist der Hammer! Teilweise etwas zu blutig aber keine Minute sitzt man still! Extrem spannend!",2012-08-28,0,3,False
4028,159413586X,245449872,Mockingjay,N,N,A lire!,Bonne trilogie avec une histoire interesse qui nous capte dès le début! Seul regretle tome 2 m'a semble moins interessant,2013-02-25,2,0,False
4032,B00FK4XZWG,126004443,Gravity - Oscar® 2014 du Meilleur Réalisateur - Blu-Ray + DIGITAL Ultraviolet [Blu-ray] [Blu-ray + Copie digitale] [Blu-ray + Copie digitale],N,N,Une splendide métaphore dans un bel écrin,"ANALYSE DU FILM:<br />Ce film va bien plus loin qu'une simple et magistrale excursion spatiale (tant sur le plan technique que scénaristique).<br /><br />Le texte sous-jacent est tout autant traité en finesse et voici mon interpretation (résumée) du film, qui, lors du second visionnage, m'a paru totalement clair et évident.<br /><br />*****************************<br />***** ATTENTION SPOILER *****<br />*****************************<br /><br />Le film parle d'une Renaissance.<br />En effet, le titre Gravity parle de lui-même : Une femme qui n'a jamais fait le deuil de sa fille vit sa vie en \\""apesanteur\\"".<br />Plus de but, plus d'ambition personnelle.<br /><br />Comme un fantôme.<br /><br />Et cette expérience va la ramener à la vie et cela nous est montré à plusieurs moment de façon frappante.<br /><br />- Premièrement, ce long plan magnifique au moment où son personnage se retrouve pour la première fois dans la navette, et qu'après avoir dépressurisé, elle prend cette pose du \\""foetus\\"" : Le réalisateur a même pris soin d'inclure en arrière-plan un gros tuyau qui part d'en haut et passe derriere son ventre tel un cordon ombilical!<br /><br />- Ensuite, après avoir pris conscience de sa volonté de vivre, et moult péripéties, la voici embarquée dans une capsule tout droit dirigée vers la Terre, accompagnée d'autres débris de la navette chinoise.<br />Et un long plan montre cette course finale effrénée de la capsule et des autres débris telle une course de spermatozoïdes fonçant vers l'ovule (vers la Terre \\""mère\\"" comme le précise le personnage de Georges Clooney au début du film)<br /><br />- Après que seule sa capsule ait touché Terre (tel l'unique spermatozoïde ayant fécondé l'ovule), la voila sous l'eau, prête à se noyer, puis remonte, à la limite de l'étouffement, pour prendre l'air in-extremis et évacuer l'eau de ses poumons, telle le nourrisson à la naissance.<br /><br />- Enfin, elle touche Terre, n'arrivant pas àse lever : cet engourdissement propre aux astronautes après plusieurs jours en apesanteur n'est pas sans rappeler l'incapacité du nourrisson à marcher!<br />Puis, dans un élan de courage et de \\""reprise\\"" de son humanité elle se lève, marche et avance, prête à affronter son monde...<br /><br />Il y aurait encore beaucoup à dire sur ce film tant les symboles sont nombreux (notamment sur les barrières de la langue, etc...)<br />A voir et revoir!",2013-10-30,2,3,True
4035,B00BCSBR74,3941301,Old Sock,N,Y,Poor,"I was very disappointed with this album, only one track worth listening too",2014-09-12,1,16,False
4037,B0044VXALW,947970174,American IV:  The Man Comes Around,N,Y,A great epitaph for the Man in Black,"Showcasing some of Johnny Cash's last recordings, mostly cover versions, this is a gem. I dare you not to fall in love with these remakes. Cash is class",2012-06-25,1,6,False
4044,B002QY9RMA,913023308,I am...Sasha Fierce,N,Y,Ich liebe es!,"Ich mag dieses Album sehr! Wer Beyonce mag, der wird auch dieses Album m&ouml;gen!Es sind viele bekannte Songs vorhanden wie z.B. Halo, Single Ladies und sweet dreams...",2014-09-28,0,6,False
4052,B006T6HHW8,824349893,Harry Potter et les Reliques de la Mort - 2ème partie,N,Y,Bien,"Grâce à ce dvd, j'ai pus compléter ma colletion de Harry Potter.<br />Même si je les aient achetés sans tous les avoir encore vus.<br /><br />Merci à tous.<br /><br />M.Maisonneuve Sébastien.",2015-08-29,2,3,False
4059,B002LL16M2,236964722,Snow White And The Seven Dwarfs (2 Disc Platinum Edition) [DVD],N,Y,Great entertainment for kids,"Bought this for my niece as she loves the book and thought she would enjoy watching the film, and it didn't disappoint",2014-01-13,1,3,False
4063,3795753384,829356558,Carmina Burana (Braül) - Cht/Po,N,Y,Parfait!,C'est exactement ce que je cherchais.<br />La description lue sur un autre commentaire a fait pencher la balance en faveur de cet achat plus qu'un autre.,2015-04-25,2,0,False
4073,B005F908UI,953858525,Biophilia (Limited Deluxe Edition),N,N,Der große Bim-Bam,"Die drei großen Damen der Popmusik veröffentlich(t)en im Herbst 2011 innerhalb von zwei Monaten jeweils ein Album. Diese Situation hat es bisher so nicht gegeben. Ich spreche natürlich von Björk, Tori Amos und Kate Bush. Insofern möchte ich gerne von Zeit zu Zeit Vergleiche einstreuen, auch wenn man - so mögen viele einwenden - nicht wirklich vergleichen kann/sollte.  Nachdem Tori Amos mit \\""Night of Hunters\\"" gut vorgelegt hatte, macht sich nun also Björk mit \\""Biophilia\\"" auf. Und sie macht sich gleich dazu auf, die Musiklandschaft zu erneuern. Nimmt man nur das Konzept und/oder das Design gewinnt Björk haushoch. Ausfälle in dieser Art hat man von ihr vermutlich noch lange nicht zu befürchten. Da werden neue Instrumente kreiert, wissenschaftlich zum Teil komplexe Themen in Stücke gepackt und das Ganze noch mit einer geradezu monströsen App-Maschinerie umgeben. Nein, Björk gibt sich nicht mit dem kleinen Stück des Kuchens zufrieden, sie nimmt gleich die ganze Bäckerei mitsamt allen Zuliefererbetrieben.  Kommen wir nun aber mal zurück zum Kuchen: Ich habe kein App-fähiges Handy und daher kann ich dazu nichts sagen. Möchte ich eigentlich aber auch gar nicht. Meiner Meinung nach ist das Wichtigste an einer Musik-Künstlerin immer noch ihr musikalisches Output, sprich: Das Album. Und das geht im Vergleich zum Bombast drum herum sehr gemütlich los. Das Positive an diesem Album: Kein Stück ist schlecht. Auf jedem früheren Album von ihr gab es mindestens ein Stück, mit dem ich nichts anfangen konnte. Hier nicht. Das Negative: Kein Stück ist wirklich richtig gut. Kein einziges Stück erreicht die Klasse von Stücken wie \\""Jóga\\"" (\\""Homogenic\\""), \\""Hidden Place\\"" (\\""Vespertine\\""), \\""Oceania\\"" (\\""Medúlla\\"") und \\""Earth Intruders\\"" (\\""Volta\\""). Man erkennt aus meiner kleinen Aufzählung, dass sich die großartigen Stücke bisher gleichmäßig durch jedes Album gezogen haben. \\""Moon\\"" zupft die Harfe - zwar im 17/8-Takt, schließlich reden wir hier von Björk, aber dennocheher monoton. Tja und das ist es dann auch, was uns auf diesem Album häufiger über den Weg läuft: Monotonie. Zwar bricht am Ende von \\""Crystalline\\"" der Break-Beat aus ihr heraus, aber davor erfährt das Stück keinerlei Steigerungen, wie in vielen ihrer früheren Stücken, in denen sie das immer sehr gut beherrscht hat. Das erste Stück hat man bei Joanna Newsom besser gehört, den Rest bei Björk selber. Stücke, die dennoch ein wenig aus der Masse hervorstechen, sind \\""Crystalline\\"", \\""Cosmogony\\"" und \\""Virus\\"".  Mich beschleicht leider der schlimme Verdacht, dass Björk zurzeit mehr Wert auf das Drumherum legt, als auf die Musik. Ihre Konzerte sind sicher große Spektakel, aber ich bin altmodisch und höre gerne zuhause Musik. Und auch wenn das nächste Statement stark übertrieben im Bezug auf Björk ist, entbehrt es nicht jeder Wahrheit: Bei einem Musik-Künstler erwarte ich Musik und nicht nur die Untermalung zu einer großen Zirkusshow.   Fazit: Björk ist immer noch eine der kreativsten und eindrucksvollsten Künstlerinnen, die wir derzeit haben. Aber dieses Album ist nicht wirklich innovativ und es ist vor allem nicht so beeindruckend, wie man angesichts des vorab klingenden Informations-/Promotions-Brimboriums denken möchte. Das Design des Albums gehört allerdings mit zum Besten, was man selbst von Björk gewohnt ist, die auf diesem Gebiet ja ohnehin einen beachtlichen Standard entwickelt hat. Die vier Sterne sind nur sehr knapp erspielt. Höherwertig als viele andere Veröffentlichungen aus dem Popmusik-Sektor ist dies allemal.  Nachbemerkung zur Deluxe-Ausgabe: Die beiden anderen Versionen der Stücke \\""Hollow\\"" und \\""Dark Matter\\"" sind verzichtbar. \\""Náttúra\\"" ist ein gutes Stück, aber nur für die Leute, die es noch nicht besitzen.",2011-10-23,0,6,True
4075,B00DY649UO,126004443,Gravity [DVD] [2013],N,Y,WHAT A LOAD OF B/S...DO NOT BUY THIS FILM ???,I love Sandra bullock ??? but what realistic insane person would buy it. idiot me. do not buy this???. this is one bad film. honest,2014-04-13,1,3,True
4081,2221127137,119212328,Un sentiment plus fort que la peur,N,Y,PARFAIT,"Je n'ai pas encore eu l'occasion de lire ce livre, mais le livre est arrivé en excellent état, et dans des délais très rapides. C'est pour moi l'essentiel, les commentaires sur le livre viendront dans un deuxième temps.",2013-05-31,2,0,True
4090,B00IL1F3K2,511050040,DÉR FILM LÄSST SICH NICHT ÁBSPIÉLÉN,N,Y,"Der Herr der Ringe - Die Zwei Türme, Extended Cut","Leider lässt sich der Film mit meinem Fernseher Sony BRAVIA KDL-50W805 nicht abspielen, bzw. nur die ersten 25 Minuten, danach kommt eine Fehlermeldung. Da ich nicht die erste bin, die das feststellt, liegt es nicht an meinem Gerät. Der Amazon-Kundenservice kümmert sich wohl drum. Bisher habe ich noch keine weitere Information erhalten.",2014-12-30,0,9,False
4097,B005TOJRH4,862859977,The Vampire Diaries - Die komplette zweite Staffel [5 DVDs],N,N,Sehr gute Serie,"Ich kánn dié Sérié núr wéitérémpféhlén. Ánfángs wár ich éin wénig sképtisch áúfgrúnd dés kléinén Hándlúngsspiélráúms, ábér ich wúrdé éinés Béssérén béléhrt. Dá kánn mán mál wiédér séhén, wié léicht mán sich täúschén kánn únd dáss mán mit wénigén gútén Scháúspiélérn áús éinér Sérié mit &#34;Téénié&#34;-Klischéé éin ábsớlútés Sérién-Highlight máchén kánn. Ich bin áúf jédén Fáll tớtál bégéistért vớn diésér Sérié únd dás vớn Stáffél zú Stáffél méhr.",2013-07-22,0,3,False
4133,B00FAI2IUM,900991309,GT Racing 2: The Real Car Experience,N,Y,Four Stars,Xx,2014-11-02,1,1,False
4137,1401207529,704287989,Batman: Year One,N,Y,D'une grande complexité et d'une grande qualité,"Ce premier opus ouvre l'histoire de Batman sur un évènement tragique, poussant Wayne à se transformer en bête ailée, capée et masquée. L'histoire, reprise dans les films de Nolan mais écrite bien avant, est prenante et les dessins ont une esthétique singulière. Un bon moment à passer.",2013-01-07,0,0,False
4144,B000000OSE,54151907,Use Your Illusion I,N,N,Making the stadiums their own,"There were rumours flying around at the time that there would be a Use Your Illusion III, which would have a green cover and include the best of the two volumes. A great deal of opinion has sided with this since, claiming that an amalgamation of the best tracks from the 2 albums would have produced possibly the greatest album ever. I disagree. Which tracks would they have dropped? Some of the best work they produced would perhaps have been lost, and given the fact that the band has since faded away into Axl - induced obscurity, it was essential for them to release as much as they could in their heyday.<br />The first of these two volumes is best known for the November Rain opus, along with the singles, Don&#8217;t Cry, the cover Live and Let Die, and The Garden of Eden. However, the album kicks off in its own right with the excellent Right Next Door to Hell (about Axl&#8217;s own neighbour from hell), and moves straight onto the Izzy inspired Dust N Bones. Hidden gems include Bad obsession, The Garden (with great slide work, and Mr Alice Cooper), and the Coma epic. It is Double Talkin Jive, though, where Slash&#8217;s genius really shines through - a blistering guitar workout, fading into a classical guitar piece, before November Rain.<br />A completely different sound to their legendary debut album, but in the same way as the Stones moved from Aftermath to Their Satanic Majesties Request, this should be regarded in its own light, and really does offer something for everyone. A must have.",2005-10-30,1,6,True
4151,1408842424,536757221,And the Mountains Echoed,N,Y,super comme prévu,"vraiment génial comme tous les livres hosseini, ça vous prend par les tripes......... ensuite par le coeur et la tête",2014-01-02,2,0,False
4157,B00DRZP2MG,946679914,Les meilleurs remixes sont dedans !,N,N,Should Be Higher,"Le 12\\"" réuni les meilleurs remixes ! Mon trio préféré Überzone, Truss et surtout le Pangaea Dub remix ! On sent beaucoup plus de créativité de la part des remixers, qui a mon goût ont été trop discrets ou rock sur l'édition cd (donc un qui est une véritable catastrophe).<br />C'est \\""la pièce\\"" à avoir absolument pour apprécier le mieux les remixes de \\""Should be higher\\"" !",2013-11-10,2,6,False
4160,B0094J2CFY,567776769,LEGO Star Wars - 75005 - Jeu de Construction - La Fosse du Rancor,N,N,,"A part les figurines et surtout le Rancor, le reste du set est sans grand intérêt, et surtout beaucoup trop cher.",2015-03-16,2,2,False
4170,B002RSH2QI,450932323,The Very Best of Enya,N,Y,Good,A gift for my dad he loves her music and couldn't aford convert tickets! He now has it on his iPod,2012-12-11,0,6,True
4179,B003KUSUG8,29764679,Recovery,N,N,SUPERB!,"Ok so he's back. I have been a fan for many years but must admit the last couple of CD's were a bit dull. This is completely different, superb, Eminem at his best. He's more mature and the lyrics are unbelievably good, it will take a lot of beating. Definitely recommended. I have not stopped listening to this CD since I got it. Notable tracks The brilliant Talkin 2 Myself featuring Kobe; Going Through Changes; Not Afraid (fave at the moment); No Love featuring Lil Wayne; 25 to Life; and the catchy Love the Way You Lie featuring Rihanna. All great tracks, oh and not forgetting the You're Never Over - emotional lyrics wriiten about Proof.",2010-06-30,1,6,True
4185,B000A0JTFC,308191456,Der weiße Hai (30th Anniversary Collector's Edition) [Collector's Edition] [2 DVDs],N,N,Das kommt davon...,"..., wenn Kunden 5.1 Ton um jeden Preis verlangen. <BR>Was war das Geschrei gro&#223;, als Paramount/Lucasfilm die Indiana Jones Filme mit dem deutschen Original-Ton \\""nur\\"" in Surround auf DVD ver&#246;ffentlicht hat und keinen Upmix oder Neusynchro vorgenommen hat. Man vergleiche die erbo&#223;ten Rezensionen dort. Hier nun ist die Aufregung gro&#223;, weil ein DVD Anbieter diesen \\""Kundenw&#252;nschen\\"" Rechnung getragen hat.<br />In der Tat sollte hier eine R&#252;ckbesinnung auf das Wesentliche erfolgen. Das ist n&#228;mlich der Film und nicht das Surroundgewitter drum herum.<br />Die Neusynchro von \\""Der wei&#223;e Hai\\"" ist f&#252;r den Kenner der Originalsynchro eine stark gew&#246;hnungsbed&#252;rftige Angelegenheit. Zwar lange nicht so schlecht, wie hier zuvor geschrieben wurde, aber eben doch insbesondere wegen der anderweitig bekannten Synchrostimmen sehr gew&#246;hnungsbed&#252;rftig. <BR>Der Film ist &#252;brigens UNCUT! Da hat wohl den einen oder anderen Vorschreiber hier die Erinnerung ein wenig get&#228;uscht.<br />Als Haupterkenntnis bleibt von dieser V&#214;, dass seit dem die DVD zum Massenmedium verkommen ist, der Film als Kunstwerk auf dem Altar der Massenw&#252;nsche nach Surroundgewitter um jeden Preis geopfert wird.<br />Eines sollte jenen Brachialsoundfanatikern aber zu denken geben: Filme wie \\""Wei&#223;e Hai\\"" oder auch \\""Indiana Jones\\"" haben vor 20 Jahren auch ohne dieses Surroundgewitter bestens funktioniert und fesseln seither. Mich zumindest fesseln und begeistern sie heute noch mehr als filmische Nullnummern wie \\""xXx\\"" oder \\""The Fast and the Furious\\"" mit Brachialsound.",2005-12-12,0,3,True
4191,B000BUK2SE,146580232,Dawson's Creek: L'intégrale de la saison 1 à 6 - Coffret 34 DVD [Import anglais],N,Y,,"ayant acheté ce produit et visionné en entier ,je vous le recommande vivement car ,je n'ai trouvé aucun souci a celui ci, et le rapport qualité prix est respecté.  langage en français sans problème et coffret très joli, (peut aussi s'offrir)  bonne visualisation a tous et toutes",2010-06-12,2,3,True
4203,B0018BB21G,219579312,In Search Of The Lost Chord,N,Y,Five Stars,PERFECT SOUNDS,2015-03-30,1,6,False
4218,B00B8SSWJE,491997969,Delta Machine (Deluxe Edition),N,Y,Erstaunlich....,"Und wieder mal beweisen die Drei wie wandlungsfähig ihre Musik ist und haben Ihre Aussage bestätigt:&#34; Musik muß man weiter entwickeln und auch einmal beschrittene Wege verlassen, um etwas neues zu schaffen&#34;.<br />Ein wirklich tolles, aber auch erstaunliches Album....mit vielen Überraschungen",2013-04-16,0,6,True
4236,B00DGQP442,899873265,Ever After High Apple White Doll,N,Y,Five Stars,amazing great condition hope to get more,2015-02-04,1,7,False
4265,B001PLCMB8,917640718,Cisco Linksys Wireless-N Access Point with Power Over Ethernet,N,Y,"Great product, easy to setup.","We now got 16 of these and they work perfect, easy to setup however when you got as many as we do I would have liked a way to manage them all from a single point. But for the budget we got I am happy with the result.",2015-01-21,1,16,False
4273,B00D2VDHMW,315507905,Hangover 3 [Blu-ray],N,Y,DVD Hangover 3,Die DVD haben wir zu Weihnachten verschenkt. Wir haben den Film aber gesehen und ich muss feststellen das der erste Teil immer noch der Beste ist.,2013-12-30,0,3,False
4285,B0039RY3MM,122537914,Coollaboratory Kit de refroidissement liquide avec 1&nbsp;x kit de nettoyage,N,Y,Pâte thermique efficace.,"Excellent produit pour un transfert de chaleur sans pareille.<br />Attention, cette pâte est &agrave; base de m&eacute;tal liquide et donc est conductrice.",2014-12-11,2,5,True
4297,B00728DYME,400589274,Harry Potter and the Philosopher's Stone (Book 1),N,N,Under rated by the critics,Great fun and hugely enjoyable for all ages. I'm 47 and love this series of books. A fantastic yarn well told.,2013-04-06,1,4,False
