,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
2611,B001E080FM,697170351,Nous étions soldats [Import belge],N,N,,"Assur&eacute;ment le plus mauvais film sur ce fameux conflit. Encore bien plus mauvais que celui avec John Wayne (en son temps pas un si mauvais film). Film au montage bâcl&eacute; et aux moyens in&eacute;gaux. Point de rizi&egrave;res, de forêt tropicale ou de verdure luxuriante mais des eucalyptus (???) et beaucoup de poussi&egrave;re (Californie, Australie ??).<br /><br />Un colonel qui commande, dirige, donne des ordres, des consignes, des conseils, des encouragements, des engueulades, tenant le combin&eacute; d'une radio d'une main et changeant la bande de cartouches d'une mitrailleuse de l'autre. Parce qu'un mitrailleur ne sait pas le faire ou pas aussi bien et qu'il n'y a personne d'autre que le commandant d'unit&eacute; pour l'assister et que ce même colonel n'a pas non plus le luxe d'avoir &agrave; ses côt&eacute;s ne serait-ce qu'un seul op&eacute;rateur radio.<br /><br />Un des plus mauvais film de guerre &agrave; mon sens. On ne voit d'ailleurs jamais Mel Gibson gloser sur ce film. Il est tout comme moi morfondu de regrets &agrave; son sujet.",2012-08-18,2,3,True
2632,B0017V7GTY,147306546,Ein Meisterstück,N,N,The '59 Sound,"Mit diesem Album gelang The Gaslight Anthem der Durchbruch und bescherte der Band eine größere Aufmerksamkeit, die schließlich den Weg in die großen Stadien ebnete.<br /><br />'The '59 sound' macht seinem Namen alle Ehre, beim Hören fühlt man sich des Öfteren zurückversetzt in gute alte Rock'n'Roll-Zeiten. In den Texten geht es um nicht weniger als Mädchen und Jungs, die (erste) Liebe, Herzschmerz, den Tod und das Leben und den Soundtrack dazu. Gepaart mit Brian Fallons toller rauer Stimme geht das nicht nur direkt ins Ohr, sondern auch ins Herz, die Songs sind romantisch, aber im besten Sinne. Der Sound ist gitarrenlastig und sollte auch Freunde härterer Gangart sowie das Punkherz erfreuen, da man doch merkt, wo die Jungs verwurzelt sind. Man merkt hier immer, dass die Band mit ganz viel Leidenschaft und Liebe zu ihrem Handwerk ans Werk geht.<br /><br />Für mich ist diese Platte bislang das Meisterstück von The Gaslight Anthem, es gibt eigentlich keinen Song, der nicht das Zeug zum Ohrwurm hat. Man möchte tanzen, mitsingen, lachen und weinen.<br /><br />Fans von Social Distortion & Co. werden diese Band lieben, aber auch alle anderen, die Gitarrensound mögen, sollten ihr eine Chance geben. Sie hat es verdient.",2014-06-01,0,6,True
2644,B00I08JRXK,169041373,Homeland - Season 2 [DVD][2013],N,Y,Five Stars,Brilliant thank you,2014-07-02,1,3,False
2647,B00A1ZPXE2,550723882,Génération Goldman,N,N,honte,"comment peut on produire quelque chose d'aussi mauvais<br />d'abord à part 4 ou 5 artistes de valeur, les autres ... je n'en dirais pas plus<br />les orchestrations, si on peut appeler ça comme ça c'est du fait à l'ordi, sans ame<br />évidemment je n'ai pas acheté ce \\""disque\\"" ,l'écoute sur amazon m'a suffit.c'est la première fois que j'écris quelque chose d'aussi négatif dans un com.et quand je vois les avis positifs, je me pose de questions<br />voyons si amazon publiera mon message",2013-04-22,0,12,True
2649,B004I8WD6E,94529590,Basique,N,Y,AmazonBasics Etui de protection pour iPhone 4/4S Transparent,"Coque en plastique souple transparent de qualité correcte.   Un peu difficile à mettre en place, elle présente un petit défaut de coaptation sur les bords.  Assez épaisse, elle assure néanmoins une protection efficace.  Bon rapport qualité/prix.",2011-12-04,2,17,True
2726,B00M562LF4,514351260,SanDisk MicroSDHC Ultra,N,Y,ContrefaÃ§on ou défaut ?,"Visiblement il y a beaucoup de contrefaçon ou de défauts sur ce modèle.  J'en avais acheté une pour mon Fiio X1. A peine reçu, je la formate avec le lecteur et commence à transférer ma musique dessus. Tout s'est bien passé jusqu'à la moitié (environ 70 Go) de remplissage. Mais a ce moment, la carte ne l'a plus donné accès à des dossiers que je venais de créer et il n'était plus possible de la reformuler : ni avec mon mac (testé avec lecteur de carte USB 3 Transcend et avec lecteur de Micro-SD Samsung), ni avec le Fiio X1, ni sur le PC sous Windows 7 !  Retour à Amazon et demande de remplacement, en espérant que j'ai plus de chance avec la prochaine !?",2015-05-16,0,5,True
2730,B00008YJR8,502249650,Fallen,N,N,My Immortal...,"... nur einer von 11 wirklich guten Songs, die sich auf diesem Album befinden! Ich denke, dass es der Band Evanescence nur entspricht, wenn ich sage, dass das Album auch &quot;immortal&quot; sein sollte. ich empfehle: ein neues Topalbum der besten Newcomer des Jahres.",2003-05-23,0,6,False
2749,B000065UP8,238231811,Battle Royale [Édition Spéciale],N,N,Royale,"Un film magnifique qui laisse la porte ouverte à toutes les interprétations possibles. Kitano est splendide comme à son habitude, émouvant, drôle et détestable. Malgré son talent il n'efface en aucune façon les autres protagonistes. La tv réalité en prend pour son grade pour le plus grand plaisir de tous, nous offrant en pâture des personnages auxquels les adolescents peuvent s'identifier facilement.<BR>A voir absolument.",2002-07-13,2,3,False
2750,B0001E8BG0,335815469,Schindlers Liste (2 DVDs),N,Y,Schindlers Liste,"Schindlers Liste ist ein beeindruckender Film,<br />der das Leben - besser Vegetieren - der Menschen in den Ghettos zeigt.<br />Sehr gut!",2014-04-27,0,3,False
2752,B004EHVMSO,568111170,We're all mad here!,N,N,Alice im Wunderland [Blu-ray],"Herrlich surrealer Film im üblichen Stile Tim Burtons mit dem bewährten Duo Johnny Depp und Helena Bonham Carter.<br />Wer &#34;Dark Shadows&#34; und &#34;Sweeney Todd&#34; mochte, wird &#34;Alice im Wunderland&#34; lieben!<br />Der Grinsekater gehört definitiv zu meinen Lieblingsfiguren. ;)",2015-06-25,0,3,False
2754,B000005RRP,414796259,Fireball - 25th Anniversary Edition,N,Y,Five Stars,Great album good value and quick delivery.,2015-07-09,1,6,False
2756,B00QTCOJPU,141583293,Escape From Work,N,Y,"OK, but frustrating elements","I am not a massive fan of these escape games but as this was free I thought I will give it a try. I found it a bit frustrating though as the items you find don't have a description so you are left baffled by what they could be used for. Also the areas to be tapped are not very forgiving, I found myself missing clues because I was not tapping in exactly the right place. The walkthrough videos are handy, though they don't explain the logic behind some of the clues.",2015-03-02,1,13,True
2767,B00HRC40T6,887316735,Shadow Blade,N,Y,old school ninja goodness,"If you enjoy Shinobi and Ninja Gaiden, you'll love this.",2015-05-28,1,1,False
2788,B0000D0ZV2,888059524,Gandhi,N,N,A masterpiece,Over twenty years in the waiting to be made.<br />So sad that R.A. has passed away.<br />A wonderful human being. Great heart and inspiration.,2014-09-22,2,3,False
2791,B000BOEZJC,584711780,Sin City,N,Y,,"Il fallait oser le faire, r&#233;aliser un film bas&#233; sur l&#x27;oeuvre de Miller, Sin City...<BR>Le film est r&#233;ussi, grace &#224; la r&#233;alisation de Rodriguez, Miller et Tarentino. <BR>Il l&#x27;est par les acteurs, Rourke m&#233;connaissable incarne &#224; la perfection Marv, Bruce Willis, vielli par le maquillage compose un Hartigan, convaincant, et E Wood est m&#233;connaissable en Kevin, le tueur cannibale...<BR>Ce film, compile trois des sept volumes, The hard Goodbye, The Big Fat Kill, et That Yellow Bastard.<BR>Si certains mouvements de cam&#233;ra, sont superflus, le beau noir et blanc, poisseux, rend bien l&#x27;atmosph&#232;re oppressante de Frank Miller, il n&#x27;y a aucun espoir dans cette ville, la violence est absolue, le seul moyen de l&#x27;indiguer est d&#x27;&#234;tre pire, comme Marv. <BR>Le film est d&#x27;une rare noirceur sur l&#x27;humanit&#233;, en dehors de Nancy, incarn&#233;e par J Alba, tous sont des monstres, mais il respecte en ceci l&#x27;oeuvre de Miller, que faire, dans un monde sans justice, en proie au mal, sinon taper encore plus fort, que l&#x27;ennemi ?<BR>Ce film, d&#233;rangeant moralement, est &#224; d&#233;conseiller aux ames sensibles, mais les amateurs de Miller seront combl&#233;s...<BR>Il n&#x27;en demeure pas moins un chef d&#x27;oeuvre...",2005-12-27,2,3,True
2796,B0040UEI7W,70276656,"Wagner : Die Meistersinger von Nürnberg  (""Les Maîtres Chanteurs de Nuremberg"")",N,N,Une ancienne r&eacute;f&eacute;rence,"Commentaire sur la version Karajan, qu'une erreur de classement a plac&eacute; sur d'autres interpr&eacute;tations (Sawallisch, etc). Je n'y peux strictement rien.<br /><br />Il est arriv&eacute; &agrave; cette version la même chose qu'au Vaisseau fantôme de Klemperer : on l'a consid&eacute;r&eacute;e comme une r&eacute;f&eacute;rence. Et il a pu arriver que ceux qui ont connu chacune des œuvres avec l'une ou l'autre des interpr&eacute;tations n'en aient pas saisi toute la valeur, aient &eacute;t&eacute; d&eacute;çus. Toute question de modernit&eacute; de son mise &agrave; part, ça ne vous arrivera pas si votre premier Vaisseau est celui de Clemens Krauss, si vous d&eacute;couvrez les Maîtres avec Abendroth. Dans les ann&eacute;es 70, c'&eacute;tait fatal, la gloire du chef, bien plus grande que celle de Jochum, d'ailleurs enregistr&eacute; et publi&eacute; apr&egrave;s, le fait qu'on manquait d'enregistrements dans un son moderne, tout cela donnait &agrave; Karajan presque un monopole des ventes. Depuis, on s'est rendu compte des limites de cette version, d'autant plus que la red&eacute;couverte de Jochum, globalement pr&eacute;f&eacute;rable, et surtout l'apparition tardive de Kubelik (enregistr&eacute; en 1967) ont plac&eacute; Karajan au second plan. Mais une fois qu'on la consid&egrave;re comme une version parmi d'autres, on appr&eacute;cie ses qualit&eacute;s, car elle en a. Pour ceux qui ne craignent pas un son ancien, la version pr&eacute;c&eacute;dente (avec Schwarzkopf) garde sa r&eacute;putation, plus encore que celles d'Abendroth et de Furtw&auml;ngler (celle-ci incompl&egrave;te) en 1943, de B&ouml;hm en 1944 et de Jochum en 1949.<br /><br />L'ouverture, &eacute;trangement victorieuse d'une comparaison dans la revue Classica (d&eacute;cembre-janvier 2013) t&eacute;moigne de ce qu'on pouvait attendre : un son enrob&eacute;, empât&eacute;, dû en partie au legato du chef, &agrave; son goût de la fusion des timbres, et aux choix de la technique. Il n'y a pas beaucoup de relief, de transparence orchestrale, il y a de sublimes sonorit&eacute;s moelleuses (c'est le Staatskapelle Dresden, tout de même, encore que sa finesse tranchante soit impossible &agrave; identifier avec un tel traitement), il y a aussi la noblesse des phras&eacute;s, par laquelle on reconnaît le chef. Les transitions sont subtilement n&eacute;goci&eacute;es, et même trop, car l'ouverture fonctionne surtout par opposition des th&egrave;mes. Mais apr&egrave;s l'ouverture, ce son &agrave; la fois brillant et amorti ne contribue pas &agrave; donner beaucoup de th&eacute;âtre et de vie. Or, de tous les op&eacute;ras de Wagner, c'est certainement celui qui en demande le plus. Comme l'op&eacute;ra dure plus de quatre heures, l'ennui menace, ou du moins la perte d'attention.<br /><br />Parlons aussi de la distribution, dont l'&eacute;poque commençait &agrave; limiter s&eacute;rieusement le choix. Du point de vue de l'ad&eacute;quation au rôle, le meilleur est sans doute Ren&eacute; Kollo dans Walther, beaucoup plus &agrave; son aise que dans les rôles lourds qu'il abordera plus tard. Il a &eacute;t&eacute; souvent dans l'exc&egrave;s dans sa carri&egrave;re, mais ici le peu qu'il y a est celui du personnage, un peu vaniteux tout de même. Quelle v&eacute;h&eacute;mence dans son refus d'être Maître, avant la fin ! Ce Walther, pour le comparer &agrave; ceux des grandes versions de l'&eacute;poque, est bien sûr en dessous de l'ind&eacute;passable K&oacute;nya, mais plutôt pr&eacute;f&eacute;rable &agrave; Domingo. H&eacute;las, son Eva, Helen Donath, est le plus souvent inexistante.<br /><br />Peter Schreier est un David au timbre aust&egrave;re et aux apparences un peu trop intellectuelles, mais quelle imagination dans la r&eacute;citation des modes (Premier Acte, sc&egrave;ne 2) !. Puis un bon Pogner, Ridderbusch, pas des plus marquants tout de même, mais ad&eacute;quat, un Kothner parmi les meilleurs, Zoltan K&eacute;l&eacute;men, une Magdalene peu connue, Ruth Hesse, qui incarne plutôt bien son rôle, un Sachs qui manque quelque peu d'autorit&eacute; et de pr&eacute;sence, même vocale, Theo Adam; Or, Hans Sachs est de loin le personnage qu'on entend le plus... Quelques ann&eacute;es auparavant, avec Kubelik, Thomas Stewart &eacute;tait id&eacute;al.<br /><br />Reste &agrave; parler de Beckmesser. Geraint Evans pousse &agrave; l'extrême une des tendances du personnage. C'est un Merker aigre et coassant, d'une intellectualit&eacute; racornie et jalouse, antipathique, caricatural et d&eacute;virilis&eacute;. Je n'ai rien contre, car de tous les personnages de tous les op&eacute;ras de Wagner, c'est celui qui est charg&eacute; le plus de la haine de son auteur. Il faut bien se garder de toute projection, d'imaginer la solitude du c&eacute;libataire, l'amour d&eacute;çu, l'angoisse du vieillissement, etc, car ça, ce n'est pas dans Wagner mais dans l'imaginaire des modernes. Il reste que le souci de caract&eacute;riser Beckmesser en le rendant ridicule et odieux peut s'exprimer aux d&eacute;pens du chant. C'est la seule critique que je lui ferai.<br /><br />Cette version comprend le livret sur CD-Rom. Mon &eacute;valuation a &eacute;t&eacute; faite apr&egrave;s &eacute;coute de l'&eacute;dition pr&eacute;c&eacute;dente.t jalouse, antipathique, caricatural et dévirilisé. Je n'ai rien contre, car de tous les personnages de tous les opéras de Wagner, c'est celui qui est chargé le plus de la haine de son auteur. Il faut bien se garder de toute projection, d'imaginer la solitude du célibataire, l'amour déçu, l'angoisse du vieillissement, etc, car ça, ce n'est pas dans Wagner mais dans l'imaginaire des modernes. Il reste que le souci de caractériser Beckmesser en le rendant ridicule et odieux peut s'exprimer aux dépens du chant. C'est la seule critique que je lui ferai.<br /><br />Cette version comprend le livret sur CD-Rom. Mon évaluation a été faite après écoute de l'édition précédente.",2013-02-16,2,6,False
2820,B00DJFIMW6,271429756,Minion Rush: Despicable Me Official Game,N,Y,great game,Very simple to play. Very addictive,2014-12-28,1,1,False
2828,B00AC7PJA2,842649536,Possession: Uncut Edition [Blu-ray] [2012],N,N,Nice box...,"Clyde and his wife Stephanie are divorced and their daughters live with their mother and spend the weekends with their father.<br /><br />One day, Clyde stops his car in a yard sale and his youngest, Emily buys an antique carved box and becomes obsessed with it.<br /><br />She finds the hidden lock and releases an evil spirit that possesses her.<br /><br />Clyde seeks out a specialist and when he sees the box, he explains that it is a Dibbuk Box, where a demon is trapped inside....<br /><br />Its basically The Exorcist for the PG-13 generation, and is that sounds the pits, wait until you see the finished product. It's one of those movies where you end up shouting at the movie because of the sheer stupidity of the characters.<br /><br />Morgan, the cut price Clooney/Javier Bardem hybrid, plays the basketball coach who is the only person who lives in his suburb, but has access to a hoop. Things start going strange when his youngest turns into a goth and starts acting strange.<br /><br />He hasn't got to worry about his other daughter, because she is just some freaky Lindsay Lohan doppelg&auml;nger, so he concentrates on her.<br /><br />Now what really vexed me the most about this was the fact that he didn't just get rid of it, the moment she started to act a little odd, and when he did, he just threw it away in the nearest dumpster, not burn it, or bury it in the north sea.<br /><br />But the film states at the beginning, if you try and destroy it, you will get bells palsy, and the only way to get rid of the spirit is to hire a Rabbi who just bounces up and down.<br /><br />It's not well acted, the makers go for the shock factor of loud strings, and the fact that Raimi assisted somewhat on the production, just makes it that little more depressing.<br /><br />Do yourself a favour, watch the exorcist instead...",2014-01-17,1,3,True
2841,B005VTGB0S,102873787,AmazonBasics Black Leather Folio Cover with Multi-Angle Adjustable Stand for Apple iPad 2 Samsung Galaxy Tab 10.1,N,Y,Leather case rugged,I can only give this product 4stars as it was advertised for use with iPad 2 but you cannot use the rear camera without taking it out of its case or adjust the volume properly,2013-02-04,1,5,False
2843,B0002HYHBE,889986038,"HABA 4170 - Obstgarten, Würfelspiel",N,Y,tớllés Spiél,"Dás ist éin súpér tớllés Lérnspiél áús súpér tớllém Mátériál. Séhr émpféhlénswért.Únséré Kindér spiélén és mit bésớndérér Fréúdé únd géniéßén dás tớllé Mátériál,kéin Plástik,sớndérn Hớlz.",2015-02-10,0,2,False
2844,B004ASOQ6M,6696857,The Walking Dead - Season 1 [DVD],N,Y,Love it,Love it,2014-07-11,1,9,False
2860,B00JAQ6AZE,664622978,Star Trek The Next Generation: The Full Journey [DVD],N,N,Great Series Let down by Poor Picture and Audio,"First off, I absolutely love the Next Generation. If you're wondering whether to buy it: Buy it now, in a better format if possible though.<br /><br />This particular release unfortunately leaves a lot to be desired. The series first aired in 1987 and these DVDs show it. This is not a good thing.<br /><br />The earlier episodes in particular suffer from a noisy picture with washed out colour & fuzzy audio. Having watched this as part of a Trek marathon it was easy to see that it was considerably worse than the recent release of the original series in the same style of packaging: The Original Series was a good demonstration of exactly how much a good clean up can achieve and it's a pity that this wasn't carried through to its successor. It should go without saying that if a 60s TV show looks better than an 80s/90s TV show then somebody somewhere really isn't trying hard enough.<br /><br />If you want the cheap and nasty Trek experience don't buy this - subscribe to Netflix for a month. Otherwise look elsewhere.",2014-12-02,1,3,True
2861,B00C8Y21CQ,919507148,Demon Dentist,N,Y,Excellent,loved this book so much! I could not get away from it!! very touching! definitely a favourite!!! recommended for all ages !!!!!!!,2013-12-31,1,4,False
2873,2070360024,416838949,L'etranger (Folio),N,N,The Outsider is a good book,"Meursault is my umost hero because he operates entirely according to hisown considerations.  Most discussions of the book on the internet areawful. Meursault is not indifferent to the conventions of his society,and he has certainly made no choice to reject them.  He is an impossiblecharacter, the perfect existential consciousness if you like.  Theopinions, standards or ideas of anyone but himself are irrelevant to him. He has not reached this position through any thought process: he simplyhappens to be the epitome of philosophical egoism, individualism, moralrelativism.  He cannot in fact be a creation in real human society.  It ismeaningless to approve or disapprove of him because he is firstlyimpossible in reality, and secondly has not made himself the way he is. He is heroic because he is utterly himself, an unattainable transcendentperfection for anybody who wants to live by their own personal judgements. Analysis of the role of the sun is also poor: the ascent and power of thesun destroy the shadows which everything 'other' casts on Meursault, thatis the impositions of the world on his individualism.  When Meursaultshoots, he is overcome only by the dazzling absurdity and meaninglessnessof existence and consciousness, which can be seen if all outsideimpositions are wiped out.  PS read Crime And Punishment to seeRaskolnikoff try to reach Meursault-esque individualist morality: and whathappens to someone who does this.",2004-04-29,0,0,True
2876,B008GRMKCK,903870368,Bel Ami,N,Y,à oublier,Je ne remet absolument pas en cause les compétences des acteurs qui ne sont plus à démontrer. Mais ce film est un navet qui .ne reflète en rien le génie de Guy de Maupassant.,2015-05-18,2,3,True
2897,B0014C2BL4,897674051,Third,N,Y,One Star,awful - got rid of it,2015-01-08,1,6,False
2914,1407109081,245449872,The Hunger Games,N,N,A great teen book..to be read by adults,"The Hunger Games is the first in a trilogy and what a great book it is. Although aimed at the \\""teen\\"" market it is a pleasant and very enjoyable read for an adult. The plot is simple...2 contestants are selected from 12 areas (giving 24 in total) to travel to the capital and fight in the yearly Hunger Games. Of those 24 only the winner will survive in a contest of kill and be killed and only those quick of foot and mind can hope to successfully compete as the numbers reduce and the contestants are systematically killed. There are without doubt parallels with the Ancient Romans and the bloody games held in the Colosseum but I loved the fresh and direct approach of the author, the contestants really came alive and as a passive observer I hoped that Katmiss Everdeen would be crowned the eventual winner. My favourite character is the beautiful Caesar Flickerman (a name that seems to draw parallels from both Roman and German origin) and he is the man who has hosted the interviews, prior to the games, for more than 40 years....\\""He bounces onto the stage, it's a little scary because his appearance has been virtually unchanged during all that time, same face under a coat of pure white make-up. Same hairstyle that he dyes a different colour for each Hunger Games. Same ceremonial suit, midnight blue dotted with a thousand electric  bulbs that twinkle like stars....\\"" I am looking forward to reading books 2 & 3...a great treat for all teenagers and adults alike...read and enjoy and give thanks for the flamboyant  Caesar Flickerman :))",2012-01-22,1,0,False
2917,B00IUQDEBS,596388249,Escape Plan,N,N,Four Stars,Great,2015-01-04,1,9,False
2926,1444712543,321732450,"Full Dark, No Stars: featuring 1922, now a Netflix film",N,Y,"A dark voyage into Crime and Punishment, in company of the Devil...","As one of Stephen King's \\""constant readers\\"" I was delighted to discover this collection of four extremely dark tales.<br /><br />The title is very well chosen - there is hardly any light shining in this \\""voyage into the heart of darkness\\"", therefore you should be ready for the very tough stuff, even harder and darker than the rest of King's works. Here, evil is everywhere and it leaves a mark even on the good people - and sometimes swallows them whole.<br /><br />The first story, \\""1922\\"", is the longest, the darkest, the hardest - and the best! Without providing too much spoilers let's just say that it describes a troubled family of farmers from Nebraska who, in 1922, find themselves in financial and personal troubles - and something must be done about it... It is a \\""crime and punishment\\"" story, described in a very King'ish style, with just a very slight (but masterly applied) touch of Lovecraftian atmosphere in the second part. I was deeply shocked but also very very impressed by this story and I count it amongst the best things Stephen King's ever wrote!<br /><br />The second story, \\""Big Driver\\"", is not as excellent as the first one, but it is still a very honest read. This one is also a \\""crime and punishment\\"" story, but here the word \\""punishment\\"" should be in fact understood as \\""revenge\\"" or \\""vigilante justice\\"". The main hero here is a woman who was victim of a terrible crime and who, at the peril of her life, wants retribution... A very dramatic story, well written, with a great lot of unexpected twists.<br /><br />The third story, \\""Fair extension\\"", is a retelling of a Faustian deal with the Devil. It is very shocking, and it could seem to be completely immoral - but watch carefully for the one and only Biblical hint in the story and then judge by yourself, if the hero of \\""fair extension\\"" really got such a sweat deal... A good, clever story, with a hidden level...<br /><br />The last one, \\""A good marriage\\"", is maybe not a masterpiece, but again it is a good, dramatic and well written thing - and in my opinion it carries the prize for the most ironic title...))) A happy, middle-aged house wife has the silly idea to clean the garage when her husband travels for business - and her world crumbles all of a sudden... I will say no more, as you deserve to discover it by yourself...)))<br /><br />All in all it is a very, very good book, which I enjoyed greatly. Just, please, be warned again, that \\""1922\\"" is an absolutely horrifying, heartbreaking story and this is a stuff that can feed your nightmares for months. Not to read if you feel already a little bit down or are experiencing a moment of financial or personal problems. Except for this little warning, I have only one more word to say - ENJOY!tic and well written thing - and in my opinion it carries the prize for the most ironic title...))) A happy, middle-aged house wife has the silly idea to clean the garage when her husband travels for business - and her world crumbles all of a sudden... I will say no more, as you deserve to discover it by yourself...)))<br /><br />All in all it is a very, very good book, which I enjoyed greatly. Just, please, be warned again, that \\""1922\\"" is an absolutely horrifying, heartbreaking story and this is a stuff that can feed your nightmares for months. Not to read if you feel already a little bit down or are experiencing a moment of financial or personal problems. Except for this little warning, I have only one more word to say - ENJOY!",2012-05-14,1,1,True
2954,B0073AV79I,170719817,La Taupe [Combo Blu-ray + DVD + Copie digitale],N,N,Travail d'orf&egrave;vre et Blu-ray admirable,"Transfert d'une grande subtilit&eacute;. La photographie l&eacute;g&egrave;rement brumeuse du film est, grâce &agrave; la HD, restitu&eacute;e &agrave; la perfection.Master 4K oblige le niveau de d&eacute;tail explose dans les plans larges et apporte une belle pr&eacute;sence &agrave; ce plateau de premier choix. Que dire du film, de cette violence feutr&eacute;e, de ces regards qui trahissent. Une dentelle sc&eacute;naristique port&eacute;e par d'immenses acteurs. Enfin la cons&eacute;cration m&eacute;rit&eacute;e pour l'immense Gary Oldman (Un monologue central qui trouvera sa place dans l'histoire du cin&eacute;ma). Certes le film est exigeant mais il est d'une telle beaut&eacute; plastique que le voyage se d&eacute;roule dans des conditions id&eacute;ales...",2013-05-27,2,3,True
2956,B002IT7KSQ,613975862,Fast & Furious 4 [Blu-ray],N,Y,Fast & Furious 4,super films top de la bombe mes reste le meilleur fast and furious 1 livraison rapide . dégoûter car yaurra plus Paul Walke,2014-04-24,2,3,False
2981,B003YE41YA,757508657,IP Man 2 [Blu-ray] [Special Edition],N,N,Eine gelungene Fortsetzung !,"Der zweite Teil ist den Machern sehr gut gelungen. Zwar eine ähnliche Story wie beim ersten Teil, dafür jedoch deutlich spannender und actionreicher ! Selbst meine Frau, die eigentlich solche Filme nicht schaut, ist total begeistert ! Die Qualität der Blu Ray ist sehr gut, Ton wie Bild.",2010-12-15,0,3,False
3000,B00027SIV4,840084782,Troja (2 DVDs),N,Y,Warum so harte Kritik ??,"Als ich in das Kino ging war der Film von den meisten Leuten schon niedergemacht worden<BR>Und als Schund abgetan. Nun ich wollte ihn trotzdem sehen weil ich mich für die Griechische Kultur schon immer sehr interessiert habe und einiges gelesen habe. Wenn jetzt die meisten<BR>Damit kommen das Troja historisch nicht korrekt ist nun wir wissen auch nicht ob die Buch Vorlagen Korrekt sind. Es wird die selbe Geschichte eben aus einer anderen Sicht erzählt die evtl. vielleicht sogar näher an der Realität ist als die bekannten Mythen. Was aber Troja eben hervorhebt ist das unglaubliche Setting, die Kostüme und die Kriegsmaschenerie was bis her noch nie so Eindrucksvoll dargestellt wurde, was diese Antike Zeit betrifft. Man kann sich durch den Film nun unglaublich gut in diese Zeit hineine versetzen ..weil visuell einen der Film unglaublich nah an die Zeit von damals bringt. Was die Geschichte betrifft finde ich das sie sich im Gegensatz zu den hoch gelobten und beliebten Gladiator (den ich auch sehr gerne mag) weit aus näher an der Geschichte hält als die meisten anderen historischen Filme. Aber man muss auch sagen das der Film mit Brad Pitt steht und fällt. Brad Pitt bringt hier eine außergewöhnliche Leistung die den ganzen Film ausmacht. Auch sein Gegenspieler Hektor wird sehr gut gespielt ... aber wie gesagt die restlichen Darsteller stehen sehr im Schatten von Brad Pitts Leistung. Hätte Pitt sich nicht solche mühe wie immer gegeben oder jemand anderes hätte das ganze schlechter gespielt so währe der Film nichts währt. Dreh und Angelpunkt in diesen Film ist eben Achilles und da muss alles stimmen. Für mich ist dieser Film ein Meisterwerk ... wo Filme wie King Arthur eher arm aussehen.<br />Dieser Film ist ein Epos darum sollte man ihn auch nicht mit Gladiator vergleichen<BR>Der die Geschichte einer Person beschreibt.",2005-06-16,0,3,True
3032,B00CJAYPM8,466909308,"Scythe Mugen 4 - Prozessorkühler, SCMG-4000",N,Y,Sythé Múgén 4,Der Kühler ist soweit in Ordnung. Der Lüfter ist aber beim Spielen deutlich zu hören. Der Kühler lies sich nicht ohne Ausbau des Motherboard montieren trotz eine vorhandenen Service öffnung. Wegen der Geräusch entwicklung bin ich etwas entäuscht da hatte ich mir erhofft.<br />Wenn es nicht so umständlich wäre den Kühler zu tauschen würde ich la mal einen anderen probieren. Aber wegen der Klammerbefestigung des Kühlers geht das nicht ohne weiteres.,2013-10-10,0,5,False
3035,0399143904,626650351,Rainbow Six,N,N,Not exactly the clancy I like...,"Although I am a loyal fan of Tom Clancy I just had to put this book down.  Why you ask? For one thing the book was just to drawn out, possibly if he  had condensed the book a little more i would have liked it. It's also not  as realistic as some of his other books, the terrorist plots are just to  far fetched and the terrorist counterstrike team never seems to have  anything bad happen to them. Overall I'll have to give this book ***",1998-09-27,0,24,False
3039,B003ULY6YC,661213593,Desperate Housewives - 5. Staffel [Import anglais],N,Y,,"Une super saison avec tout ce que l'on aime dans desperate : suspense, rebondissements et éclats de rires...La version allemande est moins chère mais on peut la regarder en français ou en anglais avec les sous titres anglais ou français et encore d'uatres langues ... Que du benef !",2012-11-22,2,3,True
3041,B00FG97B98,867186860,excellent,N,Y,F.PAGNY-VIEILLIR AVEC TOI CDA,Du grand pagny vocalement parlant et du grand calo pour l'écriture et la composition.En un mot j'adore!!!!!!Mon attente est comblée.,2013-12-07,2,6,False
3048,B00H377FW4,132654622,The Road,N,Y,ripoff,would like to review this but I have been charged for it and it hasn't downloaded.,2015-01-10,1,9,False
3052,6305907145,344621438,Mansfield Park [Import USA Zone 1],N,Y,,"dvd zone 1 avec une version française ! Dvd introuvable en zone 2. Mansfield park est le moins adapté des livres de jane Austen et peut-être le moins apprécié. Cette version est un peu déroutante car c'est une ambiance un peu moderne mais au final je trouve qu'elle rend un bel hommage au roman, il y a du rythme et surtout l'actrice jouant le rôle principale est formidable et nous rend sympathique ce personnage un peu austère dans le roman. je le recommande pour les fans des adaptations d'Austen.",2010-03-22,2,1,False
3069,B006X040NY,966513186,Skyfall (Blu-ray + DVD + Digital Copy),N,Y,Fabulous,I ordered this for my partner and we both love it. Arrived quickly and well packaged. There was even room for the latest bond DVD skyfall which was a bonus. Would definitely recommend as the quality of each film is superb,2013-03-30,1,3,False
3088,B00IG2DOKM,784083581,Township,N,Y,Its addictive,1)Keep the food stuffs for the animals constantly topped up<br />If you are  coming out of the game fill up the feilds with  items which take a long time to  be available,2014-04-28,1,1,False
