,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
3836,1405884517,188735593,PLAR4:Body in the Library Book and CD-ROM Pack-,N,Y,,"Je recommande ce livre pour les personnes qui, comme moi, ne pratiquent pas beaucoup l'anglais et souhaitent s'améliorer tout en se divertissant.<br />L'histoire est intrigante et les mots ne sont pas extrêmement compliqués.",2011-07-18,0,0,True
3847,B00FG1GW64,762996771,Grey's Anatomy (À coeur ouvert) - Saison 9,N,Y,grey's anatomy,"très bonne série tv, ça change de voir nos internes préférés devenir titulaire est gérés des internes. la fin de saison est surprenante weber est il mort?vivement la 10ème saison",2013-12-26,2,3,False
3855,B00AAQRNQ8,807565333,"Anker® 8200 DPI High Precision Programmable Laser Gaming Mouse for PC, 9 Programmable Buttons, Weight Tuning Cartridges, Omron Micro",N,Y,Anker High precision Programmable Laser Gaming Mouse,"I have been very happy with the mouse it is very responsive and well worth the price, the production quality is on par with a mouse of a much higher price.",2013-02-27,1,5,False
3859,B0000633LR,549659889,A Beautiful Mind - Genie und Wahnsinn [Special Edition] [2 DVDs],N,N,Wirklich überzeugend!,"In diesem Film erstrahlt Russel Crowes spielerische Leistung noch mehr als in \\""Gladiator\\"". Man nimmt ihm die Rolle wirklich ab und der Film bleibt bis zum Ende spannend, weil man bis zuletzt im Unklaren gelassen wird, ob und wobei es sich um Einbidlung oder Realit&auml;t handelt.<br />Ein toller Film!",2005-09-20,0,3,True
3868,B0060NNYFY,550989099,Best Of 2001-2011,N,N,,"Moi j'aime beaucoup ce best of il est bien fait.  Pour les deux inédits j'aime beaucoup \\""Du Temps\\"" avec un superbe clip qui nous montre une Mylène qui sourit avec des moments intimes.  Sinon concernant les mauvaises critiques elles avaient été les mêmes lors de la sortie du best of en 2001 les gens sont jamais satisfaits.  Bah oui entre 2001 et 2011 il y a eu que 3 albums donc peu de singles par rapport au best of de 2001 ou il y avait eu avant 5 albums donc plus de singles.  Mylène change au fil des années et heureusement car sinon on se lasserait d'entendre toujours la même chose.",2011-12-28,0,6,True
3869,B00US3K62G,672024888,Interstellar [dt./OV],N,Y,Beeindruckender Film !,Deswegen habe ich mir den Streifen gleich 2x angeschaut im Abstand von ca. 24 Stunden.<br />Hat mich gefesselt von der ersten bis zur letzten Minute.<br />Und auch emotional angesprochen. Und das will bei mir was heißen !,2015-04-09,0,14,True
3871,B00R4H2N48,100047036,Le Hobbit : La bataille des cinq armées [Combo Blu-ray 2D + DVD + Copie digitale],N,N,,"Lamentable, impatient de découvrir le film en Blu ray, voici que j'apprends qu'il serait en Dolby Digital 5.1 alors que maintenant bien d'autres films sont en DTS HD MA 5.1 voir 7.1<br />Quelle honte pour un film de ce gabarit !<br />De plus, les pubs pour nous faire passer au Blu ray était justement une forte amélioration de l'image et du son !<br />C'est vraiment nous prendre pour des idiots !<br />Pour ma part, les films en blu ray en 5.1 DD, je ne les achète pas au dessus de 10-11 euros en occas et suis moins enclin à les garder !<br />A savoir que je ne parle pas de la qualité du film lui même étant donné qu'il y a des sites spécialisés cinéma pour cela.",2015-04-27,0,3,True
3877,0132350882,931765451,Clean Code: A Handbook of Agile Software Craftsmanship (Robert C. Martin),N,Y,Regt zum Denken und Anwenden an,"Dás Búch wúrdé mir währénd éinés Scrúm Dévélớpér Kúrsés émpfớhlén únd diés zú Récht: És ist kéin &#34;Wớhlfühlbúch&#34; wié dér Áútớr schréibt, sớndérn mán wird éingéládén mitzúdénkén. Dádúrch érlébt mán dié práxisnáhén Richtlinién únd wéndét sié dánn áúch únbéwússt im täglichén Lébén án. Séhr zú émpféhlén!",2013-02-05,0,0,True
3878,B000B83Z4O,451129557,V for Vendetta [DVD] [2006],N,N,Satiric and Mesmeric,"Approaching V for Vendetta with no clue as to what it was about, but slightly off put by \\""from the makers of the Matrix\\"", i am so glad i undertook this shot in the dark. Its a truly mesmerising film, starting with the spectacular use of what MUST be every word beginning with V in the dictionary and culminating in a fantastic \\""stand up and salute\\"" moment. Following the machinations of the enigmatic V (masked for the whole film, his true identity never wholly revealed) but through the eyes of Natalie Portman's Evie, we are shown a government-dictated London run by John Hurt, where just about everyone with power is corrupt. This is nothing new, and its your typical big brother style future.<br /><br />However, ring out the unimagination and exposing what lies at the core of the film - the satirising stabs at our own governments and their conspiracies. Some of the detectives have theories but can't act for fear of being 'silenced' by finger-men. One man, driven to rage and Vengeance by a lifetime of pain and damnation, predujice and exile, starts to reVolt.<br /><br />Hugo Weaving gives it his all in a wonderfully charistmatic performance despite incased in a creepy Guy Fawkes mask. Natalie Portman is Natalie Portman, and yes, as you've no doubt heard, has all her hair shaved off at one point. Stephen Rea's police detective is wonderful, being the good guy through and through but caught in a government run department where his hands are tied. Stephen Fry's absolutely excellent cameo is a must see. John Hurt, although his inclusion seems only a shoehorned cameo, is your standard dictator, playing much the same role as Sean Pertwee in Equilibrium.<br /><br />What seems to set this film aside from the other future noirs is thats it not some utopia of the future (see Equilibrium, or Aeon Flux) or some dank infested futurescape (see Blade Runner), its London, simple as that. It doesn't look any different to how it is now. (which makes the opening and the finale that little bit more shocking.)<br /><br />Jarred minimally by a slower midsection than its terminals, any low point is redeemed when you get to the \\""punch the air\\"" moment near the end. Its a cult classic, through and through. And with very few Matrixy moments, thank goodness.king.) <br />Jarred minimally by a slower midsection than its terminals, any low point is redeemed when you get to the \\""punch the air\\"" moment near the end. Its a cult classic, through and through. And with very few Matrixy moments, thank goodness.",2007-02-17,1,3,True
3882,B00C8Y21CQ,919507148,Demon Dentist,N,N,Brilliant,Very exiting and fun to read quite sad at the end of the book though :(  but I liked it,2013-12-06,1,4,False
3893,B000FVE3A2,933504291,Invicta Herren-Armbanduhr Automatik Chronograph invicta watch 3044,N,Y,"Gút, grớß únd wértig!","Die Invicta hat mich als Uhrenfreund durch die Verarbeitung sehr &uuml;berzeugt. Es hat mich &uuml;berrascht, dass diese Uhr so g&uuml;nstig ist. Das Seikouhrwerk mit Sekundenstopp ist bew&auml;hrt und gut.<br />Anders als die oft verbauten Miyota 9001 Uhrwerke verrrichtet es leise seine Dienste.<br />Alles in allem kann man hier nicht viel falsch machen. Sollte es doch zu starken Gangabweichungen kommen, so l&auml;sst sich das Problem durch eine kleine Regulierung Ihres Uhrmachers beheben. Das Uhrwerk von Seiko kann jeder gute Uhrmacher regulieren oder auch reparieren, da es hier zu keinem Ersatzteilproblem bei dem Weltunternehmen Seiko kommen sollte.<br />Die saubere, wertige und gute Verarbeitung des Geh&auml;uses und auch der Schlie&szlig;e sind in dieser Preisklasse nicht sebstverst&auml;ndlich und hier besonders hervorzuheben.<br />Klare Kaufempfehlung von mir!",2015-01-21,0,19,True
3898,B00AQ7EIT6,752548767,Les Misérables: Highlights From The Motion Picture Soundtrack,N,Y,AMAZING!!,"This is a wonderful album, featuring some wonderful rendtions of classic songs from the musical. The only shame is that there are only &#34;highlights&#34; and not the full range of songs.",2013-01-17,1,12,False
3899,B000I2IYU8,451129557,V pour Vendetta [Édition Prestige],N,N,,"Superbe adaptation de l'excellente BD scénarisée par Alan Moore. Je m'attendais à une grosse production facile, moi qui n'avais pas vraiment aimé les Matrix (\\""V pour Vendetta\\"" était vendu en France comme le nouveau film de l'équipe de \\""Matrix\\""). En fait j'ai trouvé ça très réussi, et impressionnant visuellement. L'antagonisme entre les personnages et le système despotique dans lequel ils évoluent sont très bien décrits. Nathalie Portman est très convaincante (et tellement jolie...), les autres acteurs sont attachants aussi... Rien à dire, j'ai adoré le film même si il fait quelques entorses à la BD d'origine.  <br /> <br />Le réalisateur a retenu, de la BD, certaines intrigues seulement (il aurait été quasi-impossible d'adapter une oeuvre aussi dense dans un film d'une longueur \\""normale\\""). Le réalisateur a aussi pris le parti de rajouter des protagonistes et de se concentrer sur certaines thématiques seulement. Au final, certaines réflexions sur la liberté, l'anarchie, le déterminisme passent à la trappe, mais il reste un très bon thriller au montage pêchu, une \\""politique-fiction\\"" efficace, et qui donne à réfléchir sur notre liberté, sur notre responsabilité dans la transformation de la société ! Je n'ai pas vu les bonus de l'édition DVD, mon commentaire porte sur le film lui-même.",2007-02-23,2,3,True
3909,B00000612P,351416036,Every Picture Tells A Story,N,N,The best Rod Stewart album; still a timeless classic,"This 1971 album is far and away the best Rod Stewart album and one of the Top 10 albums of that decade.  This was only his third album and it went to the top of the album charts both in the U.S. and the U.K., whereas &quot;Gasoline Alley,&quot; released the previous year had only made it to #27 on the Billboard chart (it would not be until 1979 that Stewart would have another album reach #1, with &quot;Blondes Have More Fun&quot;).  In the early part of his career Stewart managed to find interesting ways of mixing folk, rock, blues and country, both in his single career and as the front man for the Faces, who released both their second (&quot;Long Player&quot;) and third albums (&quot;A Nod Is as Good as a Wink...To a Blind Horse Faces&quot;) that year as well (&quot;Stay With Me&quot; was the big hit off of the later).  So for Rod Stewart 1971 was a very good year.<br />The big single off of this album, of course, is &quot;Maggie May,&quot; hit #1 for several weeks (this was the first song we played for our daughter Maggie, the day after she was born).  This is one of the great songs about being seduced by an older woman.  Two other singles charted, the rockin' cover of &quot;(I Know) I'm Losing You&quot; originally done by the Temptations, which made it to #24, and Stewart's poignant cover of Tim Hardin's &quot;Reason to Believe,&quot; which ends the album on a quiet note and made it to #62.  Then there is the exquisite &quot;Mandolin Wind&quot; (played by some guy Rod forgot the name of) and the frenetic energy of the title track, which lulls you into a false sense of security by beginning with an acoustic guitar part before the drums start drivin' this one hard and fast.  Surprisingly, most of the songs on this one are covers, the exceptions between &quot;Mandolin Wind&quot; and the title track, the latter co-written by Stewart with lead guitarist Ron Wood.<br />Stewart exhibits a lot of range on this album and for me the only that could possible qualify as a misfire would be the cover of Bob Dylan's &quot;Tomorrow Is Such a Long Time,&quot; which is a bit ironic because you would think that would work.  &quot;Seems Like a Long Time&quot; is pretty good, as is the rollickin' &quot;That's All Right&quot; by &quot;Big Boy&quot; Crudup.  I even love the sheet music on the &quot;back cover&quot; (&quot;It's Full of Good Things and Loads of Suggestions&quot;). As far as I am concerned if your choice is between this and a Rod Stewart &quot;Greatest Hits&quot; CD, get this one because it is all downhill for Stewart from this point on.misfire would be the cover of Bob Dylan's &quot;Tomorrow Is Such a Long Time,&quot; which is a bit ironic because you would think that would work.  &quot;Seems Like a Long Time&quot; is pretty good, as is the rollickin' &quot;That's All Right&quot; by &quot;Big Boy&quot; Crudup.  I even love the sheet music on the &quot;back cover&quot; (&quot;It's Full of Good Things and Loads of Suggestions&quot;). As far as I am concerned if your choice is between this and a Rod Stewart &quot;Greatest Hits&quot; CD, get this one because it is all downhill for Stewart from this point on.",2006-01-08,1,6,True
3922,B000MLNUBI,937276607,Swatch Homme 38mm Automatique Argent Acier Bracelet & Boitier Montre YAS100G,N,Y,Très belle montre,Je l'ai acheté pour l'offrir à mon père et il l'adore ! Le mécanisme est très beau à observer et la taille du cadran est parfait pour son poignet (car j'avais peur que ce soit trop petit pour un homme !).<br /><br />Très très bon rapport qualité-prix !,2015-04-30,2,19,True
3928,B00TKSMQHI,769147551,Furious 7: Original Motion Picture Soundtrack [Explicit],N,Y,Super wie immer,"Bin großer Fan der Filme und besitze jedes Album, weil es hier einfach mal was anderes ist als diese Instrumental Sachen, die man sonst von Soundtracka gewohnt ist. Bin sehr zufrieden",2015-05-21,0,12,False
3943,B007WQG3IS,998369526,L'Age de glace 4 : La dérive des continents [Blu-ray],N,Y,a quand le 5,"bon film c'est toujours autan de plaisirs que ce soit par les images ou la bande son<br />à regarder en famille Mignon,, bien fait, plein d'humour et de clins d’œil, cette quatrième mouture tient ses promesses ...<br />A voir et revoir",2013-01-22,2,3,False
3952,B0069RWL7S,401633353,The Box [Blu-ray],N,N,,"Bonne qualité d'image et bon son. Un film de science fiction pur jus vraiment excellent à tout point de vue, que cela soit au niveau de la réalisation que le jeu des acteurs. C'est certes un remake mais il est vraiment bien fait. L'angoisse est omniprésente comme on savait le faire hier. Un film terrifiant qui interpelle notre conscience et nous met en face des conséquences de nos actes. Un conseil, faites le bon choix : Regardez ce film.",2015-08-31,0,3,False
3954,B0001B0VKW,198764347,Der Pianist (Einzel-DVD),N,N,Kein bischen Hollywood,"Obwohl auch Schindlers Liste die Verfolgung der Juden bewegend darstellt ist \\""Der Pianist\\"" der Film der einen tieferen Eindruck hinterläßt. Die Regie von Roman Polanski kommt dem Thema einfach näher. In jeder Beziehung ein Meisterwerk. Sollte Pflichtfilm in allen Schulen sein.",2008-05-15,0,3,True
3957,B00K2R50RE,543084144,Score! World Goals,N,Y,Five Stars,Good app,2015-02-15,1,1,False
3973,B005I3PAUO,936413884,Zero Day (John Puller Series Book 1),N,Y,Read this one,Enjoyed . Good plot and wanted to read on ---. Recommend.,2015-01-26,1,4,False
3987,B000OCXMAE,130199192,Minutes To Midnight,N,N,Minútés tớ Midnight-Dié Kúnst: Linkin Párks schlägt éinén néúén Wég éin...,"Da in den vergangenen Monaten viele Fake-Alben im Umlauf waren, wurde die Spannung meinerseits auf das neue Album immer größer. <br />Das hören der ersten Singel \\""What Ive done\\"" ^^war einfach unbeschreiblich. Mir fehlte zwar die Stimme von Mike(öhm^^obwohl sie kommt ja am Schluss vor XD ich sag nur : Na na na.. :D ),aber irgendwie gefiel mir der Song. <br />Auch die Gerüchte das LP ruhiger geworden sei war für mich noch keine Apocalypse, da ich auch früher schon Songs wie \\""My December\\"" gern gehört habe...^^ka..irgendwie kann man bei denen richtig chillen... <br /> <br />Als ich dann zum ersten Mal das Album komplett durchlaufen ließ, war es ein komisches Gefühl, aber es war nicht das Gefühl: \\""Was ist den das für ein Mist\\"". sondern etwas anderes..etwas was sich kaum beschreiben lässt... <br /> <br />...Irgendwie hat mich jeder einzele Song in meinem Innernen berührt und das ist der Grund, wieso ich überhaupt LP höre, man muss die einzellen Alben als Kunstwerk bertrachen und M2M hat genau wie die Vorgänger seinen eigenen Sytle... <br />zwischen den Vorgängern gab es jedoch sehr viel Ähnlichkeit, M2M hingegen ist was ganz Neues und ich bin auch froh, dass es nicht wie \\""Hybrid Theory\\"" und \\""Meteora\\"" ist, denn zwei Alben (bzw. wenn man Reanimation und Collusion Course dazuzählt) dieses Styles reichen vollkommen aus. <br /> <br />^^Und wenn jmd meint M2M wäre wie ein Album von \\""Madonna\\"" oder  Kuschelrock... <br />Zu denen kann ich nur sagen, dass sie nicht besonders viel von der \\""Art of LP\\"" verstehen... <br />Dieses Album verkörpert meiner Meinung nach eine ganz neue Musikrichtung, hört euch einfach jeden Song einzeln an und lasst ihn auf euer Innerstes wirken, vorallem die ruhigeren Songs. <br />Aber auch die etwas schnelleren Songs , wie \\""No More Sorrow\\"" oder \\""Bleed it out\\"" kennzeichnen die Unterschiede des Albums...^^zum einen ein echt chilliges Album, der andere Teil bildet den harten Part of M2M. <br /> <br />Meine persönlichen Favouriten sind: <br /> <br />Leave out all the Rest,Bleed It Out,Hands Held High and last but not least: No More Sorrow... <br /> <br />M2M ist aufjedenfall der Anfang, des neuen Styles von LP, des neuen Pojekts dieser großartigen Band... <br />mal schauen wie er sich in Zukunft entwickelt...",2007-05-28,3,6,True
4001,B009HKE474,532197488,Hungarian Rhapsody : Live In Budapest [Blu-ray],N,Y,quenn,"c est un cadeau que j ai commandé pour ma fille qui est fan et elle a été ravie elle le cherchait depuis longtemps dans les magasins mais ne pouvait pas se l offrir,la qualité:super, l emballage très beau,le délai de livraison encore parfait......Que dire de plus?.....a part bien sur qu elle lécoute tous les jours,",2013-11-28,2,1,False
4002,B00NWDP6P6,283277710,CCleaner,N,Y,used for years,Easy to use and thorough.,2014-12-16,1,1,False
4022,B001D6OKOM,892767727,Jurassic Park Trilogie [Ultimate Edition],N,Y,films cultes,"Les trois films réunis dans ce magnifique coffret, avec en primes un dvd remplis de bonus.  A conseiller aux fans de la trilogie.",2014-02-08,2,3,False
4039,0552152358,630610345,Remote Control: (Nick Stone Book 1),N,N,Suprisingly Good!,"Whether Andy McNab wrote this all off his own back or if it was heavily edited by someone else, this was, for a me, a suprisingly good book. I was recommended this book by someone who's all \\""Guns & Ammo\\"" and I expected it to be very much along the lines of \\""I saw six blokes and I slotted five of 'em\\""; It really wasn't like that at all. The central character, Nick Stone, isn't the typical bullet-proof James Bond sort, but a real-life bloke with all the failings you'd expect (but don't necessarily encounter), and as such, he takes a fair few smacks as a result.    This is a very well told story that will make you want to read further into Nick Stone's life in future books.     Considering I'm a non-Guns and Ammo type, I was very impressed.",2007-07-30,1,0,False
4041,B000055YFW,822720674,Stand by me [Édition Collector],N,Y,Superbe,"Un magnifique film sur l'enfance et l'amitié.<br />Bourré d'humour, de tendresse, de nostalgie & d'émotion !<br />4 jeunes acteurs fantastiques.<br />La musique est géniale !<br /><br />Un petit bijou que j'ai découvert à l'école, et que je continue d'aimer !",2012-12-16,0,3,True
4049,B00IIYAIVG,578508709,"CHARGEKEY | Lightning-Kabel, in Schlüsselgröße - iPhone 5/5s/5c | NOMAD",N,Y,"gute idee, aber...","die idee immer einen lightning auf usb adapter dabei zu haben ist gut, allerdings ist die verarbeitung schlecht.<br />nach ca. 3 wochen ist die öse abgerissen und lässt sich daher nicht mehr am schlüsselbund anbringen.<br />bei einem zubehör, welches genau dafür gedacht ist, sollte dieses eher aus gummi bestehen, als aus kunststoff.",2014-06-22,3,17,False
4051,B002NTOZYI,312189503,ATEN US221A 2-Port USB Umschalter,N,Y,Einfach und funktional (auch an FRITZ!Box),"Habe den Umschalter um zwischen einer FRITZ!Box und einem Rechner umschalten zu können<br />(Datensicherung via USB Fernanschluss oder \\""NAS\\"" Funktion der FRITZBox dauert ewig).<br />Funktion top, Verarbeitung i.O., nur auf das PIEPSEN beim Umschalten könnte ich verzichten.",2012-11-08,3,5,False
4053,B00GULVHQO,258212292,Pacific rim,N,N,tar ta gueule à la récré,"son et image : au top, notamment pour ceux qui voudraient tester leur caisson de basses<br />Le scénario se déploit ainsi : des robots géants gentils et des vilains montres se mettent des peignées. L'effort de concentration ne va pas se situer à ce niveau ! Ceci dit, la mise en scène est au service des combats, il y a une histoire dont on sent les sympathiques efforts pour humaniser et étoffer le scénario .<br />Un film pop corn revendiqué ou l'on échappe au patriotisme américain (ou le réalisateur est espagnol).",2014-07-23,0,3,False
4060,B004BDOJJU,26552478,Stardust,N,Y,Five Stars,The most beautiful love story you shall ever set your eyes upon.,2015-06-16,1,4,False
4084,B00FZITV7A,536113016,Total Recall,N,Y,Klasse,"Toller Film, tolles Ende und emotional wunderbar geschauspielert. Natürlich spielt auch dieser Film aufgrund der bildgewaltingen und effektreichen Darstellung jenseits aller physikalischen Grenzen, im Gegensatz zu manch anderen unglaubwürdigen Filmen stört es mich hier nicht.",2014-06-19,0,9,False
4088,B003EG8YLY,952707811,Need You Now,N,Y,Brilliant band,My favorite by this wonderful band- a must have!!!,2014-08-28,1,6,False
4094,B0030FXXLA,456654618,(500) Days of Summer [Blu-ray],N,N,Wás ist Liébé &úúml;bérháúpt? Diésér Film gibt dié Ántwớrt!,"\\""The Amazing Spiderman\\"" war ein &Uuml;berraschungshit von Marc Webb. Doch jetzt, nachdem ich \\""500 Days Of Summer\\"" gesehen habe, bin ich mehr als &uuml;berzeugt von dem Talent dieses Regisseurs! Wie vielleicht auch viele andere kannte ich diesen Film vorher nicht, habe eigentlich nie was davon geh&ouml;rt, aber mir wurde er immer wieder empfohlen, bis ich endlich, endlich, endlich dazu kam ihn zu sehen und wie dankbar bin ich daf&uuml;r! Webb inszenierte ein sensibles, ehrliches, witziges und vor allem innovatives Werk, welches dem vielleicht gr&ouml;&szlig;ten aller Worte (LIEBE!) so nah wie kaum ein anderer Film zuvor kommt.<br /><br />Tom verliebt sich in Summer, eine wundersch&ouml;ne Arbeitskollegin, die er kennen lernt. Doch die Beziehung scheitert, Tom wei&szlig; nicht wieso... In vielen R&uuml;ck- und Vorblenden, die insgesamt die 500 Tage mit Summer umfassen, sehen wir die ganze Geschichte, die Toms Leben ver&auml;ndert hat.<br /><br />Eigentlich jeder, der in seinem Leben schon Mal etwas mit diesem \\""m&auml;chtigen\\"" Wort namens Liebe was zu tun gehabt hat, wird in diesem Film viel von sich wieder finden, da bin ich mir sicher, auch wenn \\""500 Days...\\"" nicht jeden unbedingt ansprechen d&uuml;rfte. Es ist in vielerlei Hinsicht ein Liebesfilm, gemixt mit der typischen Portion Humor und Tragik, aber es gibt so viel mehr, was man nur schwer in Worte fassen kann und was diesen Film so au&szlig;ergew&ouml;hnlich macht.<br /><br />Die Schauspieler sind, neben der Handlung, in erster Linie das Wichtigste an einem Film. Und der Cast in \\""500 Days...\\"" unterstreicht das in jeglicher Hinsicht. Nicht unbedingt die Nebenrollen, die sind auch ganz gut, aber Joseph Gordon-Levitt (\\""Inception\\"" und \\""The Dark Knight Rises\\"") und Zooey Deschanel (\\""New Girl\\"") sind perfekt als Tom und Summer. Von der ersten bis zur letzten Sekunde stimmt hier alles, was sie tun, sagen und denken. Zudem passt die Chemie nicht nur in den Figuren, sondern auch zwischen den Zeilen. Und besonders gef&auml;llt mir die grandiose Figurenausarbeitung. Beide wirken so echt in ihren W&uuml;nschen und &Auml;ngsten, besonders Tom, um den sich der Film ja auch in erster Linie dreht.<br /><br />Des weiteren ist es die Geschichte und die Erz&auml;hlstruktur, die mich so begeistert hat. Die st&auml;ndigen Wechsel zwischen Vergangenheit, Gegenwart und Zukunft mit Hilfe der Tagesanzahl, die Tom mit Summer verbracht hat, sind simpel und genial!<br />Dazu spielt der Film gekonnt zwischen richtig witzigen Szenen, in denen man Teil von Toms Tagtr&auml;umen wird und zu Tr&auml;nen r&uuml;hrenden Momenten, die, wie auch im richtigen Leben, meistens direkt im Anschluss folgen... Ja, \\""500 Days...\\"" geht einfach authentisch und besonders ehrlich mit den Themen Liebe, Beziehung und alles, was dazu geh&ouml;rt, um.<br /><br />Ach und die Musik ist klasse, ein wundervoller, stimmiger und Herz erw&auml;rmender Soundtrack, aber das nur nebenbei...<br /><br />Denn der wirklich gr&ouml;&szlig;te Grund f&uuml;r mich, warum ich \\""500 Days...\\"" schon jetzt in mein Herz geschlossen habe, ist das Ende bzw die Botschaft des Films: Ich werde hier nicht spoilern, aber selten hat mich ein Film so melancholisch und trotzdem lebensbejahend zur&uuml;ck gelassen, aufgrund seiner Message. Und ich pers&ouml;nlich glaube, dass man, egal in welcher Lebenssituation man steckt, sehr viel Positives aus diesem Werk heraus holen kann und das ist etwas sehr Seltenes in der Filmlandschaft.<br /><br />Fazit: \\""500 Days...\\"" wird nicht jedem gefallen, da bin ich mir sicher, ansehen sollte man ihn aber trotzdem! Und auch wenn mir nicht alle Witze gefallen und ich sogar Chloe Moretz' Figur etwas unn&ouml;tig fand, so hat mich dieser Film doch bewegt, zum Weinen, zum Lachen und zum Nachdenken gebracht.Ängsten, besonders Tom, um den sich der Film ja auch in erster Linie dreht.    Des weiteren ist es die Geschichte und die Erzählstruktur, die mich so begeistert hat. Die ständigen Wechsel zwischen Vergangenheit, Gegenwart und Zukunft mit Hilfe der Tagesanzahl, die Tom mit Summer verbracht hat, sind simpel und genial!  Dazu spielt der Film gekonnt zwischen richtig witzigen Szenen, in denen man Teil von Toms Tagträumen wird und zu Tränen rührenden Momenten, die, wie auch im richtigen Leben, meistens direkt im Anschluss folgen... Ja, \\""500 Days...\\"" geht einfach authentisch und besonders ehrlich mit den Themen Liebe, Beziehung und alles, was dazu gehört, um.    Ach und die Musik ist klasse, ein wundervoller, stimmiger und Herz erwärmender Soundtrack, aber das nur nebenbei...    Denn der wirklich größte Grund für mich, warum ich \\""500 Days...\\"" schon jetzt in mein Herz geschlossen habe, ist das Ende bzw die Botschaft des Films: Ich werde hier nicht spoilern, aber selten hat mich ein Film so melancholisch und trotzdem lebensbejahend zurück gelassen, aufgrund seiner Message. Und ich persönlich glaube, dass man, egal in welcher Lebenssituation man steckt, sehr viel Positives aus diesem Werk heraus holen kann und das ist etwas sehr Seltenes in der Filmlandschaft.    Fazit: \\""500 Days...\\"" wird nicht jedem gefallen, da bin ich mir sicher, ansehen sollte man ihn aber trotzdem! Und auch wenn mir nicht alle Witze gefallen und ich sogar Chloe Moretz' Figur etwas unnötig fand, so hat mich dieser Film doch bewegt, zum Weinen, zum Lachen und zum Nachdenken gebracht.",2013-04-21,0,11,True
4098,B000LE1FAY,847385048,Voila,N,N,Belinda suprises and then some!,"This album is amazing! I'd read things on the net about this album before it's release, I'd decided I'd buy it as I enjoy 'world music' ,ie something not sung in English!   <br />A song is a song?  <br />There's more to music than listening to the lyrics for me!  <br />This is simply superb, from the heartbreaking vocals of Avec le Temps to the playful, spaced and sexy Contact and so much more in between and after thanks to the english bonus cd. Jezebel finally gives Ms Carlisles voice an almost 50's Hollywood panache (and then some) that it so richly deserves. A top track of mine if you hadn't guessed!!! The dance version of La Vie En Rose, Bonnie et Clyde in french and english....  <br />There are songs to fall in love to, fall out of love with and well be in love to, it is French after all!!  <br />The best thing Belinda Carlisle has done in many years. <br />I can't say more than buy it!! <br /> <br /> <br />",2007-02-08,1,16,True
4101,B00DGCFZ72,40970689,,N,Y,Jurassic park 3D,"Film incontournable de Spielberg avec un bon cocktail de suspense, d'action, de terreur, mais aussi d'humour :) Je ne vais pas m'attarder sur le film que tout le monde connaît en vantant ses mérites, mais plutôt glisser un petit mot sur la version 3D qui nous a tout simplement bluffé ! Certains avis sont plus détaillés que le mien et utilise le bon jargon pour ce qui est des détails techniques aussi me contenterai-je de vous dire que la sensation d'être vraiment immergé en plein cœur de l'action est terrible, l'image nette et superbement travaillée, la 3D bien pensée... En plus, à 13,99 euros, ça vaut vraiment le coup de l'acheter pour qui est fan du film et des dinosaures en général ;)",2015-05-01,2,3,False
4107,B0096PAA6E,505344280,Blak and Blu,N,N,"Gut, aber wg. Titelwiederholung Abzug!","Grundsätzlich - ich finde die CD gut! Seelenverwandschaft zu Jimi, Prince, Kravitz und sogar ne Idee M. Gaye sind hörbar.<br />Allerdings bin ich darüber verwundert dass man hier 4 Stücke der 1. CD (EP) wiederfindet.<br />Zuerst fühlte ich mich verarscht, aber zugegeben die Stücke sind in leicht neuem Gewand. Offensichtlich hat sich Mr. Clark überlegt diese neu aufzulegen und das ist sogar einigermaßen gut gelungen. Dennoch beschleicht sich bei mir das Gefühl, dass ihm hier entweder Songmaterial fehlte oder schlichtweg mit der Vorab-CD der Umsatz für das Label erhöht wurde. Auf alle Fälle gibt`s für die Aktion 1 Punkt Abzug!",2013-03-04,0,6,True
4121,B007RMNNN0,999361478,Sennheiser RS 220 Casque Traditionnel UHF Numérique (Import Royaume Uni),N,N,Formidable ?,"J'écoute depuis longtemps ma musique en flac sur  le casque Portapro de Koss (filaire), qui coûte une trentaine d'euros.<br />La plupart des commentaires que j'ai lu sur ce RS 220 me préparait à une révolution sonore : il n'en a rien été. C'est un bon casque, oui, mais si le son n'est pas largement supérieur au Koss, le prix lui l'est, et de façon magistrale : 369 euros.  Son ergonomie, par ailleurs, est loin d'être exemplaire. En bref, si vous avez un excellent casque pas cher, ne courez pas comme moi tête baissée pour acquérir les prétendues bombes de la hi-fi !",2014-09-10,2,13,True
4127,B00BQ4NLC8,400840444,The Husband's Secret,N,Y,Great read,"Takes a bit of getting into but once they a few chapters in its a great book that keeps you interested.<br />It jump about a bit between characters but this keeps the suspense at times.  I did find it a bit predictable toward a the end but all in all a good read, well written and characters you could relate to",2013-10-05,1,4,False
4129,B002KSA3XE,467409231,Fawlty Towers Complete Collection Remastered Collection [Import anglais],N,Y,,"Je suis rassur&eacute;, je viens de recevoir le coffret, les sous-titres comprennent l'Anglais pour mal-entendant, l'Allemand, LE FRANCAIS, et le N&eacute;erlandais....Ouf! Si la BBC pouvait avoir la bonne id&eacute;e de sous-titrer aussi la s&eacute;rie \\""Keeping up appearences\\""",2011-08-09,2,3,True
