,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
2370,B002RPFLZU,866635808,Flammendes Inferno (Premium Edition) [Special Edition] [2 DVDs],N,Y,Schöner Klassiker,"Dá wérdén schöné Érinnérúngén wách, ist zwár nicht mit dén héútigén Tricktéchnikén<br />zú vérgléichén ábér dámáls vớll im Trénd dér Kátásthrớphénfilmén.Schönér Film!",2012-11-19,0,3,False
2376,B003INEUXO,525648304,Centurion [DVD],N,Y,Fab,"Fast delivery, excellent condition (bearing in mind I only paid 7p for this DVD), fantastic film! It was a present for my husband and he absoulutely loved it. Very happy xxx",2015-06-15,1,3,False
2381,B0041ENVOI,523834976,Summer Wars - édition simple,N,N,Excellent film,Vraiment un très grand film mélangeant avec habileté tous les styles : on dirait un woody allen pour geek dans un japons traditionnel.     Facile à voir même pour un enfant de 7 ans.,2011-04-28,0,3,True
2382,B0072QPV6I,763867741,Don't Think [CD Included] [Blu-ray] [2012][Region Free],N,Y,Prepare to rave!,The product arrived a day after it was released and I have been listening to it practically non-stop since then.,2012-12-01,1,3,False
2386,B000LXS8AK,235125959,Nausicaä de la vallée du vent,N,Y,MA-GNI-FI-QUE,"c'est l'histoire d'une lutte pour la vie, quand la Terre est devenue hostile pour les humains... par leur faute.<br />c'est l'histoire d'une jeune fille qui a perc&eacute; le myst&egrave;re de la \\""Fukai\\"" - ou forêt toxique - et qui la d&eacute;fend contre ses semblables qui souhaitent la d&eacute;truire.<br />c'est l'histoire d'une technologie d&eacute;voy&eacute;e, utilis&eacute;e contre la nature...<br />c'est l'histoire d'une humanit&eacute; qui ne sait pas regarder le monde dans toute sa complexit&eacute;, qui n'a pas conscience du rôle et de la place de chacun dans l'&eacute;cosyst&egrave;me...<br />c'est l'histoire d'une humanit&eacute; qui ne supporte pas l'adversit&eacute;, ni la diff&eacute;rence...<br />Bref, beaucoup de niveaux de lecture... et des personnages tr&egrave;s complexes et int&eacute;ressants... comme toujours.<br /><br />Ce film, un des premiers de Miyazaki, est tout simplement un pur chef d'oeuvre d'humanisme et de po&eacute;sie.<br />Les dessins sont un peu moins travaill&eacute;s que dans certaines oeuvres ult&eacute;rieures (compar&eacute; &agrave; Chihiro et Princesse Mononok&eacute;), mais ils restent magnifiques.<br /><br />VRAIMENT, je conseille &agrave; tous de voir ce film (peut-être &eacute;viter pour les tous petits).",2010-04-08,2,1,True
2390,B00WCLEF06,39495389,Rebecca,N,Y,Page turner,"An enticing read, didn't put it down until I'd finished the entire book. I would highly recommend this book as a good read.",2015-08-01,1,4,False
2394,B005F3DFR2,283218719,Planet Dinosaur [DVD],N,Y,Great teaching and entertainment DVD,"My two boys; 4 and 6, loved this BBC production and were desperate to watch it again. When it arrived through the post they were so excited. My four year old can discuss all aspects of dinosaur behaviour. It's led them to link kinds of dinosaurs to whether they are herbivores or omnivores. They love getting their books out to confirm facts. I don't know quite what it is about the presentation that means they retain the knowledge so well. My 13 year old also secretly likes it and sits behind them to watch it.",2012-05-12,1,3,False
2395,B003MVJG8Q,480708039,Transcend  TS-PDU3 Carte PCI Express Expansion card USB 3.0,N,Y,pci e pour usb 3 conforme aux attentes,"associé au boitier Connectland - BE-USB3-316-U3J - Boîtier externe USB 3.0 pour Disque dur SATA 3,5\\"" le taux de transfert est effectivement rapide et comparable au sata.  Donc une très bonne nouvelle et conforme à ce que je souhaitais .  Un petit bémol qui n'a rien avoir avec le matériel ,  les logiciels de sauvegarde comme true image et ghost ne reconnaissent pas encore les disque externe usb 3 pour la restauration des sauvegardes partition , j'ai donc du permuter mon disque externe prévu à l'origine pour les sauvegardes en disque interne.  L'externe en usb 3 devenant un disque avec des logiciels de jeux .",2012-01-04,2,5,True
2401,B00008S2VH,783065059,American Life-Ltd.Edition,N,Y,anders als die anderen...,"Álsớ,dánk ÁỚL,kớnnté mán schớn ins Álbúm réinh&ớúml;rén,únd és ist ándérs mélớdsichér,áls állé létztén álbén dér létztén jáhré,dénnớch mál sớ éin richtigés disớcálbúm sớ 70ér Trénd m&áúml;ssig,w&áúml;r né féiné Sáché... Kánn mir núr mál jém vérrátén,wás diésé Spéciál cớlléctiớn fúé 25 éúrớ bédéútét??wás ist dá sớ ándérs,áls dié nớrmálé áúsgábé?",2003-04-19,0,6,True
2425,B00C83PBRY,282676542,Einfach nur schlecht,N,N,Oblivion [Blu-ray],"Fünf Sterne.........???? Tja, über Geschmack läßt sich eben nicht streiten.<br />Für mich ist das der schlechteste Film den ich je gesehen habe. Kurz gefaßt: Auf keinen Fall kaufen!!!!",2013-08-23,0,3,True
2428,B00WE2SMKC,821367661,The Original High (Deluxe Version),N,Y,The more you listen to it the better it gets,This is different from his other CDs. The more you listen to it the better it gets.still shows off that fantastic voice of his.,2015-06-29,1,6,False
2445,B009XEE9F6,596037688,Monkey Me - Edition Limitée (Digipack CD + Blu Ray Audio),N,Y,dommage pour l'erreur de gravure,"dommage que le cd fasse apparaitre , l'image d'un autre album, avec des titres différents de ceux enregistrés. C'est d'ailleur pour cela que j'ai renvoyé par deux fois ce cd.",2012-12-29,2,6,True
2461,B003P2WJ6S,308083693,The Immortal Life of Henrietta Lacks,N,Y,Fascinating read,"An excellent insight into science in the 1950's and our endeavours to research and find cures for diseases, including cancer.<br />We all have a debt of gratitude to Henrietta Lacks and her family for their 'unknown' sacrifices.",2013-07-19,1,4,False
2463,000728487X,692423702,Bad Science,N,N,Bad reviews of a good book...,"I love the way most of the negative reviewers focus on the merit or non-merit of Ben Goldacre's review of the evidence for or against alternative medicine.  What they failed to understand is that this book is about having the right tools to actually examine evidence/articles/facts/trials (whatever) presented to us either in mainstream or subject specific media.  I am halfway through this book and I'm enjoying it thoroughly.  I think those who find Goldacre arrogant are just peeved that their egos are smarting because someone dains to say something they don't agree with.  We have too many apologists in journalism these days, too many people who I'd call sell-outs.  So, at last, I am relieved to read Bad Science - because short of bashing the likes of \\""Dr\\"" Gillian McKeith over the head, the book, at least strives to give readers the ability to ask more critical questions in life and of their practitioners.  Some reviewers seem to think his arguments were supportive of drug companies.  Actually, NO, read the book again.  He's using alternative medicine as an example of how \\""unfair\\"" testing/trials can lead to bad inferences about cause an effect.  Drug companies are just as capable of \\""unfair\\"" trials.    Please, for you own sake, just read the book again.",2009-12-18,1,0,False
2480,B007LYB0PC,913005047,Blunderbuss (Dli) (Ogv) [VINYL],N,Y,Five Stars,great. so cool. thanks All Your Music,2015-02-23,1,6,False
2483,B000002KJM,891619877,ZZ Top's First Album,N,Y,,"petit a petit j’enrichis ma collection de zz top , et je suis époustouflé par ce premier album , a tel point que je m'en veux de ne pas l'avoir acheté à sa sortie! ce n'est pas les mièvreries des deux albums  \\""mythiques\\"" que sont \\""eliminator\\"" & afterburner\\""! ici tout sent bon le vrai rock texan avec ses tripes et puis rien d'autre! titre à écouter en priorité:\\""backdoor love affair!\\""",2013-05-06,2,6,True
2491,B00F2HQUP0,543514542,Fire Within,N,Y,Feuer mittendrin,Diese junge Frau hat Feuer. Die liebevoll komponierten Stücke begeistern. Bewundernswert mit welcher Energie Birdy ihre Zuhörer in den Bann nimmt.,2013-11-02,0,12,False
2495,B001MYKZ62,239465304,Yes Man [DVD] [2008],N,Y,No Man,"'Yes Man' is based on the real life story of a Brit called Danny Wallace. In the real story, Danny's life is turned upside down when a random bloke on a bus tells him that he should say yes more. Yes to life. Yes to opportunities etc. He starts saying yes to EVERYTHING- with absolutely hilarious results.     The film has tried to take that on, and it could have been great, but for one problem. They Americanised it. The thing that made the real story so funny wasn't so much what Danny was doing, but the fact that it was a British guy doing it. For a reserved Brit, it would have been a big deal and very weird to do what he was doing, but for an American? The whole 'Yes Man' thing was turned into something that lots of people were doing. It was just another fad, being led by a man who wanted to create a 'show', rather than change people's lives for the better. By setting it in American culture, it diluted the story and made it into just another one of those 'look-at-Jim-Carrey-being silly' films.    Overall, if you haven't read the book (or any of Danny Wallace's books), go and watch the film. It's a funny 2 hours-worth of entertainment. If you have read the book, avoid it unless you want the story to be spoilt.",2009-06-08,1,3,True
2496,B0002EXH54,729390565,Peace Sells...But Who's Buying?,N,Y,Mega!!!,"But who's buying? You should buy it immediately, one of Megadeth's best albums. Mind-blowing record.",2009-05-08,1,6,False
2507,B0056BMVYG,53348357,The Blues Brothers [Blu-ray + Copie digitale],N,Y,Pour un Blu-ray...,L'image est plutôt bonne mais pas géniale et le son n'a pas été bien nettoyé donc le format blu-ray est dispensable,2013-10-15,2,3,True
2520,B003B5M0PO,738764379,War Horse,N,Y,Great storytelling,War horse is a wonderful read and unusual<br />In the fact of it being told from the viewpoint of the horse. It also gives an insight of the horrors of the first world war. Excellent.,2014-04-02,1,4,False
2527,B00EYQ6GXG,885076186,Genesis Revisited: Live at Hammersmith,N,N,Grandiose !!,"Voilà bien des années, j'ai mis sur mon électrophone un disque intitulé Nursery Cryme, je venais d'attraper la Genesis mania et pendant plus de 30 ans j'ai écouté ce groupe mythique avec ses hauts et ses bas ...<br /><br />Steve Hackett m'a émerveillé avec ce concert dont j'avais rêvé d'entendre certains morceaux en live ... Dancing with the moonlit knight, The Lamia ...<br /><br />Je dois avouer que ce concert est somptueux, la qualité des images, du son, de la prestation des musiciens !<br /><br />Sa guitare retrouve tout sa place dans ces titres et les musiciens qui l'accompagnent se fondent parfaitement dans les chaussures de Banks, Rutherford et Collins ... Nad Sylvan est lui aussi parfait, quelle voix, aux accents gabriellienne ! et que d'invités prestigieux (Wetton, Rothery, ...) venant rendre un hommage à l'artiste mais aussi à une musique ...<br /><br />Tout ce petit mode prend un réel plaisir à jouer des titres plus beaux les uns que les autres ... The Shadows of Hierophant sublime ! Le genre de concert ... that's never end ... Et l'on se prend à se dire à qu'ils ont oublié celui-ci ou celui-là (Can Utility and the Coastliners, par exemple !).<br /><br />Enfin plus de 2h30 de bonheur, avec un prime les CD audio que l'on peut emmener dans sa voiture pour ne pas perdre la magie !<br />Mon seul regret ... ben c'est simple !, une apparition de Collins, Banks, Rutherford ou Gabriel comme ça juste pour le fun, pour compléter le rêve), juste pour accompagner ce guitariste qui semblait si solitaire lorsqu'il faisait partie du groupe et qui nous démontre qu'il n'était pas là en figuration.<br /><br />Une grand \\""Merci\\"" Steve !!!",2013-10-27,0,6,True
2549,071815780X,898243667,Jamie's 15-Minute Meals,N,Y,"Fab, tasty food.","Jamie Oliver for sainthood, gob bless dinner!",2015-07-22,1,0,False
2553,B002752ZHM,903035071,Quincy Jones 75th Birthday Celebration Live At Montreux 2008 [DVD],N,Y,I love funky,Quincy Jones é um ícon da música soul e funky.<br />Grande orquestrador e descobridor de grandes talentos da música mundial.,2013-03-13,1,3,False
2558,B00E3D7X1E,186107214,MDNA World Tour (Deluxe Edition DVD + 2 CD) [Deluxe Edition],N,Y,súpér Káúfábwicklúng,"Die Lieferung war im angegebenenZeitraum, kam unbeschädigt an! erstmal alles super. Die Qualität des Konzertmitschnitts auf der CD war naja mittelmäßig, Fangeschreie lauter als die &#60;Musik, wobei das jetzt nicht am Verkäufer liegt! an sich kann ich sonst nicht klagen!  Als eingefleischter Fan sieht man darüber mal leicht hinweg !",2015-05-26,0,3,False
2559,B00JOWHTQ8,512749467,Quadrophenia - Live In London,N,Y,He loved,Bought for my partner as a surprise. He loved it,2014-08-07,1,6,False
2594,B002BC9Y84,299686786,Inside Man [Blu-ray] [Region Free],N,Y,Five Stars,present which went down well,2015-06-30,1,3,False
2597,B00000B96L,23284524,Reload,N,N,Klássé! Viél béssér áls lớád!,"also die meísten sagen ja load ist dumm,also ist reload auch dummm! ABER ich höre da ganz gewaltige unterschiede aus den beiden alben heraus! ReLoad ist super ,was ich von load leider nicht behaupten kann, und es sind auch ein paar super tracks drauf bei denen die fans in live richtig mitgehen!auf the unforgiven 2 war ich besonders gespannt und er ist einfach GENIAL!also ich persönlich sage: <br />metallica fans und die die metallica gerne hören :kaufen! <br />andere:müssen es selbst wissen <br />Anspieltipps: <br />1.the unforgiven 2 <br />2.the memory remains <br />3.fuel <br />4.FiXXXeR <br />5.Devils Dance                      <br /> <br />metllica rulez    lars,kirk,jason und james 4 ever",2007-01-03,0,6,True
2598,B004Z02AAO,853906105,Rango,N,Y,Hat seine Momente,"und diese sind witzig. Habe nicht mit kritischem Film gerechnet, wollte einfach unterhalten werden. Habe nicht mit so einer Langatmigkeit gerechnet.Es ist nicht das Problem, die Kritik zu verstehen. Nein- es geht darum, dass der Film nicht weiß was er sein will. Eine animierte Komödie mit Tiefgang, oder einfach lustig. Man sollte sich vorher schlau machen, sonst versteht man Anspielungen nicht so gut. Wer also, wie ich, einfach nur so gucken und lachen will, für den gibt es andere Filme, z.B. Planet 51. Der hat auch eine Botschaft, reitet aber nicht so drauf rum.",2011-09-01,0,3,True
2601,1841157910,603019861,Fermat's Last Theorem: The Story Of A Riddle That Confounded The World's Greatest Minds For 358 Years,N,N,"From Pythagoras to Wiles, non stop","Wiles quest for solving Fermat's riddle interwoven with the<BR>history of the theory of numbers, lucidely written and not<BR>easy to be put aside before having finishing it.<BR>The story navigates between biographical, historical and<BR>mathematical topics in a fluid and intriguing fashion.<BR>One learns about the school of the Pythagoraens, with details<BR>like the drowning of the pupil, who tried to prove rational<BR>numbers, up to the Japanese scholars Taniyama and Shimura,<BR>again with insights into math and personal tragedy.<BR>The further one gets in the book, the more Andrew Wiles<BR>gets the focus and finally one hopes as much as Wiles<BR>himself, that he might solve the quest....",2003-02-25,1,0,True
2608,B0026JWDQW,4848225,Sunny Side Up,N,N,great,Really great album very upbeat [[ASIN:B0026JWDQW Sunny Side Up]] .delivery was good and quick. would use supplier again,2010-09-19,0,6,True
2609,B00004RCO8,12523130,Waterloo [DVD] [1970],N,Y,Five Stars,it was good i had it on tape better on dvd,2015-08-13,0,3,False
2624,B00OKYQZDI,155730994,Cookie Jam,N,Y,Five Stars,I love it,2014-11-12,1,1,True
2631,B00KD62HN4,474862339,Sony AG-R2 Kamera Griff RX-Serie,N,Y,"Funktion super, Preis absurd","Will man - bspw. am Berg - die RX100M3 einhändig bedienen, hilft der AG-R2-Griff sehr, die Kamera stabil zu halten.<br /><br />Der Griff ist gut verarbeitet, der Kleber hält gut. Sony wird das Ding wohl für 0,5 bis 1 Euro produzieren lassen, der Preis von 18 Euro hierfür ist absurd --&#62; deshalb drei Sterne.<br />Dass die Züpfin von Sony den Griff nicht gleich der 700-Euro-Kamera beilegen finde ich unverschämt.",2015-02-24,0,18,True
2641,B00005OAE6,900460106,Stranger in Town,N,Y,Five Stars,My dad in law nicked my copy - this is a must to get again for me!,2015-06-15,1,6,False
2652,B000050GQ8,350088411,Papillon [DVD] [1973] [1974],N,Y,Top Class Film,"One of my favourite films of all time. Just brilliant, a great story and brilliant acting. If you've never seen this film then please do. You will not be dissapointed",2013-05-22,1,3,True
2670,B008GIF9N6,981104076,Hunger games [IT Import],N,Y,great film,an excellent filmfor my daughter. Arrived promptly and was in excellent condition. a good story for teenagers. thank you. m,2013-01-02,0,3,False
2673,B0013TMT74,71050849,Newport Beach - L'intégrale [Édition Limitée],N,Y,Je conseille à tous,"J adore super série ,quand on commence la saison 1 on ne sait plus s arrêté dommage qu' il est que 4saisons",2014-03-05,2,3,False
2674,B00AQN09VQ,296330154,The Big Bang Theory - Season 1-6 [Blu-ray] [2013] [Region Free],N,Y,Excellent,"Would use seller again. Excellent service, delivery came on time and item was as described - cant wait to use",2013-09-27,1,3,True
2680,B001GRY5P2,473856475,Back in Black/Fanpack,N,N,back in black zum x-ten mal!,"Sony meint das man Kaeufer immer wieder mit ein und dem selben Album ueber den Tisch ziehen kann!  Sticker, Schluesellanhaenger usw., bin gespannt was sie bei der naechsten Ausgabe des Albums dazugeben, warscheinlich Kondome mit Ac/Dc Aufdruck damit es besser rockt im Bett.  Wie immer wird es leider Leute geben die auch dieses kaufen.  Ich finde das von Sony ziemlich dreist.  Kauft euch die Digital Remasterte Version diese ist die beste und gehoert zu den guenstigsten.  Ueber den Inhalt des Albums (Songs) muessen wir nicht sprechen, nach Michael Jacksons Thriller (ueber 50 Millionen mal verkauft) mit 49 Millionen verkauften Tontraegern das zweit meistverkaufteste Album.",2011-02-08,0,16,True
2682,B009PXNFQE,73561444,The Truth About Love,N,Y,Superbe !,"L'emballage était en très bon était, pas un énorme carton mais juste à la taille.<br />Le CD est comme tous les autres de Pink, superbe !",2014-01-15,2,6,False
2687,B009WIJW7S,888030084,Tolles Coming of Age Drama,N,N,Vielleicht lieber morgen,"kann mich den vielen 5 Sterne Rezensionen hier nur anschliesen. Absolut toll gespielt, tolle Geschichte, eine bezaubernde Emma Watson und ein super Soundtrack.<br />Die DVD Qualität ist gut und hier sollte man sich auch unbedingt die 'Deleted Scenes' ansehen, die haben mehr Klasse, als manch andere Film.",2013-11-20,0,3,False
2695,B006MNQUY4,869830455,MAGIQUE,N,Y,Amazing Grace,"Vu ce film hier en famille, on a TOUS adoré, je ne m'attendais ni à une telle classe, ni à un tel message. Simplement sensationnel. Décors et dialogues remarquables.",2013-03-02,0,3,False
2713,B00B2TE7FC,192811475,R.E.V.O. Walk Off The Earth [Import allemand],N,Y,REVO découvert sur internet,"J'ai découvert ce groupe sur internet, par leur tube chanté et joué à 5 sur une seule guitare.<br />Le reste des chansons est aussi chouette à écouter. J'adore la voie d'un des chanteurs.<br />Recommandé !",2013-10-26,2,6,True
2734,0307719774,414981277,Q and A a Day: 5-Year Journal (Q&A a Day),N,Y,Five Stars,Excellent book,2015-02-01,1,0,False
2746,B003A2OAP6,768691620,The Dark Knight - Premium Collection [Blu-ray],N,N,Was soll das denn sein?,"Ist denn noch niemandem aufgefallen das es im Film ständig zu verschiedenen Bildformaten kommt?  Dachte zuerst mein Blu Ray Player sei dafür verantwortlich aber es liegt am Film.  Die Anfangsszene mit Joker in der Bank ist ohne Balken am oberen und untern Bildschirmrand,in der nächsten Szene sind die Balken dann da bis zu der Krankenhausszene da kommt es zu ständigen wechseln und dann am Schluß wieder.    Bleibt die Frage wie kann sowas passieren?",2010-07-26,0,3,True
2751,B004ZNB12O,974367803,A Foot In The Door - The Best of Pink Floyd,N,N,Pour découvrir Pink Floyd !,"Pour avoir un aperçu du répertoire étendu de ce groupe mythique ... Excellente compilation !<br />Rien n'empêche ensuite d'acheter un album mythique tel que Dark side of the Moon, ou The wall ...",2012-05-10,2,6,True
2759,B000025ZVE,479653489,Master of Puppets,N,N,Das Metalalbum des vergangenen und derzeitigen Jahrhunderts,"Es wäre sicher interessant einem unwissenden Menschen, der von Metallica noch nie etwas gehört hat, die CDs Reload und gleich darauf Master of Puppets vorzuspielen.<BR>Der Hammer könnte nicht größer sein - ich für meien Teil gebe gaaanz klar den Vorteil an dieses Werk der größten Metalband aller Zeiten, das wohl in den ewigen Bestenlisten im harten Bereich einen Stammplatz ganz oben sein eigen nennen darf.<BR>Brauche ich noch irgendetwas über Hymnen wie das übermächtige Master of Puppets, welches noch heute 18 Jahre nach der Erstveröffentlichung Menschenmassen zu \\""Master, Master\\""-Rufen hinreißt, sagen? Oder etwa über das Powerriff von The Thing that should not be? Oder über eines der kultigsten und genialsten Songs überhaupt - nämlich Welcome Home?<BR>Oder über Nackenbrecher wie Battery oder Damage Inc.?<BR>Das sind natürlich rein rhetorische Fragen....<BR>Obwohl die meisten Songs sehr lange sind, so im Mittel etwa 6 bis 7 Minuten, wird einem keine Sekunde langweilig, alleine der düstere und brachiale Mittelteil von Disposable Heroes mit seinem \\""Back to the Front\\"" Teil - ein Wahnsinn!<BR>Also, hier die nächsten zwei Aktionen für \\""Metalfans\\"", die dieses Werk noch nicht besitzen:<BR>1.) schämen<BR>2.) Puppets kaufen!",2004-04-22,0,6,True
2774,B0002KVM50,507681853,Jeepers Creepers,N,N,Die ersten 10 Minuten sind gut,"Dieser B-Film, der recht furios beginnt und anfangs sogar Spannung bietet, hat leider eine große Schwäche: Das Ungetüm ist kalt, seelenlos und unbesiegbar. Und wer will so etwas sehen? Das funktionierte schon bei Comic-Superhelden nicht. Abgesehen davon sind unzählige Fortsetzungen bei kommerziellem Erfolg vorprogrammiert. Und das hatten wir schon zu Genüge (siehe Freddie, Jason und Michael Myers). Gut, dass bei Jeepers Creepers bereits nach dem zweiten Teil Schluss war. Vom Inhalt und Logikfehlern wurde ja bereits genug geschrieben. Dass man mit geringem Budget Großartiges leisten kann, bewies Carpenter mit \\""The Fog\\"" und der ersten Halloween-Verfilmung.",2006-12-28,0,3,True
2777,B00YN6XHMU,474654167,Grey: Fifty Shades of Grey as told by Christian,N,Y,Better than expected!,"I thoroughly enjoyed this and im hoping maybe there will be a further 2 books to follow to complete the story. I don't know what I expected, but this was another easy read which made me smile in places and feel sorrow in others. I've missed Christian and ana! If you're a fan it's another must read!",2015-06-19,1,4,False
2781,B007ZGO7EM,274946566,Calculator Plus Free,N,Y,super calculator,"Perfect for what I needed, to add up a load of amounts. Quick and easy to use.",2015-01-27,1,1,False
2782,B00AAZ9F6K,557379745,,N,Y,Game of Thrones (Le Trône de Fer) - Saison 2 [Blu-ray],"Mais qu'attendez vous pour sortir la saison 3 ???<br /><br />Robb Stark va t'il venger son père, John Snow va t'il trahir son serment de la garde de Nuit, Arya va t'elle  enfin rentrer chez elle...?<br /><br />Bref, je suis accroc",2013-05-29,0,3,False
2819,B000UH8BTK,392805469,Original Album Classics : I Sing the Body Electric / Sweetnighter / Mysterious Traveller / Black Market / Night Passage (Coffret 5 CD),N,N,comme on en fait plus !,"opportunité d'écouter 5 albums de Weather Report : tous différents les uns-des autres , mais tres bon !",2009-08-28,0,6,True
2826,B003ODL43W,2281637,At The Edge Of Time (Edition Limitée 2CD),N,N,Bonne cuvée,"Quatre ans après A Twist In The Myth, les allemands de Blind Guardian sont de retour. Si les années 90 les ont vu pratiquer une musique très speed, le début des années 2000, avec A Night At The Opera (2002) puis A Twist in the Myth (2006), ont permit à Blind Guardian de s'aventurer dans de nouvelles directions : très travaillé et orchestré pour le premier, et beaucoup plus rock et direct pour le second.    Avec 10 titres et 1h de musique, At the Edge of Time se présentait comme potentiellement bien construit et digeste (rappelons nous les 22 titres de Nightfall In Middle Earth). Les morceaux courent entre 4 et 6 minutes dans l'ensemble, à l'exception de l'ouverture et de la fermeture atteignant les 9 minutes. Notons aussi le changement de ligne dans l'artwork, réalisé par un artiste italien (celui-là même qui réalise les pochettes de Rhapsody). Aimera ou aimera pas : c'est très lisse et le jeu de couleurs (toujours les mêmes utilisées par cet artiste, quasiment) n'est pas en accord avec la musique, à mon avis.    Bref venons-en à la musique à proprement parler. Sans surprises, Blind Guardian fait du Blind Guardian, de la même manière qu'il l'a fait avec ANATO et ATITM : des variations notables, certes, mais de le fond la musique reste calibrée pour parler au fan.    On a donc le retour de la musique speed avec lequel les allemands ont pris peu de risques, illustrée par exemple par les bons Tanelorn, Valkyries (un petit côté Punishment Divine sur la fin, pas désagréable) et A Voice in the Dark. Ces titres sont bien taillés, efficaces, avec des passages de bravoure comme on les aime et des solos bien calés. Le risque majeur est, bien sûr, que ces titres passent mal dans le temps et saoulent rapidement à la manière de Control the Divine dont seul le refrain retient un peu l'attention, mais pas bien longtemps. Un morceau sort particulièrement du lot pour moi, et c'est Ride Into Obsession, qui porte bien son nom. Peut-être le plus speed, celui où la voix se fait la plus aiguë et les guitares tranchantes...mais attendez ce break inattendu et parfaitement placé et vous verrez ! Quant au refrain, il n'a rien à envier aux classiques du groupe.    Les fans se retrouveront aussi avec les traditionnelles ballades, ici Curse My Name et War of the Thrones. La première commence de la pire des manières possible, façon The Maiden and the Minstrel Knight sur ANATO, toute la mièvrerie de la fantasy en concentré : la petite rythmique en 3/4 à mid-tempo, le flutio, les tambours etc...Qui plus est ce titre fait perdre beaucoup de rythme après l'enchaînement de trois titres speedés. On notera quand même que le titre finit sur une sacrée montée en puissance dont je sauverai du bûcher les 30 dernières secondes m'ayant un instant rappelé la beauté du finish de And Then There Was Silence sur ANATO. War of the Thrones est plus simple, mais aussi bien plus efficace, car elle ne cumule pas tout ces clichés et a le mérite de propose l'inverse des ballades habituelles de Blind, c'est-à-dire qu'au lieu de nous la faire \\""couplet heureux\\"" et \\""refrain tragique\\"", ils nous font l'inverse ce qui donne au refrain une puissance très rafraichissante.    Enfin, il faut aborder les deux morceaux principaux de cet album, les deux plus réussis et aussi les plus longs : Sacred Worlds et Wheel of Time. La première est déjà connue depuis la sortie du jeu Sacred 2. Néanmoins elle se voit ici agrémenté d'une ouverture par l'orchestre qui est très réussie (et c'est là qu'on se dit que les gars de Blind Guardian ont un certain talent dans l'arrangement et que l'album orchestral pourrait faire très mal). L'orchestre ajoute une réelle fraîcheur de part la puissance largement supérieure à tout synthé : les instruments vivent. Notons les cuivres auxquels BG fait peu appel d'habitude et qui ici vous font pêter de sacrés moments de bravoure. Pour finir avec ce titre, il est très bien construit et très inspiré. Mon préféré pour le moment. Wheel of Time fait aussi largement appel à l'orchestre, ici bien plus oriental (qui a dit Precious Jerusalem ?). Mêmes qualités que pour Sacred Worlds, excellent en finish, avec ceci de moins que je trouve les parties de voix moins inspirées (et donc moins inspirantes) que sur la chanson susnommée, choses compensée par un bridge de grosse qualité.    Que peut-on alors conclure sur cet album ? Comme je le lisais sur une chronique, Blind Guardian est malheureusement maître de son territoire et ne prend pas de risques pour en sortir. Les fans et amateurs, moi compris, apprécient toujours un album des allemands car il apporte ce qu'il faut de nouveauté pour que ça passe. Mais pour un étranger à cette musique, peine perdue. Je pense qu'ils ont laissé passé la chance après A Night At The Opera, après lequel tout était permis pour faire exploser les conventions dans lesquels ils sont restés cantonnés (oui, je suis un grand fan de And Then There Was Silence). Je mettrai un 6/10 à cet album car il est malheureusement de bonne qualité, alors que l'on sait le quatuor capable de choses énormes vu les qualités de compositeur qu'ils ont. J'attends désormais l'album orchestral, qui pourrait faire office de nouvel ANATO et ainsi ouvrir des perspectives sur lesquelles je prie qu'ils sautent.",2010-08-03,2,6,True
2832,B00HDCL90I,793766116,The Legend is Born - Ip Man,N,Y,Five Stars,Very good film.,2015-08-04,1,9,False
2836,B000002OG5,666156029,Cadeau,N,Y,Le Parrain (The Godfather),A écouter en boucle sans aucun problème. Des airs qui restent dans la tête et quelle qualité de musique. Merci,2015-01-09,2,6,False
2852,B00ALUNAJ2,921202516,Le Monde fantastique d'Oz [Combo Blu-ray 3D + Blu-ray 2D],N,Y,Très beau,"Déjà vu au cinéma, j'ai trouvé ce film très beau plein de couleur, une jolie histoire. A regarder en famille pour les grands et les petits. Je vous le conseil.",2013-11-12,2,1,True
2884,B00005ASIL,197047603,The Very Best of Jethro Tull,N,N,Wieder eine &quot;Best of&quot; - aber diesmal lohnt es sich!,"Bereits seit 33 Jahren machen die Männer um Ian Anderson jetzt schon Musik. Ein bisschen Folk, etwas Klassik, ein Hauch von Blues aber immer steht der treibende Rock im Mittelpunkt der komplexen Klanggewebe. Eine Musik die ein Kribbeln auf die Haut und manchmal Tränen in die Augen treibt. Lieder wie &quot;Aqualung&quot;, &quot;Witch's Promise&quot; und &quot;The Whistler&quot; haben nicht nur Rockgeschichte geschrieben -  sie erzählen auch immer eine eigene Geschichte. Nicht vergleichbar mit dem auswechselbaren Einheitsklang, den man heute in den Charts findet; sondern Musik die zum Zuhören fordert! Ein Auszug dieser Klassiker liegt nun in hervorragender Klangqualität und teilweise neu abgemischt auf der neuen CD vor. Ein Muss für jeden Rock-Fan. Und vielleicht der Einstieg in diese Musik für alle Anderen.",2001-05-16,0,6,True
2941,B00BM1J7YG,326055966,Toshiba FPT-AG03 Lunettes 3D actives,N,Y,,Utiliser une dizaine de fois pour visionner des films en 3D. Rien à dire sur la qualité ou l'autonomie des piles le rendu 3D est parfait elle tient bien sur le visage et sont plutôt confortable même après un film de trois heures comme avatar,2015-08-10,2,13,False
