,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
3592,B000EMGAZS,579560912,Orgueil et préjugés,N,N,,"Monsieur HItchkock (désolé pour l'orthographe) avait comprit que la musique d'un film pouvait etre un personnage du film. Ici Lizzie, le merle et la musique, c une seule et meme personne. la grace et la volupté cent fois critiquée de Keira force l'admiration. Enfin une femme, ni trop belle ni trop moche, on sent la mélancolie, et la douceur de cette personne en meme temps que son excentricité. Elle me fait penser à Wynona Rider dans \\""Little Woman\\"". Les costumes sont certes fades, mais les scenes de danse sont divines et enthousiasmantes. Monsieur Darcy...match nul entre Matthew Macfadyen et Colline firth. L'un montre un masque sombre, presque insensible...mais a-t-on regarder le jeu de son regard? Sa voix si juste ! Et Monsieur Firth, il est le meme Darcy que Celui de Brdget Jones...attachant. Les Deux Britishs sont 50/50.Les scenes....la scene ou Lizzie contemple la sculture de DARCY. Et celle ou monsieur DARCY retrouve sa soeur qui lui saute au cou...Là on voit qui il est...sa douceur son attachement...  La meilleure scene...la finale...biensure.    Orgueil celui de se faire une fausse idée des gens, Orgueil celui de lizzie bléssé par Darcy, Préjuges ceux qui otn préféré un filme plus qu'un autre. C juste 2 realisateurs, 2 visions différentes...il faut ecouter les bonus sur le DVD quant à moi, j'attends de lire le livre...",2011-05-31,0,3,False
3599,B004ZMWUCU,52387917,The Misremembered Man,N,Y,Five Stars,Very good read very funny in parts coudnt wait to finish,2015-04-24,1,4,False
3611,B009P12SSW,85518108,Dredd [Blu-ray],N,N,Tớp Drédd 3D,"Als erstes muß ich gestehn das ich die comics nicht kennen und Dredd mir nur aus dem Film mit Stallone bekannt war,also lieh ich mir den Film aus der Videotheke und allein die Musik im Menü der Bluray war schon geil und ich wurde auch nicht vom Film enttäuscht,cooler Held,scharfer Rekrut und fiese Gegenspielerin......alles in einem absolut top auch von der synchronisation echt gut gemacht.Spezials sind auch in ordnung und bild und ton sind auch janz gut.Daumen hoch für diesen gelungenen und sehr unterhaltsamen Film :-)",2013-04-05,0,3,True
3618,B002VTOAPO,946348526,Damages - Saison 2 - Coffret 3 DVD,N,Y,,"J'ai d&eacute;couvert cette s&eacute;rie par hasard et j'ai accroch&eacute;. A chaque &eacute;pisode on en apprend un peu plus, tous ces aller- retour flash-back sont tr&egrave;s prenants. On s'attend &agrave; tout moment &agrave; une action, j'aime le concept. Que dire des personnages : Ils sont tous supers ! Que ce soient les premiers rôles ou les seconds rôles : il y a un beau jeu d'acteurs... Mais ma pr&eacute;f&eacute;r&eacute;e reste Rose Byrne qui est magnifique et joue tr&egrave;s tr&egrave;s bien, d'ailleurs je l'avais d&eacute;j&agrave; remarqu&eacute;e dans \\""Troie\\"" avec Brad Pitt... Ce qui est bien dans cette s&eacute;rie, c'est qu'on ne peut faire confiance &agrave; personne, il y a des rebondissements tout le temps. Ce monde d'avocats est effrayant, inqui&eacute;tant mais tr&egrave;s attirant. J'attends avec impatience la 3&egrave;me saison mais j'ai peur d'être d&eacute;çue : les sc&eacute;naristes vont-ils &eacute;crire encore mieux que les 2 premi&egrave;res saisons ? En tout cas, c'est dommage que seul Canal Plus diffuse cette excellente s&eacute;rie, moi j'ai achet&eacute; les dvd, cette s&eacute;rie m&eacute;rite d'être plus connue...",2010-05-02,0,3,True
3631,8866137960,23263934,Moleskine The Hobbit Hard Ruled Pocket Limited Edition Notebook,N,Y,great note book,"This is a great little note book, it is made to a really high standard as you would expect from moleskine. the hobbit theme and imagery is really good and the map is a real bonus, a must for fans of the hobbit and lotr",2013-10-06,1,6,False
3662,B00006NSCI,620680702,The Rocky Horror Picture Show (Einzel-DVD),N,Y,"Don´t dream it, be it","Zur Rocky Horror Picture Show kann man eigentlich nicht viel sagen, entweder man liebt ihn oder nicht; basta!<br />Also ich liebe ihn: tolle Musik, skurrile Gestalten einfach Kult!<br />Aber man muss diesen Film im Kino mit echten Fan´s sehen, wer das, wie ich kennt, weiß was ich meine!",2012-12-14,0,3,False
3681,B009TS5AWC,454338914,Red,N,Y,Catchy Pop Tunes / Nice Duets,I purchased this as I wanted 'Trouble' and it was only £3 extra for the entire album.<br /><br />Duets with Gary Lightbody of Snow Patrol and Ed Sheeran are worth hearing.,2013-03-04,1,12,False
3689,B001ZRAYT4,619443771,Coming From Reality,N,N,Not as great as the first,"The cold fact is that it's not as great as his monumental first release, but a very fine sequel nonetheless. However, it's a real pity both have been re-issued in infernal digipaks. Praise and Shame on you, Light in the Attic, in equal measure!",2009-11-14,1,12,True
3697,B001EYU1VO,351261037,Casse poignet,N,Y,Cyborg F.L.Y.5 Flight Stick Joystick filaire pour PC Double manette des gaz Gachette 5 boutons Noir,Vraiment dommage que le ressort soit si dur et rende le joystick très difficile à manier.<br />Je considère que c'est une faute de la part de Saitek car le reste est super.,2012-05-15,0,5,True
3698,B00BXVKKOQ,822471509,Black Dog Barking (inkl. 3 Bonus Tracks),N,Y,Zurück in die Vergangenheit,"Täglich hörte ich &#34;Liv it up&#34; im Radio und als es von der Playliste des Senders verschwand, hatte ich glatt Entzugserscheinungen!<br />Also die ganze CD gekauft und es sind noch andere wirklich gute Lieder drauf (u.a. Ready to Rock, Back in the Game).<br /><br />Einziges Manko: Die Lieder klingen doch alle sehr ähnlich, macht aber nichts, sind ja alle gut<br /><br />Unbedingt kaufen!",2014-05-30,0,6,False
3704,B00IK1J9QM,466708706,Personal: (Jack Reacher 19),N,Y,Usually I really enjoy his books but this failed to deliver,A HUGE let down! Usually I really enjoy his books but this failed to deliver.<br /><br />As someone who knows London-research-excellent.<br />Everything else-diabolically unbelievable.<br /><br />Plot line was ridiculous and really dragged out to fill the pages.<br /><br />I'll wait until I see a cheap paperbook before I buy anothero ne.,2014-09-09,1,10,True
3734,B00AGGIUEQ,846545688,Paranormal Activity 4 (Theatrical and Extended Versions) [DVD],N,Y,It's an okay watch but not as good as the previous installments i think the franchise has ...,It's an okay watch but not as good as the previous installments i think the franchise has lost its edge,2014-08-21,0,3,False
3790,B000002LFU,64553547,Green,N,Y,classic,a classic album from a classic band. Not a bad track on the album. definitly one to listen again and again,2013-08-22,1,6,False
3793,B0054XOMX4,431068644,Kreisel # BB118 Japanische Metall Fusion Phantom Orion Starter Set (Auslaufmodell),N,Y,Nájá,Méin Sớhnémánn wớllté únbédingt éinén Béybládé únd sớ hábén wir úns für diésén éntschiédén. ér siéht gánz cớớl áús únd läúft wirklich mégá lángé. Jédớch hält dié Schráúbé nicht gút wénn dér Béy mál mál wớ gégén krácht fliégt ér áúséinándér únd jénáchdém wớ dér Béy sich béfindét ist dás éhér súbớptimál.,2013-03-20,0,2,True
3794,B000005RT8,616721390,McCartney II,N,N,Libre et loin devant,"Comme Neil Young avec \\""Trans\\"" (synthé, boites à rytmes, voicecoder, mais aussi fantastiques mélodies et ambiance unique), McCartney rompt toutes les attaches de la musique pop. A l'image des grands artistes libres (Vinci, Picasso, Beckett, Arman, Llyod Wright, Coltrane, etc), il tente une formidable aventure musicale, audacieuse et sans compromis. Jamais Macca n'avait été aussi sensible, chaleureux et humain que dans cet album électronique qui ressemble à une vieillerie du XXVème siècle. Authentique et magique.",2003-10-07,2,6,True
3797,B008YZXYY2,619868779,House of Gold & Bones Part 1,N,Y,excellent,"A friend recommended this to me, best music i've heard in a long time,<br />also bought three other cd's from this group, also great sevice from te  seller. *****",2013-02-01,1,6,False
3801,B00007B59I,681790048,Donnie Darko - Édition Prestige [Édition Prestige],N,N,,"J'étais passé à côté de ce film \\""culte\\"", devenu en quelque sorte la rampe de lancement (et le meilleur de tous) d'un genre assez spécial, le \\""teenage-movie new age\\"" typiquement américain ; des films malins, bien foutus, prenants, souvent avec des ados, et qui surfent sur les paradoxes scientifiques, les mondes parallèles, etc. Un ami m'en a donc parlé avec ferveur récemment, je lui ai répondu \\""Ah ouais, le film avec Johnny Depp\\""... je l'avais un peu confondu avec Donnie Brasco !<br /><br />La surprise est au rendez-vous, Donnie Darko fait partie de ces films-puzzle qu'il faut voir au moins deux fois - à moins d'avoir un cerveau très fort pour l'analyse synthétique en temps réel - pour en assembler toutes les pièces. C'est un film assez sombre dans une ville imaginaire qui est sans doute un mix de toute cette faune typique des \\""suburbs\\"" américains, ses flirts, ses fêtes, ses gamins à vélos, sa violence, sa morale étouffante, ses prêcheurs un peu tarés... au milieu de tout ça vit Donnie Darko, somnanbule schizophrène qui va évoluer dans un monde parallèle suite à un accident pour le moins atypique... le reste n'est que spoiler.<br /><br />La BO est sublime (dont la fameuse reprise de Mad World de Tears for Fears par Michael Andrews et Gary Jules, qui continue à ce jour de faire oublier l'originale), le casting efficace (Jake Gyllenhaal, Patrick Swayze, Drew Barrymore, Noah Wyle), la mise en scène très réussie avec une touche lynchienne durant les hallucinations. Tout ça fera vite oublier les effets spéciaux un peu old school, conséquence, sans doute, d'un budget assez serré.<br /><br />A découvrir ou à redécouvrir...",2012-03-04,2,3,True
3809,0486406482,569473707,Emma,N,N,L'erreur est Emma,"Jane Austen a dit d'Emma que personne (à part elle-même) ne l'aimerait. Si d'autres héroïnes d'Austen peuvent se tromper (Elizabeth Bennett est un bon exemple), Emma est une professionnelle de l'erreur d'appréciation. Ses bourdes sont tellement prévisibles que ç'en est risible. Emma est certes intelligente mais elle se perd dans ses manigances et finit par interpréter la réalité via ce qu'elle voudrait qu'elle fût. Elle se trompe donc avec beaucoup de certitude et d'aplomb. On ne lui en veut pas trop, elle ne veut de mal à personne après tout, mais le lecteur a plus tendance à se moquer d'Emma qu'à s'identifier à elle. Pas le meilleur roman de Jane Austen.    Il faut noter que, contrairement à ce que certains écrivent, Jane Austen n'est pas romantique. Les romantiques remettent en cause une société très policée et rigide. C'est dans cette société qu'évoluent les héroïnes de Jane Austen et elles ne veulent aucunement la chambouler, juste se ménager un petit espace de liberté et de libre choix quand elles se sentent étouffer. Une héroïne de Jane Austen doit avoir un cœur mais aussi une cervelle.",2007-08-22,2,0,True
3816,0593071980,399909590,The Kill List,N,N,Showdown in Kismayo,"Wéll-pácéd qúést tớ idéntify á Múslim préáchér whớ cálls fớr révéngé ớn thé intérnét in pérféct Énglish.  Ánd with súccéss, fớr bớth in thé ÚK ánd thé ÚS lớné térrớrists striké ágáin ánd ágáin.  Thé féw súrviving pérpétrátớrs décláré théy cárriéd ớút thé préáchér's mésságé. Théy hávé nớ idéá whớ hé is. Bút cánnớt wébsités bé shút dớwn? Ánd whát ábớút trácing thé IP-áddréss báck tớ thé máchiné(s) úséd tớ spréád thé mésságés? In this bớớk thát is nớ ớptiớn. Évérything is sớ clévérly éncryptéd thát thé idéntity ớf thé préáchér (ánd his áccớmplicés, bécáúsé this cánnớt bé á ớné-mán ớpérátiớn) nớr thé sité whéré théy áré récớrdéd ánd úplớádéd, rémáin únknớwn.<br />Thé bớớk's hérớ is `Tráckér', cớdénámé fớr Lt.-Cớl. Cársớn ớf thé ÚS Máriné Cớrps. Thé cớmpútér ớf án últrá-sécrét Hớmélánd Sécúrity détáil séléctéd him ás thé bést cándidáté tớ trácé ánd élimináté thé préáchér. Whát fớllớws is á prétty crédiblé thrillér fúll ớf gúilé ánd intrigúé, tớtál sécrécy ánd discrété cớớpérátiớn with trústéd intélligéncé sérvicés, plús lớts ớf plánning ánd imprớvisátiớn.  Grádúálly, théré is strớng évidéncé ớf cớmplicity ớf pérsớns únknớwn in Pákistán, thé ÚK ánd á cớúntry in which féw if ány NÁTỚ-mémbér státés áré likély tớ hávé mány intélligéncé ásséts, Sớmáliá...<br />Fớrsyth rárély invớkés émớtiớns ánd thinks in térms ớf gớớd ánd bád. His sympáthiés áré with thé intélligéncé ánd árméd sérvicés ớf thé ÚK ánd ÚS ánd ớf á cớúntry in thé éástérn Méditérránéán.  Ás á prớminént Éúrớscéptic,  FF dớés nớt évén méntiớn thé ÉÚ ớr its mémbér státés' pớssiblé cápábilitiés. Yớúngér réádérs shớúld knớw thát FF bécámé fámớús in thé 1970s with titlés súch ás `Thé Dáy ớf thé Jáckál', `Thé Ớdéssá Firé' ánd `Thé Dớgs ớf Wár', which wéré áll béstséllérs ánd wéré mádé intớ films. This is thé látést ớf án ớéúvré ớf 15 thrillérs which stánd ớút bécáúsé ớf thé súpériớr qúálity ớf théir náméléss sớúrcés ánd úp-tớ-dáté téchnicál báckgrớúnd, giving FF's thrillérs mớré grávitás ánd crédibility thán mớst ớf hiscớlléágúés'.",2014-01-08,0,0,True
3822,B00GY3FM6Y,290976617,Die Tribute von Panem -  Catching Fire (2 Disc Fan Edition),N,Y,Éinfách grándiớs!,"Tolle Fortsetzung der Reihe und grandiose Verfilmung der Bücher. Ich hätte im Vorfeld nicht gedacht, dass es so gut umgesetzt wird! Freue mich auf den dritten Teil!",2014-09-04,0,3,False
3825,B000GHRCEE,906411515,Silent Hill [DVD],N,N,A horror B-movie worth watching...,"Blimey, some people just shouldn't be writing movie reviews if they're clearly not paying attention... So just in case, if you didn't understand the movie Contact with Jodie Foster (no she didn't go on a fantastic journey just to see her dead dad...), you may as well give up on this one as well. If, however, you do actually enjoy spending quality time watching a movie, then this one will pleasantly surprise you!    So, first off, I have to say that I haven't played any of the Silent Hill games but I am savvy to most FPS games. That said, I would say it's not critical to know the games to enjoy the movie (although it may give you a better understanding of the back-story). It is true that the acting isn't first class, and sometimes the dialogue is a bit shaky, but the cinematography is great. The beginning of the movie tries to build up the plot, but is ultimately sketchy. However, things really pick up when the mother and child enter Silent Hill. The visuals and sound effects are very effective and add greatly to the atmosphere. Note that the hellish underworld scenes are dark (minimal lighting). Also, please be aware that the movie is indeed based on a game, which should remind you that the movie is horror/suspense. This leaves me to wonder why some people were surprised to see, mutated creature/things, lots of gore, fit zombie nurses/policewoman (!?).    Sean Bean's character is minimal, but does serve a kind of contextual purpose to the story. It would be possible to watch the whole movie without his scenes, however, that would effect the impact of the ending in my opinion... The movie itself is dark, and pretty much all the protagonists meet an unhappy ending - this isn't necessarily a bad thing because it should put you in a reflective mood... There are multiple sub-stories in the movie, and perhaps a degree of imagination is needed to piece it all together (if you couldn't understand No country for old men, then you might have a hard time). For example, you have the father looking for his wife & daughter, you have the mother looking for her daughter, you have some witch-hunting action (think Arthur Miller's The Crucible), you have alternate realities, you have a story about the power of a mother's love, the power of revenge, and the evil that people do...    I'd give this movie 7/10",2008-09-06,1,3,True
3829,B001XCWPAM,240481447,The Ultimate Bourne Collection [Blu-ray] [Region Free],N,Y,Five Stars,Excellent films made better by Blu-ray.,2015-02-04,1,3,False
3857,071815780X,898243667,Jamie's 15-Minute Meals,N,Y,Love it!,"Good book, up to his usual high standards! Some very enjoyable recipes for all the family to enjoy. Doesn't always coming in at 15mins though!",2013-03-10,1,0,False
3883,B00CN3R2DK,518669014,Tráúmháft,N,Y,Barbie Collector # X8277 Audrey Hepburn as Sabrina Silkstone,"Ich findé Sábriná séhr gélúngén, áúch vớn dér Ähnlichkéit. Sié kớmmt in éinér tớllén Vérpáckúng. Dié Áússtáttúng ist wúndérbár. Dás Kléid ist séhr gélúngén.<br />Hérvớrrágénd vérárbéitét. Dén wéitén Rớck kánn mán ábnéhmén, dánn hát sié práktisch éin Étúikléid án. Sié trägt zúsätzlich Nétzstrümpfé.<br />Dié Púppé ist rớbúst únd hát kéiné béwéglichén Gélénké, dás schádét ábér nicht.",2014-03-15,0,2,True
3906,B00979JVRI,482885520,Downton Abbey - Series 1-3 / Christmas at Downton Abbey 2011 [Import anglais],N,Y,Que du bonheur,"Excellente serie. L'ambiance est superbe. Le jeu des acteurs est top!<br />Sous titres en anglais uniquement.<br /><br />On rit, on pleure, bref la vie.<br /><br />Attention: danger d'addiction!",2013-02-21,0,3,False
3925,B005KIR1IG,52511740,LEGO DUPLO LEGOville - 6156 - Jouet d'Eveil - Le Safari,N,Y,Jouet duplo,Pleins d'animaux pour faire de belles histoires. Convient aussi bien aux garçons qu'aux filles. Jouet de qualité qui durera dans le temps.,2014-08-24,0,2,True
3927,B0094BB4TW,569156287,Facebook,N,Y,what happened to your pet ?,Everyone post a pic of your dead pet it all boll###,2015-06-26,1,1,False
3951,B0039P1O4O,903886762,Kit mains libres Supertooth Buddy,N,N,,Très bon produit. Connexion très simple et automatique sur Nokia 5800.  Simplifie considérablement la gestion du téléphone en voiture.Bon service rendu et transaction excellente.  A conseiller +++,2011-02-28,2,13,False
3958,B003YWUTJI,590928319,Featuring,N,N,Enttäuschend,"Ich bin zwar kein riesengroßer Fan, aber ich mag Norah Jones.   Diese CD hat mich jedoch sehr enttäuscht, die wenigen guten Songs kannte ich schon von anderen CDs und die Zusammenarbeit mit Q-Tip (\\""Life Is Better\\"") oder Talib Kweli (\\""Soon The New Day\\"") wird vermutlich die meisten Norah-Jones-Fans eher abschrecken. Ich finde diese beiden Songs jedenfalls auf diesem Album (und dann auch noch im Mittelteil) völlig deplaziert. Andere Cover wie z.B. \\""Baby, It's Cold Outside\\"" kommen völlig ausgeblutet daher. Und obwohl man dieses Lied bereits gefühlte eine Million Mal in wesentlich dynamischeren Fassungen gehört hat, darf man die Nelson/Jones-Version zu den besseren der CD zählen. Das sollte zu denken geben.     Auf dem Album heißt es, dass diese Compliation Norah Jones  großes musikalisches Spektrum widerspiegelt und es soll angeblich zeigen, welche außergewöhnliche Künstlerin sie ist.  Wie gesagt, ich mag ihre Stimme, - den Hype um sie habe ich jedoch nie verstanden, denn Norah Jones - und das beweist diese Zusammenstellung - ist eine unter vielen und dazu noch eine der langweiligeren, berechenbaren. Und wenn sie mal überrascht, dann geht's völlig in die Hose. Oft wirkt sie (z.B. an der Seite von Ryan Adams) nur reichlich bemüht und in meinen Ohren sogar lächerlich.    Nun gut, haken wir diese CD unter der Rubrik \\""Weihnachtsgeschäft\\"" ab.",2010-11-30,0,6,True
3963,B006CWM6VG,320666006,Bones - Saison 6 - Coffret 6 DVD,N,N,,"Si vous suivez Bones et ses compères depuis l'origine, vous constaterez sans problème qu'ils ne perdent pas la forme, loin de là ! c'est une mise en bouche fort appétissante avant d'acquérir la saison 7; qui, elle, nous laisse présager une saison 8 saisissante !",2013-02-21,2,3,False
3968,B00GXDRFW4,596388249,Évasion,N,N,,j'ai adoré ce film ou l'on retrouve les deux stars des meilleurs films d'action :Arnold Shwarzeneger et Sylvester Stallone. a voir impérativement.,2014-06-03,2,3,False
3983,B004GYY714,703257387,TuneIn Radio,N,Y,,"J'ai une kindle fire notamment achet&Atilde;&copy;e pour avoir une radio Wi-Fi. Cette application est remarquable par le choix qu'elle offre et sa facilit&Atilde;&copy; d'utilisation. Le seul b&Atilde;&copy;mol est la pub audio qui interrompt certains programmes de mani&Atilde;&uml;re intempestive. J'ai donc opt&Atilde;&copy; pour la version pro qui est encore un cran au-dessus. Belle gamme !<br />Par exemple, j'ai acc&Atilde;&uml;s &Atilde;&nbsp; plus d'une 15aine de radio jazz, class&Atilde;&copy;e par genre. Je ne savais m&Atilde;&ordf;me pas que &Atilde;&sect;a existait !",2014-01-17,0,1,True
3984,B009WO7NQO,199761681,Angry Birds Star Wars Premium HD (Kindle Tablet Edition),N,Y,angry birds,"angry birds what more can i say, this star wars edition is just as good as the other angry birds and when you play this you will realise why it is one of the most downloaded games.  definitely worth the £2 that i payed.",2013-06-05,1,1,True
3990,B00000DLUV,326224255,les Bee Gees : les concerts d'une nuit!,N,Y,One Night Only,"Magnifique pour les fans des Bee Gees. A écouter sans relâche, moi je ne m'en lasse pas.",2010-09-08,2,3,True
3991,B00RY7DCE8,814212785,Panda Pop,N,Y,Pas adapt&eacute;,Effectivement le jeu ne s&rsquo;adapte pas &agrave; la taille de l'&eacute;cran on ne peut donc pas acc&eacute;der aux boutons pour lancer une partie. Compl&egrave;tement nul !,2015-02-09,2,1,True
4011,B008X0RXMM,25717469,Avatar [Blu-ray],N,Y,,C'est un blu-ray 3D avec un LED Smart TV SONY 3D c'est excellent.On se croirait au cinéma.Il ne me manque plus qu'un homme cinéma.,2015-07-16,2,3,False
4018,B000GG46LW,101990897,Modern Times (Limited Deluxe Edition / CD+DVD),N,N,Kaufen!,Es ist rund! Es passt alles! Das Album läuft seit Tagen bei mir in der Endlosschleife! Unbedingt zuschlagen!,2006-08-29,0,6,True
4020,B006QP0C5Q,885336146,Shame,N,Y,Fassbender est superbe,"mais très malade ! Le film tourne bien autour de son délire de sexe compulsif et tellement bienfaiteur, mais si angoissant, pour lui comme pour nous, qu'on arriverait à ne pas s'apercevoir que l'histoire donnée par la caméra est celle de l'effort qu'elle fait pour se débarasser de ce qui pourrait la rendre plus intéressante - le film qu'elle n'ose pas aborder. Et pourtant on peut le regarder - à la limite du mal-aise quand même - est ce autour d'un raté sur l'esthétique que l'on s'est perdu, ou celui du manque d'une scène de masturbation avec les murs qui mériterait un retour en arrière - et prendre parti pour l'acteur qui doit se sortir de cette situation qu'on ne lui envie pas !",2014-01-27,2,3,False
4025,B000024JHZ,911378333,Mellon Collie And The Infinite Sadness,N,Y,Must-Have,"Was soll ich dazu noch schreiben. Es ist defintiv ein Must-Have für jeden Smashing-Pumpkins-Fan, oder auch Gelegenheitshörer. Das sind meiner Meinung nach die Songs, mit denen diese Band groß geworden ist, und sich in unsere Köpfe einbrennt (nicht so &#34;Zeitgeist&#34;).<br /><br />Gehört in jede gut sortierte Musiksammlung.",2013-12-02,0,6,False
4040,B004SIIBGU,30996242,eBay,N,Y,Mobile app beats web?,This app is brilliant. Highly functional but yet easy to use on a small screen. When it comes to buying I always go for this first over the standard website. The whole experience is slick and quick. Well done Ebay!,2015-08-26,1,1,False
4050,B00BEXB18M,764999656,Ce disque est une bouse,N,N,Super Collider,"J'écoute Megadeth depuis 1993<br />Bon allez je lui met deux étoiles pour KingMaker et Super Collider...<br />Le reste, aucun riff accrocheur, il n'y a rien a retenir de cet album...<br />Par exemple la première fois que j'ai écouté Cryptic Writings je me suis pris une claque, ça sentait l'album de bonne qualité et travaillé; mais là...<br />On a l'impression,tout comme avec \\""13\\"", qu'ils ont fait ce disque par obligation, pour respecter leur contrat...<br />Et \\""the blackest crow\\"" je trouve que c'est la chanson la plus ridicule, avec sa mandoline pourrie ^^<br />La reprise de Thin Lizzy, Cold Sweat, passe encore...<br />Mais dans l'ensemble je suis déçu.<br />Ils ont descendu leur accordage,du coup le chant est plus grave et ça gâche carrément tout.<br />C'est mou du genou.<br />Moi je m'attendait à des chansons type \\""Headcrusher\\"" ou \\""1.250...\\""<br />Ou est passé la voix agressive de Mustaine type \\""A secret Place\\"", \\""The desintegrator\\""...?<br />Les compositions sont molles, aucune ne sort du lot.<br />Non franchement Mustaine ne sait plus composer...qu'il passe la main à Broderick ou qu'ils arrêtent carément.<br />Direction la maison de retraite, une soupe, un épisode de Derrick et au lit.<br />Merci pour tout ce qui a été fait jusque Endgame...",2013-12-20,0,6,False
4082,B003VYAVGA,732508309,Progress,N,N,"Take That - Older, Wiser and Better?","There's a real mix of styles on this album (no doubt reflecting the influence of the various writers within the band).  For me, The Flood is just a darn near perfect pop anthem (really, the reason I bought the album) but the following track (SOS) blew me away, it really grabs your attention right from the off - a gem!  Kidz is another barnstormer, and Wait possibly the most intriguing track.  Of course, all the tracks are superbly crafted and delivered.  The return of Robbie to the band has added that little extra something, all in all an excellent purchase and worth the money.",2011-05-28,1,6,False
4085,B005DROHGS,489818252,Lego City 3677 - Jeu de construction - Le train de marchandises rouge,N,N,super !!!,"deuxième achat ferroviaire après le train de voyageurs rouge, ce train légo est une pure merveille, on a pris beaucoup de plaisir à le monter ( moi et un enfant de 9 ans ) et il faut plusieures heures pour tout assembler, mais c'est très bien détaillé et très plaisant à monter ! cadeau ludique et intelligent qui apprend la patiente. Le circuit ajouté au premier,auquel on a rajouté quelques rails et aiguillages forme un ensemble très intéressant avec beaucoup de possibilité pour la circulation des trains.Un achat que je vous recommande.",2012-11-22,0,2,True
4108,B00445U1XI,688413450,Ich - Einfach unverbesserlich,N,Y,Ich,"Diese DVD ist einfach Super, macht total viel Spaß sie anzuschauen, egal wie alt man ist, ob allein, mit Freunden oder der Familie .",2014-01-05,0,3,False
4110,B009PXNFQE,73561444,The Truth About Love (Fan Edition) (CD + DVD),N,Y,Klasse CD!,Gefällt mir sehr gut!<br />Ist als Geschenk auch sehr gut angekommen!<br />Klasse Preis für eine CD+DVD!<br />Für Fans ein Muss! :-),2013-03-14,0,6,True
4112,B0027REDN4,220988113,When Death Comes [Import allemand],N,N,,"En matiére de trash on ne peut guére faire mieux!!C'est puissant et rapide!!Mais le gros point fort est le chant car le monsieur ne fait pas que hurler,il chante remarquablement bien,notamment sur les refrains!!Les titres sont tantot rapides,mid-tempos et l'on ne s'ennuit pas une seconde!!  Ce groupe danois existe depuis 20ans et franchement il mérite d'avoir enfin du succès!!",2011-05-17,2,6,False
4130,B00C3ZO6PA,6696857,"The Walking Dead - Die komplette erste Staffel (Special Uncut Version, 2 Discs) [Special Edition]",N,Y,AHHHH,Echt was für totale gruselfans...<br /> ich mag die ganze geschichte bereue den kauf  echt nicht...<br />hol mir bald den dnächsten teil,2014-02-13,0,3,False
4136,B001QB5Z02,223048747,POOLABDECKUNG F. 54006/54009 58412,N,Y,zu instabil,Dié Ábdéckpláné ist nicht stábil génúg únd réißt án dén Éckén séhr schnéll éin. Wir wérdén éiné néúé Lösúng súchén müssén. Schádé!,2013-08-13,0,24,False
4149,B00DW1WR14,400501594,Lightning Bolt,N,Y,Super Album,"Dánké, dánké, dánké án Éddié únd Cớ.<br />Éin rúndhérúm gélúngénés néúés Álbúm mit éiném gútén Mix áús rúhigérén únd rớckigén Stückén.<br />Núr dás Cớvér lässt étwás zú wünschén übrig (ist hált Géschmácksáché). Dás Bớớklét dágégén<br />séhr schön géstáltét únd wié géwớhnt mit Téxtén.",2013-11-20,0,6,False
4152,B000002WU9,16273788,Only Built 4 Cuban Linx,N,N,One of the best Hip-Hop albums ever,"The unlikely hero, Raekwon the Chef stars in one of the most excellent and slightly ignored albums ever. It came as quite a shock to me to discover that he was to host the best Wu solo album, I always imagined it ouldbe Gza or Method Man. <BR>But, alongside Ghostface Killah, Raekwon bursts onto the scene in full flow.<br />The highlights of the album are, firstly, the nice, upbeat Knuckleheadz, which features a nice plodding beat and some easy lyrics. The album continues with some above average songs, and then drops into Rainy Days, a good song with Ghostface showing his firestarter side over a nice smooth beat. <BR>It then jumps into Guillotine, featuring Inspectah Deck and GZA. Wu-heads will recognise the sample from Meth Vs Chef, a song on Method Man's Tical album. Inspectah Deck unleashes the best lyrical of the CD right at the start of this track. <BR>It carries on at a steady pace, the next highlight being Verbal Intercourse, featuring Nas at his top form. Featuring a Country-style sample, this song is instantly likable.<BR>The last major attraction is Ice Cream, an explicit song comparing women to flavours of Ice Cream. It features a catchy piano sample and some good lyricals.<br />There are some lowsides to this album. Songs 5, 10 and 14 are slightly weaker than the rest. But only slightly.<br />Overall this is one of the best Hip-Hop albums out there and certainly among the to 3 Wu albums. Worth getting.",2003-10-04,1,6,True
4158,B000BGH22W,517598254,Harry Potter und der Feuerkelch,N,N,Leider voll entteuscht,"Ich hábé géhớfft, dáss ér nicht sớ ábwéich vớn dén wás Williém schớn kớmpớniét hát. Ábér liédér bin ich jétzt énttéúscht. Álléin im érstén Sớng findé ich nớch wás vớm Hárry Pớttér's Záúbér, ábér ám sớnstén ist és áls ớb dié zúm éinén gánz ándérén Film kớmpớniért géwớrdén wérén. Léidér.",2005-11-26,0,6,True
