,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
701,B005J7K964,762419931,Giorgio Moroder Presents Metropolis [Blu-ray] [1984] [US Import],N,Y,Five Stars,Fine,2015-03-08,1,3,False
734,B00G6HW8II,704845631,Language Coach,N,Y,One Star,Application didn't upload on my phone;(,2015-07-16,1,1,False
759,B005HSL626,702791838,Fruit Ninja Free,N,Y,Five Stars,kids will play for ages on this game.,2014-07-20,1,13,False
763,B00B2PHSIY,524880766,Rotfilter für GoPro Hero 3 Hero3 Zubehör Snap-on Red Filter,N,Y,Rotfilter,die Lieferung erfolgte schnell und die Qualität der Ware entspricht der Beschreibung. Nur die Haltbarkeit ist nicht so der Renner. Nach mehrmaligen auf- und absetzen ist schon ein Sprung seitlich,2014-08-21,0,18,False
765,B001940IB2,321892957,Vol. 1,N,Y,Richtig schön,"Herzerfrischend - so´n paar sympathische Jungs, die sich einfach mal zusammentun und im Handumdrehen kommt sowas heraus. Erdig, hinreißend, überzeugend.",2013-09-11,0,6,False
781,3869930675,723017196,Dark Souls II Collector's Edition Guide,N,Y,Dark souls 2,"Ayant platiner le premier sans sans guide officiel (mais pas sans recherches) , je me suis dis que si je m'attaquais au 2 ça serait avec un peu d'aide.",2014-06-15,0,0,True
849,B00GSD2O1Q,13141216,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets by Bowen. James ( 2012 ) Hardcover,N,Y,Great book!,"Great book, highly recommended. However, I bought this as a birthday gift for my disabled Stepmum, and I was very disappointed after ordering a 'new' version, to be sent a 'second-hand' one. I had a lot of issues returning it and having another one issued out to me which quite frankly didn't look any newer than the previous one. But as I had had so many issues, I thought it best just to let it go and accept it. I felt a bit embarrassed giving it to my Stepmum and hoped she didn't really notice. It was as if the book had been stored in a musty old warehouse for years. I would not recommend using this seller and I certainly won't be using them again, especially considering the price I paid for this item.",2015-02-09,1,0,False
867,B00AN0MCG2,77682141,Der Hobbit: Eine unerwartete Reise,N,Y,Verfilmung ist ziemlicher Klamauk,"Alles in allem die hübschen Bilder, die man erwartet hat. Allerdings ist der Film doch arg komödiantisch geworden. Das passt für mich persönlich nicht zu der tollen Geschichte und auch nicht zu der &#34;Triologie Herr der Ringe&#34;. Schade!",2013-11-27,0,3,True
881,B004I4M0A2,756298310,Pocket IKEA (for IKEA Group),N,Y,,"L'application en elle m&ecirc;me est plut&ocirc;t bien mais elle n'est pas encore termin&eacute;e : les prix ne se mettent pas &agrave; jour en fonction des options retenues, les photos n'indiquent pas la bonne couleur, et pour conna&icirc;tre les prix il faut cliquer sur chaque article, impossible d'avoir une vision globale.<br />Sinon la wish list fonctionne bien et l'envoi par mail est parfaitement clair.<br />A suivre",2013-05-18,2,1,False
896,B000MLPGZG,582780436,Powerball Neon White Pro Signature Blanc,N,Y,Parfait!,"Produit conforme à l'annonce, livré dans les délais.<br /><br />Une fois passé la partie \\""comment je la démarre\\"", c'est du pûr bonheur !<br /><br />Progression rapide et résultats ... plutôt satisfaisants",2012-09-18,2,14,False
901,B000KCIBNQ,726270613,The Godfather DVD Collection [DVD] [1972],N,N,The Godfather Trilogy,This was a fantastic buy and a wonderful surpirse for my partner.  The item arrived very quickly and in great condition.  I am very pleased with this purchase and recommend this set to anyone who likes this type of movie.,2010-03-15,1,9,False
905,B0000BX8FT,181281505,The Very Best Of Cher [2 Cd],N,Y,Cher is the best !,"Cher is the best and worth buying those 2 awesome CDs ! From ,,I Got You Babe '' to ,,Song For The Lonely '', a must for every fan :)",2013-08-03,1,6,False
923,B003K1EYM6,269451290,Apple iPad Camera Connection Kit,N,Y,super tool,"Überträgt problemlos Bilder vom Iphon / I Pad auf den PC. Klappt super, keine Installation notwendig, einfach Aufstecken und Bilder übertragen",2013-04-29,0,5,False
927,B00FZSWPIC,436223062,Suits Season 1,N,Y,Suits You,Suits is a mostly harmless comic jouney with a team of lawyers... As a city worker in a large firm I still find this a relaxing evening watch ! Loved it the first time when it aired on TV ... and now enjoying the re-watch !,2014-05-08,1,9,False
931,B0094J2CFY,567776769,LEGO Star Wars - 75005 - Jeu de Construction - La Fosse du Rancor,N,Y,star wars,Ces légos ont fait fureur lors du passage du pére noël c'est un jeu de construction complet qui se couple avec le palais de Jabba,2013-12-04,2,2,False
947,B000J20PEA,485508157,Das Phantom der Oper,N,N,wunderschön...aber,"ich finde diesen film wunderschön, besonders da ich ein großer gerard butler fan bin. die musik ist einfach mitreißend und klasse und auch die ausstattung opulent gelungen. das einzige manko in diesem film war für mich die besetzung der christine. emily rossum entspricht zwar optisch meiner vorstellung von christine, aber ihr spiel ist für mich nicht überzeugend, sie schafft es nicht gefühl zu transportieren oder christines gefühle irgendwie verständlich zu machen...auch ist sie meiner meinung nach nicht sexy genug, sondern viel zu unschuldig-naiv bis dumm.das habe ich besonders im song \\""the point of no return\\"" festgestellt.auch ist ihre stimme wirklich viel zu dünn und wenig ausdrucksvoll. <br />ansonsten kann ich den film nur empfehlen, aber schaut ihn euch im englischen original an!",2007-02-04,3,11,True
969,B0097KKSVA,742335830,Grey's Anatomy: Die jungen Ärzte - Die komplette 8. Staffel [6 DVDs],N,Y,McDreamy,"dazu braucht es nicht vieller Worte für wahre Fans,<br />die zusatz folge war toll, und total übertrieben<br />aber das gehört dazu",2013-03-06,0,3,False
974,B00I8Q77Y0,370420344,Flappy Wings (not Flappy Bird),N,Y,kill me,I can sum this game up in 2 words boring and addictive,2015-08-01,1,1,False
975,B0059DOJGY,287655233,Age of the Joker (Limited Digipack),N,N,Édgúy's bisláng béstés Álbúm!,"Ich bin bereits seit einigen Jahren ein großer Edguy Fan und ich muss sagen: \\""Age of the Joker\\"" übertrifft alles bislang dagewesene! Abwechslungsreicher als hier klang die Band noch nie! Natürlich muss eins klar sein: Hier wird dem auf \\""Tinitus Sanctus\\"" eingeschlagenen Hard Rock Weg gefolgt, die Tage in den Edguy Power Metal machen sind wohl endgültig gezählt! Wer sich damit gar nicht anfreunden kann, sollte um das Album einen Bogen machen und vielleicht lieber das aktuelle Werk von Silverlane kaufen! Aber allen anderen sei dises Album voller Highlights wärmstens ans Herz gelegt! Es ist auch echt schwer hier Anspieltipps rauszufiltern, weil einfach jeder Song stimmt! Wer auch nur entfernt was mit Hard Rock und Melodic Metal anfangen kann MUSS dieses Album haben!<br /><br />Anspieltipps: Rock of Cashel, Robin Hood, Pandora's Box, Nobody's Hero",2012-02-23,0,6,True
976,B004GJXQ20,268067011,"A Game of Thrones (A Song of Ice and Fire, Book 1)",N,Y,Even better than the t v series,So pleased to have read this book<br />Makes the series understandable now for the next one<br />Can't wait going on holiday keep it for then,2014-02-28,1,10,False
991,B00005MCWZ,132227802,Hawkwind,N,N,Psychédélikér mit Ábstrichén,"Mir gefallen sehr viele Stücke auf dem Album. Aber es komplett durchzuhören ist mir ein Graus. Dazu trägt z.B. &#34;Paranoia&#34; (u.ä.) bei. Es bleibt für mich festzustellen, dass Pink Floyd Alben wie &#34;Meddle&#34;, &#34;Animals&#34;, &#34;Atom heart mother&#34;, &#34;Wish you were here&#34; und &#34;Dark side of the moon&#34; zu den Psychedelikern der Musikgeschichte gehören, die weit mehr Spannung aufbauen und insgesamt runder als Hawkwind sind.",2013-08-08,0,6,True
998,B005Z4D3K0,550966368,Warrior [Blu-ray],N,Y,Un rocky,"Reprenant le thème de l'ascension d'un outsider, le film bénéficie d'une brochette d'acteur et de professionnel du milieu. C'est d'une violence réaliste mais aussi terriblement humain. Le film se hisse à la hauteur des deux premiers rocky.",2013-02-15,2,3,False
1014,B003AQBYUG,29636221,Alien Anthology [Blu-ray] [1979] [6 Disc Set],N,N,Fantastic Movies...,"For the ones who make a \\""bad review\\"" let me tell you all to stop \\""talking to the air\\"", it's ridiculous.  If you like you like, if you don't like stay still, don't try to damage this great event.    And for the ones that wish to buy separates, learn to wait, and stop talking about the money that studios try to earn, because in their place you'll do the same.    Now for the FANS... i am with you guys!!!! GREAT RELEASE!",2010-10-14,0,9,True
1030,B001F0QE1I,684566292,Le livre de la jungle - Edition spéciale 2 DVD [Import belge],N,Y,c'est du walt disney !,"Un des classiques à ne pas rater, Et je ne voulais pas le rater, et comme les walt disney on ne les trouve pas toujours toute l'année, merci amazone de nous les proposer toute l'année",2013-04-29,0,3,False
1031,B00004RCLW,189675891,Talking Heads - Stop Making Sense [UK Import],N,Y,Ein Event der Extraklasse,"18 Jahre ist es her, daß ich dieses Konzert im Kino gesehen habe und ich war begeistert wie beim ersten Mal. Hervorragende Musik, gute Bühnen-Performance - muß man sehen!",2005-01-30,0,11,True
1034,B008LBX7DC,387907471,Nothing But The Beat 2.0,N,Y,Un très bon album!!,Encore un nouvel opus qui est bourré de tubes. D Guetta a encore su trouver les bons ingrédients pour nous transporter vers un ailleurs.<br />Ces duo sont très mélodieux et il arrive encore une fois à se renouveler et à nous offrir un super moment de détente. j’ai offert cet album à mon époux et il a presque tout aimé!!,2013-04-23,2,6,False
1035,B003819GVC,534166270,Minority Report [Blu-ray],N,Y,Five Stars,great film came when expected and was in great condition works perfect,2015-03-28,1,3,False
1042,B00AK0X5VQ,974575418,Osmos HD,N,Y,Excellent game,"I've spent hours on this game since downloading it last week when it was Amazons free app of the day. Straightforward game play, but tactics &amp; thought is required on the later levels. I would never have considered buying this game, but if I switch phones or somehow lose this game I would definitely buy it.",2013-03-21,1,1,False
1043,B000Q7ZCTQ,169690468,Butterfly Effect,N,Y,wie immer,Wenn man mansche sachen bestellt dann kennt man diese und dann bestellt man sie bei dem Haus wo mann immer zufrieden ist Amazon wie immer.,2013-08-07,0,3,False
1045,B009DH9EA8,845454135,Dumbo [Édition 70ème Anniversaire],N,Y,Abimé,"Pas de problème avec le blu-ray en lui-même mais le boîtier est arrivé complètement abimé (grande lacération au-dos) qu'on ne voit qu'une fois le plastique d'emballage enlevé. C'était la même chose pour les 5 autres blu-ray achetés en même temps avec l'offre 2 blu-ray achetés, le 3e offert.<br />Amazon n'est pas digne de confiance.",2015-07-13,0,3,False
1053,B0000AG8K6,148596281,Equilibrium,N,N,,"Premier film où je vois une maniere de se battre aussi éfficace et innovante.Allier les arts martiaux et des revolvers de cette façon ,c'est ce qui m'a plu dans le film ,l'histoire reste un peu banal mais à la fin on en redemande et on est déçu que ça soit déja fini.Alors on relance le DVD pour une nouvelle projection et c'est reparti !",2004-08-10,2,1,True
1064,B00KM27H84,44034493,RoboCop (2014),N,Y,It was ok ish,"Had is moments with few one liners but overall big disappointment,",2014-09-03,1,9,True
1070,B00004VYPH,372936156,Dirty Dancing,N,N,une petite merveille pour les adeptes de la danse,"c' est un film émouvant, avec de très belles images et des scènes merveilleuses de danse, style cha-cha, mambo, salsa.",2001-05-19,0,3,True
1081,B00D48BT5A,823629472,One Summer: America 1927 (Bryson),N,Y,... you might find the sections on baseball a bit boring at,a superb read full of interest - but you might find the sections on baseball a bit boring at times,2015-01-16,0,4,True
1092,B0058HDHAK,766029498,1,N,Y,Great album,"Fab Four, fab album.....thank you",2015-04-15,1,6,False
1099,B008KYL2J6,512319691,LEGO The Hobbit - 79003 - Jeu de Construction - La Rencontre à Cul-De-Sac,N,Y,Un max de pièces,"Une finition nickel, beaucoup de pièces donc un bon moment à passer pour construire le bâtiment et une finition très belle. Une bonne accessibilité sur le derrière de la maison",2014-02-19,2,2,False
1102,B00IGMFI1K,589240061,Der Junge im gestreiften Pyjama [dt./OV],N,Y,Der Film zeigt die Sinnlosigkeit des Holocaust,"Aus der naiven Sicht eines Kindes sind die schrecklichen Ereignisse nicht begreifbar. Der Film zeigt gut, wie sinnlos der Holocaust war und wie sich die Nazi-Eltern auch ein Stück weit vor dem Jungen verstecken müssen weil diese Greultaten nicht erklärbar sind. Der Vater lebt im Spagat auf der einen Seite Menschen industriell zu vernichten auf der anderen Seite lieber Familienpapi sein zu wollen.<br /><br />Der junge Bruno kommt gemeinsam mit dem jüdischen Junge &#34;aus Versehen&#34; in der Gaskammer um. Vielleicht wäre es dann stärker gewesen die entsetzten Gesichter der Nazi-Eltern nicht zu zeigen.",2015-07-01,3,9,False
1117,B00006LSTA,11315741,Beggar's Banquet,N,N,Eins der besten Stones Alben,"Beggars Banquet ist wahrlich eins der besten Stones Alben überhaupt und gehört neben Exile on Mainstreet und Let it Bleed zu meinen Favoriten der Stones.  Was die Qualität des Hybrid- SACD Mediums angeht, so kann ich eine geringfügige ( hörbare ) Verbesserung feststellen.Wer hier wirklich ein unterschied feststellen möchte, sollte sich diese CD auch auf einer entsprechenden Anlage anhören. Alternativ kann man ja noch auf die \\""Normalfassung\\"" zurückgreifen.Beggars Banquet wurde nach langen Querelen mit der Plattenfirma Decca Records am 7. Dezember in den USA und am 8. Dezember 1968 in Großbritannien veröffentlicht. Die Stones hatten die Absicht, auf dem Cover der LP eine mit Graffiti bemalte Wand und eine Toilette abzubilden. Die Plattenfirma wollte dieses Cover aber nicht veröffentlichen, also entschloss man sich dazu, die LP mit einem weißen Cover, welches nur den Schriftzug Rolling Stones Beggars Banquet R.S.V.P. trug, auf den Markt zu bringen (R.S.V.P steht im Französischen für „répondez s'il vous plaît“ als höfliche Bitte um Rückantwort an den Gastgeber auf Einladungen). Heute ist die Platte wieder in der ursprünglich geplanten Version mit dem Bild der Toilette erhältlich. Ausgaben mit dem weißen Cover sind deshalb zu begehrten Sammlerstücken geworden.Erstmals produziert von Jimmie Miller.Mit einer Ausnahme wurden sämtliche Songs von Mick Jagger und Keith Richards geschrieben und in der Zeit von März bis Juli 1968 in den Olympic Studios in London aufgenommen.  Der Stones-Gitarrist Brian Jones trat auf dem Album kaum mehr in Erscheinung, weil er sehr stark durch seinen Drogenmissbrauch geschädigt war und Mick Jagger und Keith Richards ihn deswegen isolierten und seine Beiträge entweder gar nicht aufnahmen oder nachträglich löschten.",2005-01-23,3,6,True
1125,0241965187,498988545,New Novel,N,N,Reading for a lazy day,"The most interesting part of the book is at the beginning, were the operation is described. Afterwards the autor lays out what hat led to this operation, but not to the full extend. So is not really clear why the operation was necessary and who had decided about it. When they start to unveil the operation there are few activities with were interesting to read.<br />The plot is nowadays standard, not to say daily business in news.<br />It is not a bad book, but also not a must read.",2014-06-11,0,0,False
1133,B00000IMIX,960415547,Down By The Jetty,N,Y,Five Stars,A requested Christmas present,2014-08-30,1,16,False
1160,B0083Z3O8Y,569473707,Emma,N,Y,fabulous,sooooo good. true classic to keep forever and read so many times,2014-08-28,1,4,False
1166,B00BRC6PTU,63083279,Dexter - Die sechste Season [4 DVDs],N,N,Ich verstehe schlechte Wertungen nicht wirklich,"Ja, Staffel 6 ist die schwächste Staffel von Dexter. Allerdings ist das Niveau so hoch angesetzt, dass mir klar war, das früher oder später eine schwache Staffel erscheinen wird. Staffel 4 war so grandios, dass Staffel 5 es schon schwer hatte und Staffel 6 überzeugt nicht, d.h. aber noch LANGE nicht, dass die 6. schlecht ist. Treue Fans werden hier durchhalten, ich für meinen Teil fand die Staffel sehenswert. Hier wird nicht gespoilert, aber der Cliffhanger am Ende ist, ich kann es nur so sagen : KRASS! Die nächste meiner Dexter-Suchtwellen kommt im Dezember.<br />Hoffentlich kann ich helfen, die schlechten Wertungen zu überbieten, da die einfach übertrieben sind!<br />Kaufempfehlung!",2013-11-02,0,3,True
1168,B00O5HX3ZS,691292090,Storytone (Edition limitée 2cd),N,N,,"Apr&egrave;s un enregistrement malheureusement anecdotique avec Jack White, Neil Young se lance &agrave; nouveau sur la grande piste de la d&eacute;couverte et il nous (me) donne un disque remarquable comme on n'osait plus en esp&eacute;rer. &Eacute;mouvant, intimiste, nostalgique (mais pas trop) et tout simplement enchanteur.<br />Il faut dire que Young traverse une nouvelle &eacute;tape importante de sa vie. Il s'est une nouvelle fois brouill&eacute; avec Crosby, il vient de se s&eacute;parer de sa femme Peggi, avec laquelle il &eacute;tait mari&eacute; depuis 36 ans. On lui prête une histoire avec une actrice nettement plus jeune que lui. Et il vient de sortir un second bouquin autobiographique qui parle surtout d'automobiles.<br />Le vieil ours a encore un cœur qui bat!<br />Si vous avez lu les autres commentaires, vous savez d&eacute;j&agrave; que dans cette \\""Edition limit&eacute;e\\"", le vieux briscard nous offre des morceaux en version solo, d&eacute;nud&eacute;s &agrave; l'extrême, avec guitare, ukul&eacute;l&eacute;, banjo, piano, harmonica.<br />Cela va de la \\""r&eacute;flexion pop\\"" (Plastic Flowers) &agrave; la chanson folk façon ann&eacute;es 20, jusqu'au blues crasseux (Like You Used to Do), sans oublier le folk sixties (le magnifique When I Watch You Sleeping).<br /><br />Pour moi, c'est CE disque qui est le VRAI Storytone. L'autre disque (la version normale) &eacute;tant plutôt un bonus, d&eacute;pourvu de la puissance brute de cette galette en solitaire.<br /><br />Le chanteur a une voix plus fragile et le guitariste ne tente plus trop des prouesses en picking. Mais il y a une force dans ces interpr&eacute;tations qui prouvent que l'interpr&egrave;te, s'il a le visage rid&eacute; et des cheveux gris de plus en plus rare, poss&egrave;de toujours une r&eacute;elle conviction dans son art.<br /><br />Contrairement &agrave; d'autres, je ne retrouve pas le Neil Young d'Harvest, un disque o&ugrave; les morceaux &eacute;taient plus l&eacute;ch&egrave;s et aussi fonci&egrave;rement \\""juv&eacute;niles\\"". Je perçois plus le Young m&eacute;lancolique de Journey Through The Past, sans les d&eacute;lires de Jack Nitsche.<br />Les morceaux sont pratiquement tous poignants et &eacute;vocateurs des grandes ann&eacute;es du Canadien. Sans faire pour autant \\""remake\\"".<br />Apr&egrave;s l'excellent Croz de Crosby, Young d&eacute;montre qu'il est loin de n'être qu'une gloire pass&eacute;e.<br /><br />Maintenant ajoutez &agrave; ça un album avec des versions \\""accompagn&eacute;es\\"" des mêmes morceaux, avec soit un orchestre symphonique, soit un big band/groupe rock (façon \\""This Note's For You\\"").<br />Et ces versions remani&eacute;es n'ont rien d'artificielles, mêmes quand elles sont un peu maladroites (Say Hello To Chicago), elles ajoutent de nouvelles facettes aux versions acoustiques (ex.: All Those Dreams ou encore Tumbleweed avec cette phrase \\""I'm glad I've found you\\"" qui semble directement faire r&eacute;f&eacute;rence &agrave; son v&eacute;cu actuel).<br />Magnifique!<br /><br />Vous n'attendiez plus rien du vieux Neil?<br />Vous auriez dû vous m&eacute;fier.faire pour autant \\""remake\\"".  Après l'excellent Croz de Crosby, Young démontre qu'il est loin de n'être qu'une gloire passée.    Maintenant ajoutez à ça un album avec des versions \\""accompagnées\\"" des mêmes morceaux, avec soit un orchestre symphonique, soit un big band/groupe rock (façon \\""This Note's For You\\"").  Et ces versions remaniées n'ont rien d'artificielles, mêmes quand elles sont un peu maladroites (Say Hello To Chicago), elles ajoutent de nouvelles facettes aux versions acoustiques (ex.: All Those Dreams ou encore Tumbleweed avec cette phrase \\""I'm glad I've found you\\"" qui semble directement faire référence à son vécu actuel).  Magnifique!    Vous n'attendiez plus rien du vieux Neil?  Vous auriez dû vous méfier.",2014-11-08,2,6,True
1196,B0000D0ZV6,725498578,Lamentable film,N,N,Midnight Express,"Lamentable film ou l'art et la manière de salir un pays et son peuple.<BR>Adapté d'un livre le scénario s'écarte des faits relatés dans le  livre afin d'ajouter du sensationnel de dramatiser, d'inventer de toute pièce des situations, d'inventer des dialogues qui n'ont jamais existés des situations abracabrantesques qui ne figurent nulle part dans le texte original.<BR>Hollywood a donner sa dimension nauséabonde pour porter un lourd préjudice envers la Turquie et son peuple.<BR>devant tant d'ignominies on est bien obligé de se poser la question de savoir quels sont les interêts occultes qui ont financé \\""l'oeuvre\\"" misérable.<BR>Ce film est ignoble car il est le prototype flagrant du mensonge<BR>et du racontar de bas étage sciemment élaboré et mis en scène avec toute la technicité diabolique pour servir le sombre dessein de la haine aveugle ornée de la fieleuse diffamation au seul profit de l'argent et du sensationnel.",2004-09-28,2,3,True
1197,B00FBPZCSO,21368513,Metallica Through the Never,N,N,,"I was curious to watch Metallica “Through The Never” after hearing the song “The Unforgiven” and being curious to hear it in concert form.  It was my own fault for not checking the previous reviews or description, due to the fact that I expected the documentary to be an upbeat version of some people enjoying themselves at a concert.  The concert was pretty good. Horror movie lovers may enjoy the movie backdrop for the concert. This is because the movie ended up being a dystopian take on a young Metallica roadie having to fight for his life against some beings that looked like they came from a dark world and/or dimension. Aside from this caveat (and the fact that the Unforgiven was not performed), the concert included many great hard rock songs such as the classic Enter Sandman, Nothing Else Matters, and One.",2014-04-19,2,3,True
1199,B004G25V9S,645870764,Heritage,N,Y,ça déménage!!!!,"j'ai connu ce groupe grâce à des contacts américains; pas déçu; amateurs de hard rock, je vous invite à écouter",2013-05-02,2,6,False
1203,B008D30K7E,122923011,Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,N,Y,Should be made into a film.,One of the best reads in the last twelve months wish there could be a second book but being one hundred is asking a lot or is it ?,2013-01-28,1,4,False
1210,B0041KVW2K,248144974,The Beatles In Stereo Vinyl Box [Boxed Set] [VINYL],N,N,Warp factor!,I had to send my first box set back because the records had warped so much but the music is of course five stars & the book is great!,2014-03-04,1,6,True
1226,B006LLFMOQ,463101661,Lohnt sich Anschauen,N,Y,"Happy New Year - Neues Jahr, neues Glück","Dér Film éignét sich állérdings nicht zwingénd schớn für jüngéré Júngéndliché, ánsớnstén nétté Úntérháltúng. Kánn wéitérémpfớhlén wérdén, nétté Stớry zúm Ábscháltén.",2014-01-08,0,3,False
1229,B002QB1910,346846316,Rated R,N,N,Rihánná,die Ware wurde in der vom Verkäufer angegebenen Zeit ausgeliefert.  Eine schöne CD mit vielen unterschiedlichen Liedern. Ist für jeden Fan was. Für jeden Geschmack was dabei.,2011-11-08,0,6,False
1230,B007EC27QM,109363053,Réminészénz án dié 70ér?,N,Y,Rechner Plus,"Ich bekam meinen ersten Taschenrechner vor etwa 40 Jahren. Es war damals das billigste Modell. Keine Punkt-vor-Strichrechnung, keine Klammern. Heute gibt es so was nur noch als Giveaway f&uuml;r die Flohmarktskiste. Wer meint, so was programmieren zu m&uuml;ssen?",2013-10-19,0,1,True
1238,0062502174,472619578,"Alchemist - 10th Anniversary Edition, The (American Collection at Fwc)",N,N,Án inspirátiớnál bớớk,"Á simplé, élégántly writtén bớớk thát is án inspirátiớn tớ lớớk béyớnd thé ớbviớús.  Á gớớd bớớk tớ réád dúring timés ớf chángé, ánd éspéciálly béfớré trávéling.  I hávé givén this tớ mány friénds ánd rélátivés.  I highly  récớmménd it!",1999-04-13,0,0,False
1239,B00003CX8N,86840591,84 Charing Cross Road [Import USA Zone 1],N,N,Good adaptation of the book,"Like many people I saw a movie first. Naturally due to media constraints, you expect certain amount of the book to be homogenized. So I wanted to read what was missing. To my amazement very little was missing or modified. I don't normally read this sort of book. So I was surprised at finding myself wanting more when it finished.<br />Also until I read the book I did not realize that Charing Cross Road was a real place. The whole book is based on a collection of correspondence between Helene Hanff, an avid book reader, and Frank Doel an agent for British bookseller.<br />My wife has taken this one step further and is collecting all the books that were mentioned in the correspondence. Some of these books appear to have been reprinted due to this publication.<br />If you can find it there is a book called &quot;The Library of Helen Hanff.&quot;<br />I wonder what became of all the other people described in the correspondents after the book.",2005-01-12,2,3,True
1248,2709624931,315416156,Da Vinci Code,N,N,Bon roman mais pas LE roman,"Je l'ai lu parce qu'il y a eu un battage important dessus, que des amis m'en disaient beaucoup de bien, enfin, c'&eacute;tait le livre &agrave; ne pas louper.<br />Franchement, on peut le louper. D'un autre côt&eacute;, si vous avez un train &agrave; prendre et rien &agrave; lire, c'est sympa. L'auteur a l'id&eacute;e originale de d&eacute;tourner des choses r&eacute;elles pour faire croire des id&eacute;es fausses, mais c'est le principe d'un roman. Il s'est amus&eacute; et d'ailleurs il ne s'en cache pas en comparant L&eacute;onard de Vinci avec Walt Disney. On peut le lire mais c'est pas un chef-d'oeuvre",2005-02-07,2,0,True
1249,B000PD3LAI,745930419,It Won't Be Soon Before Long,N,N,Kurzweilig,"Maroon 5 beweisen hier ein gutes Gespür für eingängliche Melodien - Daumen nach oben - um aber aus dem neuen Album eine langlebige Sache zu machen, hätten die Texte ruhig etwas anspruchsvoller sein dürfen... <br /> <br />Der dichterische Horizont beschränkt sich auf Make-Up, Break-Up und die Qualitäten bzw. Verfehlungen diverser (Ex-)Freundinnen, was mir spätestens nach dem 2. Mal Hören gehörig auf die Nerven ging... <br /> <br />\\""Kiwi\\"" ist Schrott, Justin Timberlake lässt grüßen - obwohl der sowas noch nicht mal auf einer B-Sides Platte veröffentlichen würde. <br /> <br />\\""Makes Me Wonder\\"" und \\""Not Falling Apart\\"" kann man sich meiner Meinung nach wiederholt anhören - das wars aber leider auch...",2007-06-05,0,6,True
1261,1847673511,773934124,Dreams from my Father: A Story of Race and Inheritance,N,Y,"Gro&szlig;artiges Buch, ber&uuml;hrend und hochinteressant","Es handelt sich um die Autobiographie Obamas, seiner Lebensgeschichte bis zum 31. LJ. Man erf&auml;hrt vieles &uuml;ber seinen famili&auml;ren und gesellschaftlichen Hintergrund und darf teilnehmen an seiner pers&ouml;nlichen Entwicklung. Das Buch ist literarisch gro&szlig;artig. Es ist ber&uuml;hrend, weil Obama sehr pers&ouml;nlich auch &uuml;ber seine &Auml;ngste und Schwierigkeiten schreibt. Beim Lesen wundert man sich immer wieder, wie es wohl dazu gekommen ist, dass die Amerikaner, die polarisieren und Feindbilder aufbauen, wo sie nur k&ouml;nnen, diesen Mann zu ihrem Pr&auml;sidenten gew&auml;hlt haben. Leider hat der reale Obama nicht gehalten, was die Biographie einen hoffen l&auml;sst: Die R&uuml;stungsausgaben der USA sind immer noch horrend und die gro&szlig;en Unternehmen d&uuml;rfen auch weiterhin alle Grenzen &uuml;berschreiten.<br />Wof&uuml;r er den Friedensnobelpreis bekommen hat, kann man sich nach ein paar Jahren Amtszeit fragen. Trotzdem ist das Buch lesenswert.",2009-10-09,0,24,True
1264,0385611463,47504452,The Book Thief,N,N,The most amazing book I have read this year!,"I finished The Book Thief last night, having not been able to put it down for the last ten days, and haven't read a book that made me cry this much since The Kite Runner. It is a truly amazing tale set in Nazi Germany, and rather strangely but very successfully narrated by Death.  <br /> <br />Desipite the horrors of the second world war, the novel deals with every day events in the lives of the inhabitants of a small German town, and you really feel you are living through things with them, following their personal journeys, enjoying the quirkiness of their characters and desperately wanting to know what the future holds for them.  <br /> <br />The book is incredibly touching at points, and as a result, you become involved with each and every character, particularly that of Liesel, The Book Thief.  <br /> <br />This is a truly, truly wonderful story. I can't recommend it enough.",2007-06-19,1,0,True
1268,B00N83UA5Q,569371285,Mahler: Das Lied von der Erde,N,N,Le chant de la terre - Carlos Kleiber,"Une lecture exceptionnelle du Chant de la terre par Carlos Kleiber, à ma connaissance, le seul enregistrement que le chef a consacré à Mahler. Ce qu'on peut regretter, tant il a su traduire l'âme du compositeur autrichien. Cet enregistrement a parfois circulé sous le manteau dans des gravures dites officieuses. On le retrouve aujourd'hui reporté dans d'excellentes conditions.<br />ne boudons pas notre plaisir.",2015-01-10,0,3,True
1311,B000065BVJ,485491053,Sister Act,N,N,GE-NIA-LI-SSIME,"Ce film est vraiment trop drole ;)  Il rit, non pas \\""de\\"", mais \\""avec\\"" la religion..  C'est génial ! Un pur moment familial avec une Whoopy Goldberg déchainée comme d'habitude...  A voir et revoir..",2009-03-02,2,3,True
