,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
2691,B001D06924,101877911,Indiana Jones et le royaume du crâne de cristal [Blu-ray],N,Y,Fan d'avanture,"Indispenssable pour qui aiment les films d'aventure, il est un peu différent des 3 premiers épisode mais l'esprit reste le même.    Un grand merci à G. Lucas et S. Spielberg.    On aimerait en avoir plus.",2009-01-28,2,3,True
2700,B002P9K9Y6,117036067,"Sons of Anarchy, saison 1",N,N,,"la vie d'un club californien aux multiples activités! violence, amitiés, amour...des ingrédients pour passer un bon moment. Nombreux rebondissements. Servis par de bons acteurs",2013-03-14,0,3,False
2715,B004BOJM64,202960256,Doo-Wops and Hooligans,N,Y,Five Stars,ok,2014-08-26,1,6,False
2728,B005GNZR7M,565484010,The Three Musketeers [DVD],N,Y,Silly - but exciting - adventure story,"Poorly acted, but still great fun, with some amazing special effects.<br /><br />An exciting, swash-buckling adventure that all the family can enjoy.<br /><br />I look forward to the sequel.",2013-10-04,1,3,False
2729,B006XARQK8,368648981,Making Mirrors,N,Y,making Mirrors,A great album.,2014-09-01,1,6,False
2745,B0033T0PKA,630304580,True Blood - Die komplette erste Staffel [5 DVDs],N,Y,Was soll man dazu sagen außer - geil geil geil :),"Da ich die komplette Staffel schon kannte, wusste ich, was ich da bestellte.  Ich wollte einfach auch außerhalb des normalen Pay-TVs diese Serie schauen.  Meiner Meinung nach (ist aber auch Geschmackssache) ist die Serie einfach nur genial! Sie ist auf eine Art und Weise gemacht, wie mich schon lange keine Sendung mehr gefesselt hat! Aber was erzähl ich da - ihr kennt ja die üblichen Soaps, Kriminal- und Fantasyserien. Immer das gleiche *gähn* Daumen hoch! Ich würde sie aber nur kaufen, wenn ich schon ein paar Folgen gesehen habe!",2011-07-05,0,3,True
2748,B00005YUFK,396022691,Hope [Import allemand],N,N,,"écoutez STIMELA sur cet album est un plaisir dont on ne se lasse pas. La prise de son \\""live\\"" d'exellent niveau technique vous plonge dans une atmosphère unique où l'on ressent chaque émotion que Hugh MASEKELA veut faire passer.<BR>Et puis, l'imitation du train à vapeur et de son sifflet est à couper le souffle... !!<BR>Alors si vous aimez la musique, l'afrique et les frissons : foncez le départ pour Johannesburg est immédiat ! <BR>Avis à tous les audiophiles et autres.",2002-08-04,0,6,True
2769,B0036FLMQ2,170260834,Jason Derulo,N,Y,Ich bin begeistert!!!!,Wirklich éiné súpér CD. Léidér étwás wénig Liédér Könntén éin ớdér zwéi méhr séin. Ábér állés in állém éiné tớllé Cd.,2010-07-06,0,6,False
2773,B00KN15P56,479477299,"Maria Callas : Intégrale studio remasterisée, 1949 - 1969 (Coffret 70 CD)",N,N,,"L'am&eacute;lioration des prises de son est notable, les enregistrements paraissent contemporains, l'orchestre est plus dense et la voix de maria Callas d&eacute;barrass&eacute;e des scories, des exc&egrave;s de vibrato et d'une grande part de la stridence des aigus li&eacute;s aux enregistrements est restitu&eacute;e magiquement. Une vraie renaissance...",2014-12-29,2,6,True
2778,B00004TBUH,539986134,The Legend Of 1900 [DVD] [1999],N,Y,1900,"The storyline is very well written, the setting on a ship so brilliantly filmed.  I love the way the music fits the characters and the challenge to a musical dual was phenomenal.  Loved it.",2013-08-08,1,3,False
2786,B001JFNC7I,345873941,Baraka  [Blu-ray] [Collector's Edition],N,Y,"Punktabzug wegen der ""Hülle""!","Baraka ist wirklich von der technischen Umsetzung her, das Beste, was in letzter Zeit auf den dt. Blue-Ray Markt rübergeschwappt ist. Alles andere wurde ja schon in zahlreichen Rezessionen vorher gesagt. Einziges Negativ-Highlight ist wirklich die Papphülle. Schon beim Aufmachen,hab ich die Hülle demoliert und die Blue-Ray ist einfach nur halb in das Papp- Inlet eingeschoben. Nicht grade förderlich für eine lange Archivierung,wegen Schrammen und Kratzer. Also hab ich die Blue-Ray in eine normale Leerhülle gelegt.So überlebt sie wohl länger!",2009-01-11,0,3,True
2797,B000M33048,641502188,Déjà Vu - Wettlauf gegen die Zeit,N,N,Etwas unlogisch aber trotzdem ein Meisterwerk,Álsớ ich hábé mir dén Film vớr éinigén Tágén im Kinớ ángéséhén únd múss wircklich méin Lớb zú diésém Film áússpréchén. Dénzél Wáshingtớn spiélt séiné Rớllé áls Kớmmisár pérfékt. Dér Film fängt schớn mit éiném Térrớránschlág án wớbéi 500 Ménschén úms Lébén kớmmén. Dénzél úntérsúcht in dér Gérichtsmédizin dánn áúch nớch éiné Fráú dié séhr stárké Vérbrénnúngén únd Vérlétzúngén hát dié ábér vớr dém Ánschlág géfúndén wúrdé. Ér kớmmt zú dém Érgébniss dás dér Mördér dér Fráú áúch dér Tätér vớn dém Térrớránschlág ist. Únd dánn béginnt éin Wéttláúf gégén dié Zéit dénn ér vérsúcht in dér Vérgángénhéit dén Mördér dér Fráú únd dén Térrớristén zú findén.,2007-01-06,0,3,True
2799,B004ZN9UZO,701772975,Animals [Discovery Edition],N,Y,"Oink oink, Baa baa, Woof!","With such behemoth works as DSOTM & WYWH as it's predecessors it's not surprising that many fans feel this release was something of an oddity. Big mistake on their part.<br /><br />Although the sound scape of this work is very different, & there is less interplay between Gilmour & Wright, Animals remains the zenith of the bands song writing. Lyrically, Waters allegory to Orwell's Animal Farm perfectly captured the mood & dissatisfaction of society with modern life. While Gilmour's guitar sound is more harsh & angry than before, this fits with a suite of songs that spit angst & bile. There is no room here for dreamy keyboard passages & mournful, sweet licks as on WYWH.<br /><br />In hindsight this is probably as good a punk record as any produced by the rebellious, anti-establishment crowd who had laid siege to the music scene, hoping to bring about the demise of bands such as Floyd. The fact has always been (as it is with comedy) that to produce quality music, you need to be a quality musician, & have intelligence. Period.<br /><br />Unfortunately this album marked a rapid acceleration in the bands growing frustration, not only with the music industry & world at large but also with each other. WYWH had been a 'difficult' album as tensions in the studio & later on tour surfaced, & by the time the band regrouped at their Britannia Row studios to begin work on Animals the cracks were beginning to show.<br />Chief among the issues was Waters anger that Rick Wright (bless him) had spent the intervening months on his yacht in the Greek isles battling depression & binging on cocaine rather than working on new material. Consequently only Waters, & to a far lesser extent Gilmour arrived in the studio with anything to work with, much of it older material that had been passed over for WYWH.<br />Wright, actually didn't want to be part of the process anyway. Clearly not functioning on an equal level with his band mates, he was often absent from recoding sessions & many of his parts were played in isolation away from his bandmates.<br />Waters lack of compassion, & frustration with Wright's lack of interest led to him effectively firing the keyboard player from the band. Given that the vast body of the material was Waters, Gilmour & Mason were not in a strong position to object, & in truth they could hardly argue that Wright's condition was conducive to playing a credible role.<br /><br />In the end the 2 existing longer pieces, Raving & Drooling & Gotta Be Crazy were 'tweeked' from their live versions to become Sheep & Dogs respectively. Pigs (3 different ones) & the bookend track Pigs on the Wing were created in the studio from demos made by Roger. And so the album was complete.<br /><br />The story behind the famous cover has been told countless times & won't be repeated in this piece. The album was finally premiered to the press at a reception at Battersea Power Station. The band did not attend & it was played only once. It received mixed reviews from the music journos' but was to gain cult status among fans.<br /><br />There was a tour, where an incident at 1 venue became the catalyst for Waters next idea, The Wall. Wright was brought back into the fold (as a paid session man) for the shows, on the behest of Gilmour & Mason, who felt they owed him a chance after kowtowing to Waters over his sacking.<br /><br />Animals has never been as easy listen (it was never meant to be) but although no DSOTM or WYWH it does carry on the Floyd tradition of being strangely timeless. The themes expressed are as relevant today as ever, but this is more than a set of protest songs. The whole sound conjures a vision of social & economic desolation, but there is also faint hope as well that man will see the error of his ways. One day, maybe.arts were played in isolation away from his bandmates.<br />Waters lack of compassion, & frustration with Wright's lack of interest led to him effectively firing the keyboard player from the band. Given that the vast body of the material was Waters, Gilmour & Mason were not in a strong position to object, & in truth they could hardly argue that Wright's condition was conducive to playing a credible role.<br /><br />In the end the 2 existing longer pieces, Raving & Drooling & Gotta Be Crazy were 'tweeked' from their live versions to become Sheep & Dogs respectively. Pigs (3 different ones) & the bookend track Pigs on the Wing were created in the studio from demos made by Roger. And so the album was complete.<br /><br />The story behind the famous cover has been told countless times & won't be repeated in this piece. The album was finally premiered to the press at a reception at Battersea Power Station. The band did not attend & it was played only once. It received mixed reviews from the music journos' but was to gain cult status among fans.<br /><br />There was a tour, where an incident at 1 venue became the catalyst for Waters next idea, The Wall. Wright was brought back into the fold (as a paid session man) for the shows, on the behest of Gilmour & Mason, who felt they owed him a chance after kowtowing to Waters over his sacking.<br /><br />Animals has never been as easy listen (it was never meant to be) but although no DSOTM or WYWH it does carry on the Floyd tradition of being strangely timeless. The themes expressed are as relevant today as ever, but this is more than a set of protest songs. The whole sound conjures a vision of social & economic desolation, but there is also faint hope as well that man will see the error of his ways. One day, maybe.",2013-09-19,1,6,True
2801,B00082IJ08,946525850,Demon Days,N,N,Inventive,"I have only listened to this album once, but I am surprised by how immediately accessible it is. I really liked their first album - and if anything this seems more solid all the way through. I love all the guitar bands at the moment, but this is a much more interesting album than Coldplay or others could ever be. Well done Damon!",2005-05-27,1,6,True
2815,1840220554,569473707,The Complete Novels of Jane Austen (Special Edition Using),N,Y,Állés vớn Jáné Áústén,"Ein Monster Buch!<br />Ist definitiv nicht geeignet zum Lesen im Bett, vor dem Einschlafen, man braucht schon einen Tisch zum aufstützen, alleine kann man das Buch nicht halten.<br /><br />Für alle Fans von Jane Austen aber genau das Richtige! Es ist wirklich sehr praktisch alle Werke in einem Band zu haben (nimmt auch weniger Platz im Bücherregal weg:-)).",2013-06-04,0,24,False
2816,B000024NOC,878147529,Who's Next,N,N,Dingue !,"Oui, c'est dingue d'imaginer le nombre d'albums absolument g&eacute;niaux pondus pendant la d&eacute;cade prodigieuse des ann&eacute;es 70... Mais comment ils faisaient ?<br />Comment peut-on faire mieux, par exemple, que cet album des Who ? Il y a de quoi d&eacute;goûter n'importe quel petit rocker en herbe... Cherchez pas les gars, vous serez pas &agrave; cette hauteur... Remarquez, dans un autre genre, il y en a bien qui continuent de composer apr&egrave;s Mozart...<br />Ce disque l&agrave; est donc comme une borne (celle sur laquelle ils pissent sur la pochette ?) ind&eacute;passable. Que dire... Qu'il faut par exemple l'&eacute;couter au moins une fois en se concentrant exclusivement sur la batterie de Keith Moon, peut-être le plus grand batteur de l'histoire du rock (et le plus fou assur&eacute;ment !) : ah, ces cymbales... Puis une autre fois en se fixant sur la voix de Daltrey, puis une autre fois sur la guitare de Townshend ou la basse d'Entwistle... Puis r&eacute;&eacute;couter encore et encore... Beaucoup connaissent (g&eacute;n&eacute;rique TV oblige) l'intro de \\""Won't get fooled again\\"" : c'est une bonne mani&egrave;re d'aborder ce tr&egrave;s grand groupe de l'histoire du rock, mais je vous en prie, n'en restez pas l&agrave;, &eacute;coutez tout le reste.<br />Une jeune fille qui d&eacute;couvrait r&eacute;cemment cette musique sans connaître le groupe me demandait ing&eacute;nuement si \\""c'&eacute;tait nouveau\\"". Non, ce n'est pas nouveau... c'est immortel, et c'est du rock.",2007-11-08,2,6,True
2818,B000091O0Z,33874627,Heaven on earth (1987) [Vinyl LP],N,N,grándiớsés Álbúm !!!,"Heaven on earth ist Belindas erfolgreichstes Album. Ich habe dieses Album als Schallplatte. Ich gehöre noch zu denen die Schallplatten besitzen. Für mich ist es etwas besonderes Belindas Songs auf Schallplatte zu hören. Belinda hat eine tolle Stimme. Auf diesem Album ist auch eine Coverversion des Cream - Klassikers \\""I Feel Free\\"" aus den 60er Jahren. Bei Cream hat der geniale Eric Clapton Gitarre gespielt. Auf dem Album Heaven on earth gibt es auch den Song Love Never Dies da heißt es in dem Song \\""wahre Liebe stirbt niemals\\"". Was für eine tolle Aussage das ist. Grandioses Album kann ich da nur sagen Frau Carlisle !!!<br /><br />Fazit: Egal ob man Belindas Songs wie ich auf Schallplatte hört oder ob man die Songs lieber auf CD hört ich kann jedem der auf gute Musik steht dieses Album nur empfehlen.",2013-05-18,0,6,False
2822,B003ZWTGKU,73105140,Massenet : Werther (Opéra national de Paris),N,Y,WERTHER,J ai bien aimé cet opera tres belle musique et belle melodie  tres belle interpretation de Jonas KAUFMAN et de sophie  KOCH,2014-02-22,2,3,True
2824,B003U9W77W,161499503,Predators [Blu-ray],N,N,Überraschend gelungen,"Nach den miesen Aliens vs. Predator Filmen und vielen, schlechten Fortsetzungen alter Klassiker stand ich natürlich auch Predators zunächst skeptisch gegenüber. Schön, dass ich nun berichten kann, dass der Film sehr gelungen ist. Abseits einiger unnötiger CGI-Effekte ist dies nämlich handwerklich durchwegs überzeugende Action im Stile eines 90er-Movies. Dabei erreicht er zwar nicht die Qualität von Predator 1 oder 2, weiß aber immer noch zu überzeugen: Durch gute Action, ein wenig Witz und natürlich nicht gerade weniger herber Gewaltszenen. Dazu gibt es einen gut aufgelegten Cast sowie eine durchaus gelungene Story mit einigen überraschenden Wendungen - für Spannung ist also auch gesorgt. Auch die Blu-ray überzeugt durch ein großartiges Bild und satten Sound. Alles in allem ein sehr empfehlenswerter Sci-Fi-Actionfilm für Freunde des 90er-Jahre-Actionkinos.",2011-08-02,0,3,True
2863,B00005V7CT,832873268,Gosford Park [Import anglais],N,N,un régal !,"vous vous dites encore un film sur l'aristocratie anglaise !! mais c'est bien plus. le style est raffiné, les décors magnifiques, et quels acteurs ! <BR>tous meilleurs les uns que les autres pour nous perdre dans les longs couloirs de Gosford Park. on y découvre une vraie fourmilière pleine de vie, d'humour et tristesse, d'envie... le tout saupoudré d'une intrigue façon \\""cluedo\\"" ...<BR>on se délecte du gouffre qui sépare les aristos des domestiques qui vivent dans un univers totalement opposé malgré l'omniprésence de chacun d'entre eux.<BR>tous les personnages sont travaillé, tout est discret... en gros : anglais ! <BR>c'est avec regret que nous quittons ce domaine sur un air de Debussy en espérant y revenir très bientôt.",2005-02-19,2,3,True
2909,B008OQ07QO,560580468,Sinister [DVD],N,Y,If it wasn't so bad it would actually be funny!,"Ellison Oswalt (Ethan Hawke), a true crime writer, moves his family into a previous crime scene, unbeknownst to his family, when he stumbles across some super 8 &#34;home movies.&#34; Determined to make his next best seller, and give his family a comfortable lifestyle, he watches them to try and find out some juicy story to write in his book.<br /><br />SERIOUSLY?! This film was awful. The acting wasn't great, the kids' make-up was laughable and the Bughuul looked like he was buddies with Marilyn Manson. I admit there were a few spooks here and there but not enough to make most people even flinch. The film had a good premise, it's just a shame it wasn't executed very well. There wasn't much of a storyline, either; it was more of a mismatch of things. After watching something so bad I was hoping for a relatively good ending. It NEVER happened. The ending left a lot to be desired and left you with more questions than answers.<br /><br />I wouldn't watch this film again nor would I recommend somebody torture themselves watching this drivel.",2014-04-29,1,3,False
2925,B00IXGU8YG,136010849,Maleficent [Blu-ray] [Region Free],N,Y,Five Stars,Amazing,2015-01-28,1,3,False
2932,B00D48BSBA,399909590,The Kill List,N,Y,Forsyth at his Best,A quick moving gripping story of modern times by a master of story telling.On par with his best novels a great read.,2015-07-08,1,4,False
2943,B00ADGSIRS,755023774,Off the Record,N,N,Nicht sớ éinfách,"dieses Album zu bewerten. In Zeiten da jeder daheim mit Fruity Loops und dem Orange Vocoder so ein Zeug kreieren kann wirds natürlich schwer für einen Elektroniker der alten Schule. Andererseits muss man ihm zugute halten: der hats mit-erfunden. Zu seiner Kraftwerk-Zeit kamen Autobahn, Radioaktivität, Trans Europa Express und Die Mensch-Maschine raus, die besten Alben der Combo. Und Autobahn hat mein Musikverständnis mehr bewegt, als jeder andere Song seinerzeit...<br /><br />Auf dem Album wechseln recht gute &#34;kraftwerkeste&#34; Stücke &#34;Nachtfahrt&#34; (vergiss den Text) mit absoluten Nullnummern wie &#34;Hausmusik&#34;. Einiges ist auf dem Niveau von &#34;Communication&#34;, Bartos letztem Werk. Das war garnicht meins.<br /><br />Also ein Kessel Buntes. Alles kann ja nie gefallen. Ohne Titel zu nennen würde ich sagen 50% der Songs kann ich mir anhören, die restlichen fallen stark ab. Kraftvolles und Banales im Wechsel.<br /><br />Fazit: nix Neues mit Sentimentalitäts-Bonus. Gibt Schlimmeres.",2014-10-23,0,6,True
2963,B00C2UUPQA,460610115,THE GREAT ESCAPER: The Life and Death of Roger Bushell 'The mastermind behind The Great Escape' – The Times,N,Y,Five Stars,A great story of a great war hero.  Well researched and well written.,2014-07-31,1,4,False
2964,B00HGJ18C2,326848133,Solitaire,N,Y,great game,Love playing this game!,2015-08-09,1,1,False
2969,B008PQ8XZK,24907154,The Secret Keeper,N,Y,kate morton back at her best,This is my first kindle download and it is brilliant and can't put downable. Sorry Kate I know that is not a word you would recognise! I love her use of the english language and having a kindle dictionary at my finger tips is brilliant.  She has captured the era and the charactures are facinating. As with all good books I can't wait to finish but I know that I'll be sad to say goodbye.<br />Good enough to read twice.,2013-01-13,1,4,False
3001,B00DJGB4PW,113185145,"Ed Emberley's Drawing Book: Make A World (Ed Emberley Drawing Books) by Emberley, Ed 1st (first) Rev. Pbk Edition (2007)",N,N,Erfolgserlebnis garantiert,"Für alle, die nicht zeichnen können, aber Freude daran haben. Einfaches Prinzip für den schnellen Erfolg.Für Kinder und Erwachsene, Sketchnoter und Moderatoren. Macht Spaß. Erfolgserlebnis garantiert. Die Bilder sind sehr klein, einziger Nachteil.",2014-12-21,0,0,False
3028,B0093LFENA,186050927,Take The Crown,N,Y,Supiii,"Einfach coole CD, die mus man einfach haben wenn mann Robbi Williams Fan ist, war ein schönes Weihnachtsgeschenk.Einfach nur Cool",2012-12-29,0,6,True
3036,B000VLE3IS,774545595,Mothership,N,N,Plus qu'un vulgaire Best of !!!!!,"On sent que Jimmy Page est derrière tout ca !! La sélection et le remastering sont de lui ! Le dvd comprend ainsi des versions fabuleuses, où Plant et les autres sont en grande forme et nous laissent des prestations à couper le souffle !! Le son du dvd est très bon pour l'époque et vous avez même le choix entre 3 système différents. Pour les cds, bien sûr les grands standards mais aussi des choix personnels de Page qui font bien plaisir comme       \\""Dyer Maker \\"" et d'autres . Très beau packaging avec livret copieux !!",2007-11-24,0,6,True
3049,1780721676,770497487,"The Fast Diet: The Secret of Intermittent Fasting - Lose Weight, Stay Healthy, Live Longer",N,Y,Illuminating book!,I have today started this way of eating and hope it will lead to continued good health and some weight loss. Michael Mosley presents a good argument for sticking with this way of life for life. I am encouraged to see that on non fast days I can eat without any restrictions as I have never been able to stick with low calorie diets for more than a few weeks.,2013-03-18,1,0,False
3050,B00AKEMHCA,100512538,Bloons TD 5,N,Y,tres bon mais....,Un bon jeu mais sanctionn&eacute; par des incessantes popup d achat in-app.<br />Ca gache le plaisir.De plus Impossible de laisser un enfant jouer l'esprit tranquille sans avoir peur de se faire devaliser.<br />Dommage. Vraiment dommage.,2014-07-24,2,1,True
3073,B003NCUMKU,826030078,Iron Man 2 (Steelbook) [Limited Edition] [2 DVDs],N,Y,spitze!!!,"alles top, cooler film in einem sehr guten zustand!!! ich bin ein großer freund von marvel verfilmungen!! demzufolge alle sterne :)",2014-04-16,0,3,False
3083,B00RC3MIB2,156264553,Downton Abbey - Saison 5,N,Y,que du bonheur,toujours autant de plaisir de voir cette saga ! derrière saison en DVD il faut maintenant attendre la nouvelle saison !,2015-05-02,2,1,False
3087,B004PHUBXA,386226434,Fisher-Price - Tasses Roul'Empilo,N,Y,,Très bon joujou pour mon petit de 10 mois !<br />empilables et associables c'est très ludique !<br />Très résistant mais fait juste du bruit sur le carrelage ;),2013-09-17,2,21,False
3095,B000001GQ1,570186745,"Beethoven : Sonates pour piano n° 8 ""Pathétique"" & n° 14 ""Clair de lune"" & n° 21 ""Waldstein"" & n° 23 ""Appassionata""",N,Y,Parfait !,"A l'écoute de cet enregistrement d'excellente qualité technique, bien que les prises de son aient été réalisées en 1965, nous pourrions croire que Beethoven a écrit ces sonates pour Wilhelm Kempff. Un CD merveilleux !",2013-07-18,0,6,True
3123,B003H4X008,840463224,Percy Jackson - Diebe im Olymp,N,N,Guter Film,"Ich habe ebenfalls die Bücher gelesen und muss sagen, dass diese eindeutig besser sind.  Der ganze Film besteht größten Teils darin, dass Grover,Annabeth und Percy die perlen suchen, was im Buch nicht der fall ist.  Einige wirklich lustige Szenen und Charactere aus dem Buch wurden gestrichen und es wurden neue dazu geschrieben. Im Film kommt nicht rüber, dass Kronos hinter dem Diebstahl steht und auch die Geschichte von  Thalia, Luke und Annabeth wird nicht erzählt.     Jedoch ist der Film spannend,lustig und auch sehenswert. Wenn man die Buchvorlage nicht kennt ist dieser Film ein Muss wer aber die Bücher gelesen hat sollte sich nicht allzu große Hoffnungen machen Percy Jackson wie wir ihn aus den Büchern kennen zu sehen. So wird percys Character oft von Grover in den schatten gestellt und das verliebt sein in Annabeth wird meiner meinung nach zu stark rübergebracht.",2010-04-18,0,3,True
3125,B001IF252M,839285475,Apple MB572Z/A Mini DisplayPort auf VGA Adapter,N,N,Tut,"Der Adapter macht was er soll. Der Preis ist, für einen Gegenstand der früher einmal mit dem Rechner ausgeliefert wurde, zu hoch. Deshalb nur drei Sterne.",2009-07-18,0,5,True
3127,1846071224,785505948,The Wheels On The Bus: Favourite Nursery Rhymes (BBC Audio Children's),N,Y,wheels on the bus,2 year old grandson loves this has he sings some of these at mother and toddler group.,2010-03-06,1,1,False
3163,B00IU5ACXW,313539843,Copenhagen 2014,N,Y,Pas mal,"Quelques bonnes surprises sur cet album,les Pays Bas,l'Armènie,la Suisse ont présenté de très bonnes chansons.Bon petit album agréable a écouter.",2014-05-15,0,6,False
3165,0810995212,519558383,J.C. Leyendecker,N,N,PARFAIT,"Tres bonne transaction. Parfaite en tous points autant au niveau du prix, de l'état du livre que de sa rapide livraison.",2009-11-01,2,0,True
3171,B000055WJG,778137231,Annie,N,Y,dvd,Séhr schönér Film zúm wéitér émpféhlén.Hábé in schớn séhr lángé gésúcht únd béi éúch géfúndén. Ihr séit éinfách súpér klássé,2014-01-15,0,3,False
3172,B008OHCO1E,986488005,Lincoln [DVD],N,Y,"Good film, I enjoyed it and learned a lot about American history","Good film, I enjoyed it and learned a lot about American history, but it is quite heavy going in places.",2014-01-28,1,3,False
3181,B002NUZ93S,851379938,Up the Downstair,N,Y,Áú&szlig;érgéw&ớúml;hnlichés Fr&úúml;hwérk!,"Obwohl ich Porcupine Tree schon ein paar Jahre kenne und ausgesprochen gerne h&ouml;re, habe ich mir erst vor wenigen Tagen zur Vervollst&auml;ndigung meiner Sammlung \\""Up The Downstair / Staircase Infinities\\"" gekauft. Klar, mir waren bereits einige St&uuml;cke dieses Albums bekannt. Einige finden sich ja bereits auch auf anderen Alben. Einer meiner Lieblingssongs des Album, das treibende \\""Synesthesia\\"" befindet sich ja auch auf \\""Stars Die\\"". Auch der mit einer Gitarre sehr sch&ouml;n gespielte und teilweise an Pink Floyd erinnernde Song \\""Always Never\\"" ist ein Kracher. Ja und dann kommt f&uuml;r mich das Highlight der CD mit \\""Up The Downstair\\"". In diesem Titeltrack h&ouml;re ich jede Menge Space und Einfl&uuml;&szlig;e von Hawkwind. \\""Not Beautiful Anymore\\"" wird durch das tolle Gitarrenspiel zum Genuss. Mit dem Song \\""Small Fish\\"" kommt etwas Entspannung auf. Eine wundervolle Ballade. Der vorletzte Track \\""Burning Sky\\"" ist dann noch so ein genialer Streich, den Porcupine Tree uns auf diesem Silberling bietet. Er dauert 11:37 Minuten und hat sehr sch&ouml;ne melodi&ouml;se Gitarrenl&auml;ufe. Bei dem letzten St&uuml;ck wird es mir dann richtig warm um mein Herz. Einfach traumhaft.<br />CD 2 (Staircase Infinities)beginnt dem etwas jazzigen \\""Cloud Zero\\"". Die Gitarre bei diesem Track erinnert ein wenig an Santana. Der nachfolgende Song \\""The Joke's On You\\"" beginnt mit einer akustisch gespielten Gitarre und einem sehr ruhigen Gesang von Steven Wilson. \\""Navigator\\"" ist dann ein sehr psychedelisches, aber absolut nicht &uuml;berdreht, anmutendes St&uuml;ck. \\""Rainy Taxi\\"" klingt so, als h&auml;tte Richard Wright mit seiner Orgel Pate gestanden. Die zweite CD endet mit \\""Yellow Hedgerow Dreamscape\\"". Wieder wird uns ein tolles Gitarrenspiel geboten.<br />Dieses au&szlig;ergew&ouml;hnlich tolle Fr&uuml;hwerk der Band hatte mir wirklich gefehlt. Jedem, der gerne Porcupine Tree oder Pink Floyd aus seinen Boxen erschallen l&auml;sst, dem sei dieses Album angeraten.",2013-04-23,0,6,True
